term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 2821.7601813116817 0.9478012037452946 
egyztetnek 	 37585.10377899624 0.30530921877798156 
alapvetoen 	 21009.184691682804 0.30530921877798156 
egyetertenek 	 26331.06255277483 0.30530921877798156 
elkepzeleseikkel 	 37585.10377899624 0.30530921877798156 
tandijrol 	 37585.10377899624 0.30530921877798156 
felek 	 24524.131455705196 0.30530921877798156 
megallapitottak 	 33231.44633789923 0.30530921877798156 
formajaban 	 11561.283404950322 0.5297497034950002 
ertelmetlen 	 28877.788896802213 0.30530921877798156 
csekely 	 24524.131455705196 0.30530921877798156 
bevetel 	 25362.84213277982 0.30530921877798156 
koltsegvetesnek 	 26331.06255277483 0.30530921877798156 
csaladokat 	 33231.44633789923 0.30530921877798156 
sulyosan 	 20575.84046587326 0.30530921877798156 
megterheli 	 37585.10377899624 0.30530921877798156 
pokorni 	 26331.06255277483 0.30530921877798156 
tervezetebol 	 37585.10377899624 0.30530921877798156 
kreditrendszer 	 33231.44633789923 0.30530921877798156 
fogalmat 	 15342.359996935924 0.5297497034950002 
hianyolta 	 37585.10377899624 0.30530921877798156 
lehetseges 	 4615.614586913855 0.8376318064401695 
penzfelhasznalas 	 37585.10377899624 0.30530921877798156 
kecskebizottsagra 	 37585.10377899624 0.30530921877798156 
biztak 	 16615.723168949615 0.5297497034950002 
kaposztabotrany 	 37585.10377899624 0.30530921877798156 
kivizsgalasat 	 33231.44633789923 0.30530921877798156 
parlament 	 5338.743382541679 0.7016940071804806 
honvedelmi 	 8174.710485235064 0.7016940071804806 
bizottsaga 	 27476.22425099766 0.30530921877798156 
tegnapi 	 9085.133064726331 0.5297497034950002 
dontott 	 19789.69076497915 0.30530921877798156 
szamu 	 10504.592345841402 0.5297497034950002 
ellenorzo 	 16615.723168949615 0.5297497034950002 
albizottsagot 	 37585.10377899624 0.30530921877798156 
bizza 	 30684.719993871848 0.30530921877798156 
mig 	 5145.344441294044 0.7016940071804806 
repulok 	 28877.788896802213 0.30530921877798156 
felhatalmazas 	 37585.10377899624 0.30530921877798156 
vegrehajtott 	 27476.22425099766 0.30530921877798156 
lengyelorszagi 	 14438.894448401106 0.5297497034950002 
logyakorlatanak 	 37585.10377899624 0.30530921877798156 
kivizsgalasaval 	 37585.10377899624 0.30530921877798156 
albizottsag 	 37585.10377899624 0.30530921877798156 
visszamenoleg 	 33231.44633789923 0.30530921877798156 
bekeri 	 37585.10377899624 0.30530921877798156 
vonatkozo 	 18462.45834765542 0.30530921877798156 
irasos 	 24524.131455705196 0.30530921877798156 
dokumentumokat 	 28877.788896802213 0.30530921877798156 
megvizsgalja 	 33231.44633789923 0.30530921877798156 
esetleges 	 21474.65686478033 0.30530921877798156 
mulasztasokat 	 37585.10377899624 0.30530921877798156 
katonak 	 28877.788896802213 0.30530921877798156 
kulfoldre 	 23122.566809900643 0.30530921877798156 
utazasaval 	 37585.10377899624 0.30530921877798156 
kapcsolatban 	 9231.22917382771 0.5297497034950002 
poda 	 33231.44633789923 0.30530921877798156 
jeno 	 23122.566809900643 0.30530921877798156 
bejelentette 	 9085.133064726331 0.5297497034950002 
kivanja 	 18170.266129452662 0.30530921877798156 
vezetni 	 33231.44633789923 0.30530921877798156 
mivel 	 4968.309456559289 0.7016940071804806 
esek 	 18792.55188949812 0.5297497034950002 
elmult 	 17623.747670580797 0.30530921877798156 
exponalta 	 37585.10377899624 0.30530921877798156 
remenyei 	 37585.10377899624 0.30530921877798156 
tudja 	 5338.743382541679 0.7016940071804806 
erni 	 33231.44633789923 0.30530921877798156 
amit 	 2821.7601813116817 0.9478012037452946 
kormanynak 	 18462.45834765542 0.30530921877798156 
sikerult 	 17120.999423683315 0.30530921877798156 
nevezetesen 	 30684.719993871848 0.30530921877798156 
elfogulatlan 	 37585.10377899624 0.30530921877798156 
vezesse 	 37585.10377899624 0.30530921877798156 
vizsgalatot 	 23122.566809900643 0.30530921877798156 
vizsgalat 	 21474.65686478033 0.30530921877798156 
vezetesere 	 37585.10377899624 0.30530921877798156 
wachsler 	 37585.10377899624 0.30530921877798156 
tamas 	 8683.672361499537 0.5297497034950002 
fideszes 	 33231.44633789923 0.30530921877798156 
kepviselot 	 28877.788896802213 0.30530921877798156 
kertek 	 23784.33620874745 0.30530921877798156 
jelenleg 	 8327.763625292893 0.5297497034950002 
kulfoldon 	 20170.47401460818 0.30530921877798156 
tartozkodik 	 37585.10377899624 0.30530921877798156 
azert 	 2059.3217039580873 1.1154724576267427 
legmesszebb 	 37585.10377899624 0.30530921877798156 
levo 	 8683.672361499537 0.5297497034950002 
politikust 	 33231.44633789923 0.30530921877798156 
kozmondas 	 33231.44633789923 0.30530921877798156 
messzirol 	 33231.44633789923 0.30530921877798156 
jott 	 17891.06460874525 0.30530921877798156 
ember 	 5338.743382541679 0.7016940071804806 
sokat 	 9384.454684401813 0.5297497034950002 
hazudik 	 21009.184691682804 0.30530921877798156 
szajer 	 23784.33620874745 0.30530921877798156 
jozsef 	 7452.464184838935 0.5297497034950002 
frakciovezetoje 	 23122.566809900643 0.30530921877798156 
tagnap 	 37585.10377899624 0.30530921877798156 
tobbszorosen 	 27476.22425099766 0.30530921877798156 
megsertette 	 33231.44633789923 0.30530921877798156 
alkotmanyt 	 30684.719993871848 0.30530921877798156 
felrevezette 	 33231.44633789923 0.30530921877798156 
parlamentet 	 30684.719993871848 0.30530921877798156 
lezartnak 	 33231.44633789923 0.30530921877798156 
tekinteni 	 27476.22425099766 0.30530921877798156 
keleti 	 11261.96178527484 0.5297497034950002 
politikus 	 18170.266129452662 0.30530921877798156 
elfogadhatatlannak 	 23122.566809900643 0.30530921877798156 
nevezte 	 19091.082550851832 0.30530921877798156 
hadgyakorlatat 	 33231.44633789923 0.30530921877798156 
allamtitkara 	 9715.339383825216 0.5297497034950002 
vizsgalta 	 30684.719993871848 0.30530921877798156 
termeszetesen 	 8945.532304372626 0.5297497034950002 
miniszternel 	 37585.10377899624 0.30530921877798156 
alacsonyabb 	 24524.131455705196 0.30530921877798156 
rendfokozatu 	 37585.10377899624 0.30530921877798156 
beosztottakat 	 37585.10377899624 0.30530921877798156 
jelolt 	 27476.22425099766 0.30530921877798156 
feleloskent 	 37585.10377899624 0.30530921877798156 
marpedig 	 23784.33620874745 0.30530921877798156 
keletinek 	 37585.10377899624 0.30530921877798156 
jelentesekbol 	 37585.10377899624 0.30530921877798156 
tudnia 	 25362.84213277982 0.30530921877798156 
gyakorlatrol 	 37585.10377899624 0.30530921877798156 
szorgalmazza 	 26331.06255277483 0.30530921877798156 
felmenteset 	 37585.10377899624 0.30530921877798156 
levelben 	 22523.92357054968 0.30530921877798156 
miniszterelnokhoz 	 28877.788896802213 0.30530921877798156 
kuncze 	 9384.454684401813 0.5297497034950002 
gabor 	 8327.763625292893 0.5297497034950002 
belugyminiszter 	 7507.974523516559 0.7016940071804806 
sajtotajekoztatojan 	 9231.22917382771 0.5297497034950002 
kijelentette 	 8441.976211811525 0.5297497034950002 
alkotmanysertes 	 30684.719993871848 0.30530921877798156 
tortent 	 16222.183024776245 0.30530921877798156 
menesztesevel 	 37585.10377899624 0.30530921877798156 
ertene 	 37585.10377899624 0.30530921877798156 
egyet 	 18462.45834765542 0.30530921877798156 
ezek 	 3015.4042653106835 0.9478012037452946 
fajankok 	 37585.10377899624 0.30530921877798156 
ismerik 	 22523.92357054968 0.30530921877798156 
mondast 	 33231.44633789923 0.30530921877798156 
buck 	 33231.44633789923 0.30530921877798156 
stops 	 30684.719993871848 0.30530921877798156 
nalunk 	 9384.454684401813 0.5297497034950002 
fejetol 	 33231.44633789923 0.30530921877798156 
buzlik 	 30684.719993871848 0.30530921877798156 
hal 	 24524.131455705196 0.30530921877798156 
levagjak 	 37585.10377899624 0.30530921877798156 
farkat 	 37585.10377899624 0.30530921877798156 
bar 	 6040.730614877092 0.5297497034950002 
atszervezi 	 37585.10377899624 0.30530921877798156 
belugyet 	 33231.44633789923 0.30530921877798156 
maradek 	 27476.22425099766 0.30530921877798156 
mszp 	 2542.3271007968724 1.0388948642082183 
eroket 	 30684.719993871848 0.30530921877798156 
kisoprik 	 37585.10377899624 0.30530921877798156 
mindenhonnan 	 37585.10377899624 0.30530921877798156 
vezetoi 	 19430.678767650432 0.30530921877798156 
egyeztetnek 	 33231.44633789923 0.30530921877798156 
rendorseg 	 6363.694183617276 0.7016940071804806 
elso 	 2914.854615931187 0.9478012037452946 
embereivel 	 37585.10377899624 0.30530921877798156 
orfk 	 11892.168104373724 0.5297497034950002 
atszervezeserol 	 37585.10377899624 0.30530921877798156 
atalakitas 	 37585.10377899624 0.30530921877798156 
szervezete 	 24524.131455705196 0.30530921877798156 
atlathatobb 	 37585.10377899624 0.30530921877798156 
legyen 	 16222.183024776245 0.30530921877798156 
gazdalkodas 	 33231.44633789923 0.30530921877798156 
felelossege 	 30684.719993871848 0.30530921877798156 
megjelenjen 	 37585.10377899624 0.30530921877798156 
kozpontjanak 	 37585.10377899624 0.30530921877798156 
epitesevel 	 33231.44633789923 0.30530921877798156 
indokolatlan 	 33231.44633789923 0.30530921877798156 
tobbletigenyeket 	 37585.10377899624 0.30530921877798156 
tamogatja 	 19789.69076497915 0.30530921877798156 
idezi 	 23784.33620874745 0.30530921877798156 
lap 	 16883.95242362305 0.30530921877798156 
belugyminisztert 	 33231.44633789923 0.30530921877798156 
tevemusorban 	 30684.719993871848 0.30530921877798156 
kozponti 	 9085.133064726331 0.5297497034950002 
nyomozohivatal 	 5946.084052186862 0.8376318064401695 
tudtam 	 27476.22425099766 0.30530921877798156 
tovabb 	 5789.114907666358 0.7016940071804806 
folytatni 	 26331.06255277483 0.30530921877798156 
munkamat 	 37585.10377899624 0.30530921877798156 
mukodeskeptelenseg 	 37585.10377899624 0.30530921877798156 
megszakadtak 	 37585.10377899624 0.30530921877798156 
tarsadalmi 	 16222.183024776245 0.30530921877798156 
szervezetek 	 20575.84046587326 0.30530921877798156 
ingyenes 	 26331.06255277483 0.30530921877798156 
hasznalataban 	 37585.10377899624 0.30530921877798156 
ingatlanok 	 14438.894448401106 0.5297497034950002 
helyzetenek 	 25362.84213277982 0.30530921877798156 
vegleges 	 23122.566809900643 0.30530921877798156 
torvenyi 	 28877.788896802213 0.30530921877798156 
rendezeset 	 37585.10377899624 0.30530921877798156 
hatparti 	 27476.22425099766 0.30530921877798156 
targyalasok 	 23122.566809900643 0.30530921877798156 
fkgp 	 3376.7904847246105 0.9478012037452946 
kepviseloi 	 18170.266129452662 0.30530921877798156 
kozoltek 	 23122.566809900643 0.30530921877798156 
hajlandok 	 24524.131455705196 0.30530921877798156 
alairni 	 14438.894448401106 0.5297497034950002 
honapos 	 28877.788896802213 0.30530921877798156 
egyeztetes 	 30684.719993871848 0.30530921877798156 
nyoman 	 22523.92357054968 0.30530921877798156 
megallapodast 	 11561.283404950322 0.5297497034950002 
hasznalt 	 27476.22425099766 0.30530921877798156 
fenntartasarol 	 37585.10377899624 0.30530921877798156 
felujitasarol 	 37585.10377899624 0.30530921877798156 
allamnak 	 24524.131455705196 0.30530921877798156 
gondoskodnia 	 37585.10377899624 0.30530921877798156 
igy 	 1763.600113319801 1.1807476988933034 
azokat 	 4341.836180749769 0.8376318064401695 
tulajdonaba 	 28877.788896802213 0.30530921877798156 
adni 	 9715.339383825216 0.5297497034950002 
kepviseloje 	 19430.678767650432 0.30530921877798156 
demokrata 	 3331.1054501171575 0.9478012037452946 
torvenytervezet 	 23784.33620874745 0.30530921877798156 
pontjat 	 27476.22425099766 0.30530921877798156 
utasitja 	 30684.719993871848 0.30530921877798156 
ingatlanokat 	 33231.44633789923 0.30530921877798156 
orszaggyulesi 	 18462.45834765542 0.30530921877798156 
listas 	 33231.44633789923 0.30530921877798156 
valasztasok 	 18462.45834765542 0.30530921877798156 
eredmenyenek 	 33231.44633789923 0.30530921877798156 
aranyaban 	 28877.788896802213 0.30530921877798156 
adnak 	 11561.283404950322 0.5297497034950002 
tulajonaba 	 37585.10377899624 0.30530921877798156 
eredmenyek 	 28877.788896802213 0.30530921877798156 
atlagat 	 33231.44633789923 0.30530921877798156 
venne 	 25362.84213277982 0.30530921877798156 
alapul 	 27476.22425099766 0.30530921877798156 
osztozkodaskor 	 37585.10377899624 0.30530921877798156 
vajon 	 17120.999423683315 0.30530921877798156 
miert 	 4753.385876008829 0.7016940071804806 
titkos 	 20170.47401460818 0.30530921877798156 
kerdoiv 	 37585.10377899624 0.30530921877798156 
lakossag 	 17623.747670580797 0.30530921877798156 
hulye 	 27476.22425099766 0.30530921877798156 
tudniuk 	 28877.788896802213 0.30530921877798156 
europa 	 16655.527250585787 0.30530921877798156 
mit 	 2883.0503855413217 0.9478012037452946 
kerdez 	 33231.44633789923 0.30530921877798156 
nemzeti 	 993.661891311858 1.4598017527499707 
szovetseg 	 8945.532304372626 0.5297497034950002 
magyarorszagert 	 26331.06255277483 0.30530921877798156 
egyesulet 	 23784.33620874745 0.30530921877798156 
jogu 	 28877.788896802213 0.30530921877798156 
varos 	 25362.84213277982 0.30530921877798156 
konyvtaraban 	 37585.10377899624 0.30530921877798156 
oszk 	 37585.10377899624 0.30530921877798156 
ban 	 4805.083975902203 0.7016940071804806 
hozzaferhetove 	 33231.44633789923 0.30530921877798156 
kellene 	 7538.510663276708 0.5297497034950002 
tenni 	 8945.532304372626 0.5297497034950002 
hoz 	 9715.339383825216 0.5297497034950002 
csatlakozas 	 23784.33620874745 0.30530921877798156 
kerdoivet 	 30684.719993871848 0.30530921877798156 
balaton 	 15342.359996935924 0.5297497034950002 
soros 	 23122.566809900643 0.30530921877798156 
legszelesebb 	 37585.10377899624 0.30530921877798156 
alapokon 	 28877.788896802213 0.30530921877798156 
nyugvo 	 28877.788896802213 0.30530921877798156 
osszefogasra 	 30684.719993871848 0.30530921877798156 
szolit 	 33231.44633789923 0.30530921877798156 
kormanyzati 	 18462.45834765542 0.30530921877798156 
oldal 	 22523.92357054968 0.30530921877798156 
szavazoit 	 33231.44633789923 0.30530921877798156 
megnyerni 	 28877.788896802213 0.30530921877798156 
egymas 	 20575.84046587326 0.30530921877798156 
karara 	 27476.22425099766 0.30530921877798156 
politizalni 	 30684.719993871848 0.30530921877798156 
horvath 	 7928.112069582483 0.7016940071804806 
bela 	 8327.763625292893 0.5297497034950002 
tag 	 21977.405111677814 0.30530921877798156 
bizonyos 	 3331.1054501171575 0.9478012037452946 
kakukktojasok 	 37585.10377899624 0.30530921877798156 
bomlasztjak 	 37585.10377899624 0.30530921877798156 
oldalt 	 30684.719993871848 0.30530921877798156 
akadalyozzak 	 30684.719993871848 0.30530921877798156 
erok 	 6256.3031229345415 0.7016940071804806 
osszefogasat 	 37585.10377899624 0.30530921877798156 
ramutatott 	 22523.92357054968 0.30530921877798156 
mdnp 	 17120.999423683315 0.30530921877798156 
vel 	 20170.47401460818 0.30530921877798156 
targyalasokat 	 22523.92357054968 0.30530921877798156 
kezdett 	 25362.84213277982 0.30530921877798156 
elnokvalasztasakor 	 37585.10377899624 0.30530921877798156 
szabo 	 15253.962604781236 0.30530921877798156 
ivanekat 	 37585.10377899624 0.30530921877798156 
tamogatta 	 25362.84213277982 0.30530921877798156 
leghevesebben 	 37585.10377899624 0.30530921877798156 
tamadja 	 25362.84213277982 0.30530921877798156 
vezetes 	 24524.131455705196 0.30530921877798156 
polgari 	 1468.544811603987 1.401561663958936 
torekvo 	 33231.44633789923 0.30530921877798156 
iranyvonalat 	 33231.44633789923 0.30530921877798156 
viszi 	 28877.788896802213 0.30530921877798156 
megprobalja 	 28877.788896802213 0.30530921877798156 
kiszoritani 	 33231.44633789923 0.30530921877798156 
osszefogasbol 	 37585.10377899624 0.30530921877798156 
ebben 	 2484.1547282796446 1.0388948642082183 
segedkezet 	 37585.10377899624 0.30530921877798156 
nyujt 	 11561.283404950322 0.5297497034950002 
neki 	 17623.747670580797 0.30530921877798156 
liberalis 	 5551.8424168619285 0.7016940071804806 
mediahatalom 	 37585.10377899624 0.30530921877798156 
fontos 	 16222.183024776245 0.30530921877798156 
elnokei 	 30684.719993871848 0.30530921877798156 
nyilatkoznak 	 28877.788896802213 0.30530921877798156 
villasreggeli 	 37585.10377899624 0.30530921877798156 
giczy 	 21009.184691682804 0.30530921877798156 
gyorgy 	 7626.981302390618 0.5297497034950002 
kormanyt 	 20575.84046587326 0.30530921877798156 
alakitani 	 14438.894448401106 0.5297497034950002 
alapjaban 	 33231.44633789923 0.30530921877798156 
ketpolusu 	 37585.10377899624 0.30530921877798156 
erdek 	 6340.710533194955 0.8376318064401695 
politikum 	 37585.10377899624 0.30530921877798156 
mesterseges 	 26331.06255277483 0.30530921877798156 
haromszogesitese 	 37585.10377899624 0.30530921877798156 
remelhetoleg 	 27476.22425099766 0.30530921877798156 
ment 	 19789.69076497915 0.30530921877798156 
antallek 	 15342.359996935924 0.5297497034950002 
korabbinal 	 30684.719993871848 0.30530921877798156 
nyiltabban 	 37585.10377899624 0.30530921877798156 
megy 	 10988.702555838907 0.5297497034950002 
klasszikus 	 28877.788896802213 0.30530921877798156 
modszer 	 30684.719993871848 0.30530921877798156 
kulonosen 	 5042.618503652045 0.8376318064401695 
valik 	 19789.69076497915 0.30530921877798156 
kozonsegnek 	 33231.44633789923 0.30530921877798156 
persze 	 5478.372890283733 0.7016940071804806 
tiszta 	 22523.92357054968 0.30530921877798156 
trukk 	 30684.719993871848 0.30530921877798156 
otthon 	 21474.65686478033 0.30530921877798156 
visszakoszon 	 37585.10377899624 0.30530921877798156 
ugyanazokkal 	 30684.719993871848 0.30530921877798156 
arulokkal 	 37585.10377899624 0.30530921877798156 
dolgoznak 	 21474.65686478033 0.30530921877798156 
majdnem 	 10504.592345841402 0.5297497034950002 
vetozni 	 33231.44633789923 0.30530921877798156 
szeretne 	 10287.92023293663 0.5297497034950002 
gatlas 	 37585.10377899624 0.30530921877798156 
nelkuli 	 20575.84046587326 0.30530921877798156 
kisebbseg 	 21474.65686478033 0.30530921877798156 
nyiltan 	 23122.566809900643 0.30530921877798156 
egyeduralomra 	 37585.10377899624 0.30530921877798156 
tor 	 27476.22425099766 0.30530921877798156 
alkotmanyossagi 	 37585.10377899624 0.30530921877798156 
kontrollt 	 33231.44633789923 0.30530921877798156 
ker 	 27476.22425099766 0.30530921877798156 
valtozatlan 	 25362.84213277982 0.30530921877798156 
fogadja 	 22523.92357054968 0.30530921877798156 
egeszsegugyi 	 19789.69076497915 0.30530921877798156 
ellatasi 	 18792.55188949812 0.5297497034950002 
kotelezettsegrol 	 37585.10377899624 0.30530921877798156 
teruleti 	 21009.184691682804 0.30530921877798156 
normativakat 	 37585.10377899624 0.30530921877798156 
szabalyozo 	 18792.55188949812 0.5297497034950002 
torvenytervezetet 	 28877.788896802213 0.30530921877798156 
egeszsegpolitikusai 	 37585.10377899624 0.30530921877798156 
fekvobeteg 	 30684.719993871848 0.30530921877798156 
ellatast 	 30684.719993871848 0.30530921877798156 
formaban 	 23784.33620874745 0.30530921877798156 
nagymertekben 	 30684.719993871848 0.30530921877798156 
befolyasolja 	 27476.22425099766 0.30530921877798156 
helyi 	 19789.69076497915 0.30530921877798156 
onkormanyzatok 	 20575.84046587326 0.30530921877798156 
autonomiajat 	 33231.44633789923 0.30530921877798156 
tulzott 	 30684.719993871848 0.30530921877798156 
hatalmat 	 20170.47401460818 0.30530921877798156 
egeszsegpenztarnak 	 37585.10377899624 0.30530921877798156 
korhazakat 	 28877.788896802213 0.30530921877798156 
zarjak 	 28877.788896802213 0.30530921877798156 
agyakat 	 37585.10377899624 0.30530921877798156 
szuntetik 	 37585.10377899624 0.30530921877798156 
orvosokat 	 30684.719993871848 0.30530921877798156 
bocsatjak 	 33231.44633789923 0.30530921877798156 
hitelt 	 25362.84213277982 0.30530921877798156 
egeszsegbiztositasi 	 12262.065727852598 0.5297497034950002 
onkormanyzat 	 7325.801703892605 0.7016940071804806 
fizeteskeptelen 	 37585.10377899624 0.30530921877798156 
korhazaknak 	 37585.10377899624 0.30530921877798156 
errol 	 4108.7796677128 0.8376318064401695 
keddi 	 22523.92357054968 0.30530921877798156 
ertekezleten 	 33231.44633789923 0.30530921877798156 
dontottek 	 23122.566809900643 0.30530921877798156 
megvitattak 	 33231.44633789923 0.30530921877798156 
alap 	 23122.566809900643 0.30530921877798156 
jovo 	 17623.747670580797 0.30530921877798156 
koltsegvetesi 	 19430.678767650432 0.30530921877798156 
tervezetenek 	 30684.719993871848 0.30530921877798156 
valtozatat 	 33231.44633789923 0.30530921877798156 
jarulekcsokkentes 	 37585.10377899624 0.30530921877798156 
jarulekalap 	 37585.10377899624 0.30530921877798156 
szelesiteset 	 37585.10377899624 0.30530921877798156 
javasolja 	 21977.405111677814 0.30530921877798156 
torvenyhozoknak 	 37585.10377899624 0.30530921877798156 
jarulekkoteles 	 37585.10377899624 0.30530921877798156 
osszes 	 20170.47401460818 0.30530921877798156 
ala 	 7626.981302390618 0.5297497034950002 
eso 	 30684.719993871848 0.30530921877798156 
szerzoi 	 33231.44633789923 0.30530921877798156 
jogdijak 	 37585.10377899624 0.30530921877798156 
honorariumok 	 33231.44633789923 0.30530921877798156 
tiszteletdijak 	 37585.10377899624 0.30530921877798156 
valoszinuleg 	 18768.909368803626 0.30530921877798156 
korhazat 	 30684.719993871848 0.30530921877798156 
zarnak 	 33231.44633789923 0.30530921877798156 
magyarorszagon 	 3684.3562774387033 0.8376318064401695 
mukodik 	 21009.184691682804 0.30530921877798156 
mediatorveny 	 12262.065727852598 0.5297497034950002 
mtv 	 19091.082550851832 0.30530921877798156 
kozalapitvany 	 27476.22425099766 0.30530921877798156 
kuratoriumanak 	 14438.894448401106 0.5297497034950002 
elnoksege 	 21009.184691682804 0.30530921877798156 
kiirta 	 37585.10377899624 0.30530921877798156 
palyazatot 	 27476.22425099766 0.30530921877798156 
teveelnoki 	 30684.719993871848 0.30530921877798156 
posztra 	 33231.44633789923 0.30530921877798156 
palyazatok 	 33231.44633789923 0.30530921877798156 
benyujtasanak 	 37585.10377899624 0.30530921877798156 
hatarideje 	 30684.719993871848 0.30530921877798156 
julius 	 19430.678767650432 0.30530921877798156 
masodika 	 37585.10377899624 0.30530921877798156 
elbiralast 	 33231.44633789923 0.30530921877798156 
dontes 	 21474.65686478033 0.30530921877798156 
augusztus 	 21474.65686478033 0.30530921877798156 
elejeig 	 33231.44633789923 0.30530921877798156 
teve 	 21977.405111677814 0.30530921877798156 
reszvenytarsasagga 	 27476.22425099766 0.30530921877798156 
alakulasanak 	 37585.10377899624 0.30530921877798156 
mediatorvenyben 	 37585.10377899624 0.30530921877798156 
meghatarozott 	 25362.84213277982 0.30530921877798156 
hataridejeig 	 37585.10377899624 0.30530921877798156 
megtortenik 	 26331.06255277483 0.30530921877798156 
palyazati 	 30684.719993871848 0.30530921877798156 
feltetelek 	 22523.92357054968 0.30530921877798156 
valtoztak 	 27476.22425099766 0.30530921877798156 
vegrahajtasat 	 37585.10377899624 0.30530921877798156 
illetoen 	 23122.566809900643 0.30530921877798156 
elmulasztotta 	 37585.10377899624 0.30530921877798156 
hataridok 	 37585.10377899624 0.30530921877798156 
betartasat 	 33231.44633789923 0.30530921877798156 
feladat 	 25362.84213277982 0.30530921877798156 
teljesitese 	 27476.22425099766 0.30530921877798156 
kesik 	 30684.719993871848 0.30530921877798156 
ismerte 	 26331.06255277483 0.30530921877798156 
kiss 	 17891.06460874525 0.30530921877798156 
elemer 	 20170.47401460818 0.30530921877798156 
meh 	 21977.405111677814 0.30530921877798156 
kulturalis 	 5143.960116468315 0.8376318064401695 
ellenorzesi 	 28877.788896802213 0.30530921877798156 
albizottsaga 	 37585.10377899624 0.30530921877798156 
velte 	 23122.566809900643 0.30530921877798156 
mindez 	 18768.909368803626 0.30530921877798156 
osszessegeben 	 28877.788896802213 0.30530921877798156 
akadalyozza 	 33231.44633789923 0.30530921877798156 
mediarendszer 	 37585.10377899624 0.30530921877798156 
idobeni 	 37585.10377899624 0.30530921877798156 
atalakulasat 	 37585.10377899624 0.30530921877798156 
magda 	 8777.020850924942 0.7016940071804806 
marinko 	 18792.55188949812 0.5297497034950002 
cirkusz 	 28877.788896802213 0.30530921877798156 
legfelsobb 	 25362.84213277982 0.30530921877798156 
birosagon 	 27476.22425099766 0.30530921877798156 
fellebbezesi 	 37585.10377899624 0.30530921877798156 
targyalas 	 26331.06255277483 0.30530921877798156 
dobnik 	 37585.10377899624 0.30530921877798156 
fovarosi 	 19430.678767650432 0.30530921877798156 
elsofoku 	 30684.719993871848 0.30530921877798156 
iteletenek 	 33231.44633789923 0.30530921877798156 
ismertetese 	 37585.10377899624 0.30530921877798156 
kozben 	 10737.328432390164 0.5297497034950002 
elege 	 33231.44633789923 0.30530921877798156 
eljarasbol 	 37585.10377899624 0.30530921877798156 
felallt 	 30684.719993871848 0.30530921877798156 
oreit 	 37585.10377899624 0.30530921877798156 
szinte 	 16655.527250585787 0.30530921877798156 
magaval 	 24524.131455705196 0.30530921877798156 
huzva 	 37585.10377899624 0.30530921877798156 
kivonult 	 28877.788896802213 0.30530921877798156 
targyaloterembol 	 37585.10377899624 0.30530921877798156 
itelethirdetesre 	 37585.10377899624 0.30530921877798156 
varhatoan 	 19789.69076497915 0.30530921877798156 
penteken 	 23784.33620874745 0.30530921877798156 
kerul 	 16016.230147625038 0.30530921877798156 
sor 	 17891.06460874525 0.30530921877798156 
szam 	 20170.47401460818 0.30530921877798156 
mutatvanycikkei 	 33231.44633789923 0.30530921877798156 
lathatok 	 33231.44633789923 0.30530921877798156 
http 	 2755.844250220111 0.30530921877798156 
www 	 2731.3568897693676 0.30530921877798156 
siliconvalley 	 16016.230147625038 0.30530921877798156 
com 	 3031.700958564812 0.30530921877798156 
bencsik 	 24524.131455705196 0.30530921877798156 
andras 	 17367.344722999074 0.30530921877798156 
hanyinger 	 16615.723168949615 0.5297497034950002 
itt 	 1504.1563519609151 1.2370508520678936 
maganvelemeny 	 37585.10377899624 0.30530921877798156 
kutatast 	 30684.719993871848 0.30530921877798156 
talal 	 25362.84213277982 0.30530921877798156 
tisztelt 	 23122.566809900643 0.30530921877798156 
kerdes 	 2153.860189507631 1.1154724576267427 
mikor 	 5963.688202915084 0.7016940071804806 
eri 	 22523.92357054968 0.30530921877798156 
benzin 	 37585.10377899624 0.30530921877798156 
ara 	 20170.47401460818 0.30530921877798156 
lelektani 	 33231.44633789923 0.30530921877798156 
forintos 	 6256.3031229345415 0.7016940071804806 
hatart 	 26331.06255277483 0.30530921877798156 
szeptember 	 23122.566809900643 0.30530921877798156 
jen 	 37585.10377899624 0.30530921877798156 
oktober 	 23122.566809900643 0.30530921877798156 
november 	 15077.021326553417 0.30530921877798156 
en4 	 37585.10377899624 0.30530921877798156 
sztalin 	 13165.531276387415 0.5297497034950002 
elvtars 	 14438.894448401106 0.5297497034950002 
szuletesnapjan 	 37585.10377899624 0.30530921877798156 
tovabba 	 20170.47401460818 0.30530921877798156 
kedvenc 	 26331.06255277483 0.30530921877798156 
ujsagja 	 33231.44633789923 0.30530921877798156 
altalaban 	 4692.227342200907 0.8376318064401695 
veve 	 22523.92357054968 0.30530921877798156 
hol 	 6154.152782551807 0.7016940071804806 
hatar 	 13165.531276387415 0.5297497034950002 
benzinnel 	 16615.723168949615 0.5297497034950002 
tizezer 	 26331.06255277483 0.30530921877798156 
benzinkutnal 	 37585.10377899624 0.30530921877798156 
eltartasi 	 37585.10377899624 0.30530921877798156 
szerzodest 	 20170.47401460818 0.30530921877798156 
kotni 	 23784.33620874745 0.30530921877798156 
ott 	 1929.5041654852669 1.1807476988933034 
lonek 	 15342.359996935924 0.5297497034950002 
hatara 	 28877.788896802213 0.30530921877798156 
kerdeseket 	 23784.33620874745 0.30530921877798156 
muszaj 	 37585.10377899624 0.30530921877798156 
