term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 679.5960235709116 1.380883681946633 
investigates 	 4985.89861312834 0.8528625562904855 
imagination 	 6145.8757723437175 0.8528625562904855 
scientific 	 4091.2873091473148 0.8528625562904855 
included 	 3493.076490044493 0.8528625562904855 
reconcile 	 6657.986516481204 0.8528625562904855 
spiritual 	 4626.114892914581 0.8528625562904855 
occur 	 4402.984405194547 0.8528625562904855 
exercise 	 4626.114892914581 0.8528625562904855 
full 	 2619.752246349022 0.8528625562904855 
consequence 	 5763.375212500178 0.8528625562904855 
nietzsche 	 6380.493107040804 0.8528625562904855 
hitler 	 2601.8490485747225 1.195799011641758 
perversion 	 9107.551019205905 0.8528625562904855 
german 	 1826.7175974378522 1.195799011641758 
nietzsche's 	 1301.0787170294147 1.6776424945929997 
similarities 	 4091.2873091473148 0.8528625562904855 
gauging 	 8052.581010393667 0.8528625562904855 
level 	 2258.8407009632406 0.8528625562904855 
nietzche 	 7435.463115853041 0.8528625562904855 
national 	 867.3491368079639 1.195799011641758 
socialism 	 6145.8757723437175 0.8528625562904855 
application 	 2619.752246349022 0.8528625562904855 
ideology 	 4708.405203687941 0.8528625562904855 
socialist 	 4887.670983956957 0.8528625562904855 
germany 	 3455.4943336819474 0.8528625562904855 
nietzche's 	 4553.775509602952 1.195799011641758 
exposes 	 6380.493107040804 0.8528625562904855 
nazi 	 5603.016507668966 0.8528625562904855 
ideologies 	 6145.8757723437175 0.8528625562904855 
convenient 	 7435.463115853041 0.8528625562904855 
structure 	 1331.6204596044374 1.195799011641758 
philosopher's 	 8052.581010393667 0.8528625562904855 
ascetic 	 4553.775509602952 1.195799011641758 
third 	 3093.7580795249714 0.8528625562904855 
genealogy 	 9107.551019205905 0.8528625562904855 
morals 	 6997.61100158143 0.8528625562904855 
philosophies 	 4402.984405194547 0.8528625562904855 
disagreement 	 6997.61100158143 0.8528625562904855 
veil 	 6997.61100158143 0.8528625562904855 
unhistorical 	 4553.775509602952 1.195799011641758 
abuse 	 3881.022493979511 0.8528625562904855 
history's 	 9107.551019205905 0.8528625562904855 
relates 	 4548.046498856729 0.8528625562904855 
concerning 	 993.6552486356688 1.380883681946633 
devoid 	 8052.581010393667 0.8528625562904855 
form 	 2345.8358068276425 0.8528625562904855 
logically 	 8052.581010393667 0.8528625562904855 
supposed 	 6997.61100158143 0.8528625562904855 
david 	 638.7834958574533 1.6337547361600477 
hume's 	 1610.5162020787334 1.5760332642900043 
examined 	 3832.70097514472 0.8528625562904855 
chronological 	 8052.581010393667 0.8528625562904855 
sequence 	 6657.986516481204 0.8528625562904855 
including 	 1336.3020079292203 0.8528625562904855 
dialogues 	 8052.581010393667 0.8528625562904855 
empiricist 	 9107.551019205905 0.8528625562904855 
design 	 950.2669993113747 1.380883681946633 
british 	 3740.4303007401063 0.8528625562904855 
myth 	 4626.114892914581 0.8528625562904855 
skepticism 	 6145.8757723437175 0.8528625562904855 
approaches 	 3832.70097514472 0.8528625562904855 
major 	 2038.7880707127347 0.8528625562904855 
model 	 3184.2005254815303 0.8528625562904855 
employs 	 6380.493107040804 0.8528625562904855 
plague 	 5942.640992769194 0.8528625562904855 
camus 	 6657.986516481204 0.8528625562904855 
camus' 	 7435.463115853041 0.8528625562904855 
contemplation 	 8052.581010393667 0.8528625562904855 
death 	 2754.133594424744 0.8528625562904855 
values 	 3418.8178601786176 0.8528625562904855 
illustrated 	 5603.016507668966 0.8528625562904855 
top 	 1421.6701761721083 0.8528625562904855 
experienced 	 1846.569020769162 0.8528625562904855 
microsoft 	 983.6597712265736 1.195799011641758 
internet 	 1575.5384660503316 0.8528625562904855 
explorer 	 2038.7880707127347 0.8528625562904855 
msie30 	 2038.7880707127347 0.8528625562904855 
http 	 667.7909487080098 0.8528625562904855 
www 	 661.8572179953793 0.8528625562904855 
com 	 244.8786742522764 1.380883681946633 
htm 	 998.5234903081615 0.8528625562904855 
start 	 1641.722806422614 0.8528625562904855 
send 	 1608.270910396638 0.8528625562904855 
mailto 	 1105.6430629796203 0.8528625562904855 
updated 	 1630.4902831156326 0.8528625562904855 
copyright 	 1187.052841475021 0.8528625562904855 
asm 	 2038.7880707127347 0.8528625562904855 
communications 	 1630.4902831156326 0.8528625562904855 
reserved 	 1687.5006932937513 0.8528625562904855 
