term 	 tf-idf weight 	 BM25 ranking 
 law 	 217.7885346836244 1.625880979218425 
advising 	 9576.888118458686 0.7040223918080585 
clients 	 5599.3110807844 0.7040223918080585 
addition 	 4629.9594316817265 0.7040223918080585 
described 	 5119.130299895954 0.7040223918080585 
offering 	 5933.304820890999 0.7040223918080585 
alternative 	 4629.9594316817265 0.7040223918080585 
refused 	 6689.2369642459535 0.7040223918080585 
obtain 	 2799.6555403922 1.0414446181228703 
excessive 	 7469.723419432412 0.7040223918080585 
rate 	 4489.479243784633 0.7040223918080585 
live 	 5311.543925728858 0.7040223918080585 
beneficiary 	 4788.444059229343 1.0414446181228703 
qmb 	 10176.129875375746 0.7040223918080585 
assists 	 8133.062541352319 0.7040223918080585 
poverty 	 3061.3995174467636 1.0414446181228703 
specified 	 7668.254523964821 0.7040223918080585 
slmb 	 10176.129875375746 0.7040223918080585 
incomes 	 8732.304298269379 0.7040223918080585 
run 	 4780.603369752088 0.7040223918080585 
visit 	 2655.771962864429 1.0414446181228703 
office 	 683.2785157900388 1.461813327970672 
fill 	 7668.254523964821 0.7040223918080585 
calling 	 3221.9474504868535 1.0414446181228703 
administration's 	 4066.5312706761597 1.0414446181228703 
toll 	 1867.430854858103 1.369670993734067 
address 	 4444.681818309366 0.7040223918080585 
closest 	 11020.713695565051 0.7040223918080585 
set 	 3091.4357293734756 0.7040223918080585 
appointment 	 7887.720478080073 0.7040223918080585 
representative 	 1770.5146419096193 1.239459754506606 
advisable 	 10176.129875375746 0.7040223918080585 
process 	 1086.6980955437014 1.239459754506606 
start 	 2246.851909184169 0.7040223918080585 
immediately 	 5677.924183972671 0.7040223918080585 
sixth 	 7668.254523964821 0.7040223918080585 
following 	 1534.2094602984096 1.0414446181228703 
card 	 6689.2369642459535 0.7040223918080585 
birth 	 2008.632614108682 1.239459754506606 
certificate 	 2556.084841321607 1.239459754506606 
information 	 247.1761259046491 1.583563742316938 
return 	 3162.0526615139197 0.7040223918080585 
title 	 2407.161757870724 0.7040223918080585 
ownership 	 6967.382855082834 0.7040223918080585 
slips 	 11020.713695565051 0.7040223918080585 
bank 	 4194.421216742348 0.7040223918080585 
books 	 4887.447301961356 0.7040223918080585 
policies 	 3901.5890135984105 0.7040223918080585 
vehicle 	 5599.3110807844 0.7040223918080585 
registration 	 7668.254523964821 0.7040223918080585 
marriage 	 6823.670703775514 0.7040223918080585 
spouse's 	 5088.064937687873 1.0414446181228703 
children's 	 3344.6184821229767 1.0414446181228703 
certificates 	 9112.080101071188 0.7040223918080585 
military 	 3769.2905894788055 0.7040223918080585 
discharge 	 8732.304298269379 0.7040223918080585 
papers 	 6224.428946858455 0.7040223918080585 
documents 	 2590.6570110683697 1.0414446181228703 
originals 	 12464.539272671418 0.7040223918080585 
copies 	 7288.478721163014 0.7040223918080585 
offers 	 4315.795352364589 0.7040223918080585 
locating 	 11020.713695565051 0.7040223918080585 
missing 	 7887.720478080073 0.7040223918080585 
filling 	 9576.888118458686 0.7040223918080585 
denied 	 2966.6524104454993 1.0414446181228703 
incomplete 	 8732.304298269379 0.7040223918080585 
due 	 4006.6364817032263 0.7040223918080585 
status 	 3443.62172485499 0.7040223918080585 
notifies 	 10176.129875375746 0.7040223918080585 
sending 	 6967.382855082834 0.7040223918080585 
notice 	 6331.272879067722 0.7040223918080585 
letter 	 5759.620929470956 0.7040223918080585 
disagrees 	 9576.888118458686 0.7040223918080585 
decision 	 529.4520780685765 1.583563742316938 
regarding 	 1985.5143885079021 1.0414446181228703 
represented 	 6562.9558770023195 0.7040223918080585 
attorney 	 5844.653144056648 0.7040223918080585 
steps 	 2838.9620919863355 1.0414446181228703 
administrative 	 1977.768273630333 1.239459754506606 
appeals 	 1705.9176759438785 1.369670993734067 
step 	 1666.689774622447 1.239459754506606 
reconsideration 	 6232.269636335709 1.0414446181228703 
original 	 5119.130299895954 0.7040223918080585 
reconsiders 	 12464.539272671418 0.7040223918080585 
matter 	 1748.4704623798625 1.239459754506606 
opinion 	 5599.3110807844 0.7040223918080585 
negative 	 2761.778638988234 1.0414446181228703 
judge 	 2838.9620919863355 1.0414446181228703 
stage 	 7121.749761079036 0.7040223918080585 
claimant 	 5510.356847782526 1.0414446181228703 
subpoena 	 12464.539272671418 0.7040223918080585 
cross 	 5677.924183972671 0.7040223918080585 
examine 	 7668.254523964821 0.7040223918080585 
witnesses 	 6823.670703775514 0.7040223918080585 
read 	 5677.924183972671 0.7040223918080585 
files 	 3165.636439533861 1.0414446181228703 
listening 	 9112.080101071188 0.7040223918080585 
wishes 	 7288.478721163014 0.7040223918080585 
press 	 3389.514786676998 0.7040223918080585 
claim 	 5058.749260588969 0.7040223918080585 
third 	 4234.098606866305 0.7040223918080585 
final 	 4942.997260633498 0.7040223918080585 
council 	 2416.670181891682 1.0414446181228703 
decides 	 7288.478721163014 0.7040223918080585 
review 	 1405.1993950945432 1.0414446181228703 
jurisdiction 	 7668.254523964821 0.7040223918080585 
discretionary 	 10176.129875375746 0.7040223918080585 
conducts 	 10176.129875375746 0.7040223918080585 
paper 	 2390.564060491489 0.7040223918080585 
accumulated 	 9112.080101071188 0.7040223918080585 
previous 	 4729.1686577263445 0.7040223918080585 
opportunity 	 4833.340363783364 0.7040223918080585 
testify 	 8133.062541352319 0.7040223918080585 
appellant 	 10176.129875375746 0.7040223918080585 
submit 	 6443.894900973707 0.7040223918080585 
documentation 	 7469.723419432412 0.7040223918080585 
know 	 5181.314022136739 0.7040223918080585 
appealing 	 8411.2084321892 0.7040223918080585 
delay 	 7121.749761079036 0.7040223918080585 
contacting 	 8732.304298269379 0.7040223918080585 
nearest 	 9112.080101071188 0.7040223918080585 
hour 	 6331.272879067722 0.7040223918080585 
telephone 	 2590.6570110683697 1.0414446181228703 
estimates 	 8732.304298269379 0.7040223918080585 
questions 	 3362.979395982612 0.7040223918080585 
reach 	 5599.3110807844 0.7040223918080585 
call 	 3936.019549562782 0.7040223918080585 
hours 	 5450.462058809592 0.7040223918080585 
days 	 4400.827566950281 0.7040223918080585 
publishes 	 8133.062541352319 0.7040223918080585 
booklets 	 8732.304298269379 0.7040223918080585 
pamphlets 	 8732.304298269379 0.7040223918080585 
explain 	 6689.2369642459535 0.7040223918080585 
charge 	 5759.620929470956 0.7040223918080585 
publication 	 836.1546205307442 1.625880979218425 
publications 	 3867.7183486224917 0.7040223918080585 
line 	 3389.514786676998 0.7040223918080585 
world 	 2309.503248443419 0.7040223918080585 
site 	 4155.485503678034 0.7040223918080585 
http 	 456.96732791024453 1.0414446181228703 
www 	 452.90689391733747 1.0414446181228703 
ssa 	 11020.713695565051 0.7040223918080585 
division 	 5311.543925728858 0.7040223918080585 
prescott 	 9576.888118458686 0.7040223918080585 
bloom 	 9112.080101071188 0.7040223918080585 
building 	 4117.26424783218 0.7040223918080585 
south 	 3706.1645464800354 0.7040223918080585 
grand 	 6967.382855082834 0.7040223918080585 
avenue 	 6443.894900973707 0.7040223918080585 
east 	 4117.26424783218 0.7040223918080585 
springfield 	 6443.894900973707 0.7040223918080585 
phone 	 4729.1686577263445 0.7040223918080585 
logo 	 5181.314022136739 0.7040223918080585 
llalogo 	 6224.428946858455 0.7040223918080585 
page 	 1022.4922861930552 0.7040223918080585 
index 	 905.8137878346749 0.7040223918080585 
contents 	 5119.130299895954 0.7040223918080585 
copyright 	 1624.5933434904528 0.7040223918080585 
weblocator 	 3112.2144734292274 1.0414446181228703 
com 	 1005.4184201067511 0.7040223918080585 
american 	 2309.503248443419 0.7040223918080585 
research 	 2390.564060491489 0.7040223918080585 
corporation 	 4629.9594316817265 0.7040223918080585 
common 	 3737.4884450303734 0.7040223918080585 
credits 	 5523.557277976468 0.7040223918080585 
rights 	 1919.1538188762459 0.7040223918080585 
reserved 	 2309.503248443419 0.7040223918080585 
