term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 491.16663990013325 1.5105330112811661 
http 	 482.63471982839076 1.0141433296084341 
www 	 478.3462153711677 1.0141433296084341 
com 	 176.98195905223656 1.5105330112811661 
htm 	 721.6661230873704 1.0141433296084341 
start 	 1186.527652473637 1.0141433296084341 
send 	 1162.3508550829843 1.0141433296084341 
comments 	 415.03220614811016 1.5105330112811661 
mailto 	 799.0849995253498 1.0141433296084341 
updated 	 1178.4095344462523 1.0141433296084341 
copyright 	 857.9225529714345 1.0141433296084341 
asm 	 1473.4999197003997 1.0141433296084341 
reserved 	 1219.612853234643 1.0141433296084341 
