term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 611.7257242392568 1.4249357679823216 
tool 	 3682.69619811552 0.9046842274850975 
chain 	 4793.670594331891 0.9046842274850975 
nature 	 2320.063270168155 0.9046842274850975 
grievance 	 8197.992704541452 0.9046842274850975 
procedure 	 3734.4004474520207 0.9046842274850975 
rules 	 3178.913249343835 0.9046842274850975 
employers 	 4316.490423184435 0.9046842274850975 
strategy 	 3178.913249343835 0.9046842274850975 
projection 	 5349.157792440075 0.9046842274850975 
indicating 	 4582.484162968547 0.9046842274850975 
slow 	 4399.546155072951 0.9046842274850975 
women 	 2811.3915877091245 0.9046842274850975 
asians 	 7248.381067174326 0.9046842274850975 
whites 	 5349.157792440075 0.9046842274850975 
forecast 	 5043.451127139609 0.9046842274850975 
report 	 2160.787335789424 0.9046842274850975 
uncertain 	 5743.282231699015 0.9046842274850975 
prospects 	 3493.4302343968 0.9046842274850975 
period 	 2635.1857800928565 0.9046842274850975 
based 	 1685.5741427257315 0.9046842274850975 
models 	 3449.9345177058253 0.9046842274850975 
economy 	 2758.6927829750443 0.9046842274850975 
america's 	 3963.264543440558 0.9046842274850975 
negotiating 	 6298.769429807201 0.9046842274850975 
presidential 	 2982.8650935561127 0.9046842274850975 
stances 	 8197.992704541452 0.9046842274850975 
lokks 	 8197.992704541452 0.9046842274850975 
compensation 	 4026.996964860361 0.9046842274850975 
sectors 	 4912.876180807683 0.9046842274850975 
proportion 	 7248.381067174326 0.9046842274850975 
employees 	 3407.777345332373 0.9046842274850975 
organizational 	 4684.0120848191455 0.9046842274850975 
demonstrates 	 4793.670594331891 0.9046842274850975 
accomplished 	 5532.095800335672 0.9046842274850975 
recognition 	 3963.264543440558 0.9046842274850975 
dignity 	 5993.062764506733 0.9046842274850975 
prior 	 3214.4996657163024 0.9046842274850975 
failed 	 3584.7974174599817 0.9046842274850975 
appeal 	 3632.8725256014213 0.9046842274850975 
generation 	 4238.183396223705 0.9046842274850975 
confronting 	 5043.451127139609 0.9046842274850975 
mixed 	 5043.451127139609 0.9046842274850975 
economies 	 5532.095800335672 0.9046842274850975 
prone 	 8197.992704541452 0.9046842274850975 
stagflation 	 6692.893869066141 0.9046842274850975 
rapid 	 4582.484162968547 0.9046842274850975 
advances 	 4684.0120848191455 0.9046842274850975 
concerns 	 3844.0589569647655 0.9046842274850975 
increases 	 4164.111303083428 0.9046842274850975 
single 	 2952.7539913513906 0.9046842274850975 
spaced 	 8197.992704541452 0.9046842274850975 
top 	 1279.689974609585 0.9046842274850975 
experienced 	 1662.1547690234902 0.9046842274850975 
microsoft 	 885.4230529437621 1.2458279890456547 
internet 	 1418.1916547233602 0.9046842274850975 
explorer 	 1835.1771727177704 0.9046842274850975 
msie30 	 1835.1771727177704 0.9046842274850975 
http 	 601.0996056044503 0.9046842274850975 
www 	 595.7584682349998 0.9046842274850975 
com 	 220.42298536505825 1.4249357679823216 
htm 	 898.8023532997248 0.9046842274850975 
send 	 1447.6551558760805 0.9046842274850975 
comments 	 516.9037476571917 1.4249357679823216 
mailto 	 995.2240448633902 0.9046842274850975 
updated 	 1467.6555110830595 0.9046842274850975 
copyright 	 1068.503543246241 0.9046842274850975 
asm 	 1835.1771727177704 0.9046842274850975 
communications 	 1467.6555110830595 0.9046842274850975 
reserved 	 1518.9723717558734 0.9046842274850975 
