term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 2100.0347026813333 1.0951683312706846 
tobbek 	 14460.86736178665 0.38978631947458714 
kozott 	 1326.6021897828732 1.3189331763069934 
inditotta 	 20448.592622399072 0.38978631947458714 
termelok 	 22836.44700069319 0.38978631947458714 
megelegeltek 	 27971.910144072273 0.38978631947458714 
arversenyt 	 27971.910144072273 0.38978631947458714 
sutev 	 27971.910144072273 0.38978631947458714 
dekas 	 27971.910144072273 0.38978631947458714 
balatoni 	 24731.793648544808 0.38978631947458714 
kenyere 	 24731.793648544808 0.38978631947458714 
forintba 	 9437.876576156605 0.6524203713079831 
forintos 	 13968.359631344141 0.38978631947458714 
krumplis 	 27971.910144072273 0.38978631947458714 
rozsos 	 27971.910144072273 0.38978631947458714 
pedig 	 1500.024787629524 1.2577467761742016 
sutoipari 	 24731.793648544808 0.38978631947458714 
egyesules 	 20448.592622399072 0.38978631947458714 
informaciok 	 18875.75315231321 0.38978631947458714 
sajtoertekezletet 	 27971.910144072273 0.38978631947458714 
ceg 	 14460.86736178665 0.38978631947458714 
igazgatoja 	 16356.214009638266 0.38978631947458714 
werli 	 24731.793648544808 0.38978631947458714 
jozsef 	 1584.6677659166921 1.2577467761742016 
kizartnak 	 20448.592622399072 0.38978631947458714 
szeptemberre 	 21491.677153017343 0.38978631947458714 
szazalekos 	 2414.602596698505 1.0951683312706846 
energiaar 	 19596.33050516573 0.38978631947458714 
emeles 	 18251.560657489877 0.38978631947458714 
ismet 	 11627.485547997208 0.38978631947458714 
gerjeszti 	 27971.910144072273 0.38978631947458714 
kenyerarakat 	 27971.910144072273 0.38978631947458714 
esetben 	 6036.506491746262 0.6524203713079831 
liszt 	 22836.44700069319 0.38978631947458714 
kilonkenti 	 27971.910144072273 0.38978631947458714 
megallna 	 27971.910144072273 0.38978631947458714 
forintnal 	 22836.44700069319 0.38978631947458714 
vegeig 	 14728.05436728149 0.38978631947458714 
tovabbi 	 12073.012983492525 0.38978631947458714 
atlagar 	 27971.910144072273 0.38978631947458714 
bovulesre 	 27971.910144072273 0.38978631947458714 
lehet 	 1750.0289189011114 1.1844813510587913 
szamitani 	 18875.75315231321 0.38978631947458714 
elorejelzesnel 	 24731.793648544808 0.38978631947458714 
biztos 	 6870.1450044670655 0.6524203713079831 
mennyivel 	 24731.793648544808 0.38978631947458714 
belfold 	 12395.52016125828 0.38978631947458714 
osszedolt 	 24731.793648544808 0.38978631947458714 
peto 	 4372.0325047036 0.8413947828079363 
balkotmanya 	 27971.910144072273 0.38978631947458714 
persze 	 6115.74289340025 0.6524203713079831 
romjain 	 24731.793648544808 0.38978631947458714 
tovabb 	 6462.637550362933 0.6524203713079831 
eroszakoskodik 	 27971.910144072273 0.38978631947458714 
szdsz 	 1807.7652048732066 1.1844813510587913 
ugyvivo 	 22836.44700069319 0.38978631947458714 
testulete 	 24731.793648544808 0.38978631947458714 
hatarozott 	 15011.444161962414 0.38978631947458714 
kitart 	 11418.223500346596 0.6524203713079831 
amellett 	 27971.910144072273 0.38978631947458714 
szoveget 	 17700.983857314113 0.38978631947458714 
modositasokkal 	 13985.955072036137 0.6524203713079831 
valtozatlan 	 18875.75315231321 0.38978631947458714 
formaban 	 17700.983857314113 0.38978631947458714 
juliusban 	 20448.592622399072 0.38978631947458714 
fogadja 	 8381.474345688144 0.6524203713079831 
orszaggyules 	 4308.4250335752895 0.8413947828079363 
remeli 	 22836.44700069319 0.38978631947458714 
tobbi 	 13522.832195848825 0.38978631947458714 
korabbi 	 6197.76008062914 0.6524203713079831 
allaspontja 	 18251.560657489877 0.38978631947458714 
ivan 	 3829.3126239180087 0.8413947828079363 
partelnok 	 14728.05436728149 0.38978631947458714 
szovegtervezet 	 27971.910144072273 0.38978631947458714 
elkeszitesenek 	 24731.793648544808 0.38978631947458714 
nincs 	 1500.024787629524 1.2577467761742016 
ertelme 	 15635.636656785746 0.38978631947458714 
szabo 	 5676.217815320004 0.6524203713079831 
mdnp 	 12741.937877090855 0.38978631947458714 
elnoke 	 1848.7790602361408 1.1844813510587913 
kozolte 	 3973.245652235485 0.8413947828079363 
partjuk 	 27971.910144072273 0.38978631947458714 
oszre 	 21491.677153017343 0.38978631947458714 
kivanja 	 13522.832195848825 0.38978631947458714 
halasztani 	 27971.910144072273 0.38978631947458714 
vegszavazasat 	 27971.910144072273 0.38978631947458714 
lapinformaciok 	 22836.44700069319 0.38978631947458714 
junius 	 2841.626027191749 1.0951683312706846 
bihari 	 12365.896824272404 0.6524203713079831 
mihaly 	 7656.564739509995 0.6524203713079831 
kepviselo 	 11771.327666434949 0.38978631947458714 
kozjogi 	 18875.75315231321 0.38978631947458714 
munkacsoport 	 22836.44700069319 0.38978631947458714 
neveben 	 15313.12947901999 0.38978631947458714 
levelben 	 8381.474345688144 0.6524203713079831 
kerte 	 8381.474345688144 0.6524203713079831 
frakciovezetot 	 27971.910144072273 0.38978631947458714 
vessen 	 27971.910144072273 0.38978631947458714 
frakcion 	 27971.910144072273 0.38978631947458714 
beluli 	 19596.33050516573 0.38978631947458714 
javaslatainak 	 27971.910144072273 0.38978631947458714 
elutasitasara 	 27971.910144072273 0.38978631947458714 
buzdito 	 27971.910144072273 0.38978631947458714 
kampanynak 	 27971.910144072273 0.38978631947458714 
figyelmeztet 	 24731.793648544808 0.38978631947458714 
kezelhetetlen 	 27971.910144072273 0.38978631947458714 
helyzetet 	 14208.130135958747 0.38978631947458714 
eredmenyezne 	 24731.793648544808 0.38978631947458714 
fogadna 	 27971.910144072273 0.38978631947458714 
javalatokat 	 27971.910144072273 0.38978631947458714 
felhivta 	 17208.476126871607 0.38978631947458714 
vallaltak 	 22836.44700069319 0.38978631947458714 
konszenzusos 	 27971.910144072273 0.38978631947458714 
alkotmanyozasra 	 24731.793648544808 0.38978631947458714 
megallapodas 	 16356.214009638266 0.38978631947458714 
felrugasa 	 24731.793648544808 0.38978631947458714 
elleni 	 4188.506904645012 0.8413947828079363 
hecckampanyt 	 27971.910144072273 0.38978631947458714 
eredmenyezheti 	 22836.44700069319 0.38978631947458714 
tudja 	 11919.736956706454 0.38978631947458714 
szavazast 	 22836.44700069319 0.38978631947458714 
megelozo 	 21491.677153017343 0.38978631947458714 
frakcioulesen 	 22836.44700069319 0.38978631947458714 
felolvasta 	 27971.910144072273 0.38978631947458714 
levelet 	 8178.107004819133 0.6524203713079831 
partvezetes 	 24731.793648544808 0.38978631947458714 
miniszterek 	 17208.476126871607 0.38978631947458714 
kivantak 	 22836.44700069319 0.38978631947458714 
reagalni 	 21491.677153017343 0.38978631947458714 
parlamentet 	 22836.44700069319 0.38978631947458714 
cenzurazzak 	 22836.44700069319 0.38978631947458714 
kompromisszumkeszen 	 27971.910144072273 0.38978631947458714 
allni 	 17700.983857314113 0.38978631947458714 
megszolalni 	 27971.910144072273 0.38978631947458714 
kaptak 	 18251.560657489877 0.38978631947458714 
valaszt 	 7364.027183640745 0.6524203713079831 
koaliciotol 	 27971.910144072273 0.38978631947458714 
levelukre 	 27971.910144072273 0.38978631947458714 
amelyben 	 14460.86736178665 0.38978631947458714 
heten 	 7505.722080981207 0.6524203713079831 
kertek 	 17700.983857314113 0.38978631947458714 
mai 	 3829.3126239180087 0.8413947828079363 
egyeztetotargyalasok 	 27971.910144072273 0.38978631947458714 
elott 	 5306.408759131493 0.6524203713079831 
tajekoztassak 	 24731.793648544808 0.38978631947458714 
oket 	 2838.108907660002 0.9838868353831204 
hazszabaly 	 6291.917717437737 0.8413947828079363 
modositasaval 	 22836.44700069319 0.38978631947458714 
kapcsolatos 	 13740.290008934131 0.38978631947458714 
kompromisszumos 	 22836.44700069319 0.38978631947458714 
javaslatukrol 	 27971.910144072273 0.38978631947458714 
szajer 	 17700.983857314113 0.38978631947458714 
fidesz 	 2354.26553328699 1.0951683312706846 
frakciovezetoje 	 17208.476126871607 0.38978631947458714 
elvarta 	 27971.910144072273 0.38978631947458714 
modositas 	 20448.592622399072 0.38978631947458714 
vegszavazasanak 	 27971.910144072273 0.38978631947458714 
megvaltoztatasat 	 20448.592622399072 0.38978631947458714 
kero 	 20448.592622399072 0.38978631947458714 
frakciok 	 22836.44700069319 0.38978631947458714 
elozetes 	 8850.491928657057 0.6524203713079831 
tajekoztatast 	 20448.592622399072 0.38978631947458714 
adjanak 	 11418.223500346596 0.6524203713079831 
allaspontjukrol 	 27971.910144072273 0.38978631947458714 
haz 	 15313.12947901999 0.38978631947458714 
alkotmanyugyi 	 20448.592622399072 0.38978631947458714 
bizottsaganak 	 14728.05436728149 0.38978631947458714 
ulesen 	 12741.937877090855 0.38978631947458714 
ismerhetik 	 22836.44700069319 0.38978631947458714 
kormanypartok 	 9125.780328744939 0.6524203713079831 
milyen 	 3829.3126239180087 0.8413947828079363 
kompromisszumra 	 22836.44700069319 0.38978631947458714 
lennenek 	 17208.476126871607 0.38978631947458714 
hajlandok 	 9125.780328744939 0.6524203713079831 
altaluk 	 8604.238063435803 0.6524203713079831 
egyoldaluan 	 24731.793648544808 0.38978631947458714 
megvaltoztatni 	 22836.44700069319 0.38978631947458714 
kivant 	 17208.476126871607 0.38978631947458714 
ugyben 	 13968.359631344141 0.38978631947458714 
ismeretes 	 15982.054372618317 0.38978631947458714 
megszavazott 	 24731.793648544808 0.38978631947458714 
szigethy 	 27971.910144072273 0.38978631947458714 
koscso 	 24731.793648544808 0.38978631947458714 
fele 	 3923.77588881165 0.8413947828079363 
inditvany 	 27971.910144072273 0.38978631947458714 
het 	 14460.86736178665 0.38978631947458714 
egyetlen 	 11352.435630640008 0.38978631947458714 
napjan 	 17700.983857314113 0.38978631947458714 
engedelyezne 	 27971.910144072273 0.38978631947458714 
napirend 	 15635.636656785746 0.38978631947458714 
elotti 	 15011.444161962414 0.38978631947458714 
felszolalasokat 	 24731.793648544808 0.38978631947458714 
egeszsegugy 	 10745.838576508671 0.6524203713079831 
csod 	 21491.677153017343 0.38978631947458714 
vilagbotrany 	 27971.910144072273 0.38978631947458714 
intez 	 27971.910144072273 0.38978631947458714 
gyorgyhoz 	 22836.44700069319 0.38978631947458714 
felhivja 	 21491.677153017343 0.38978631947458714 
nepjoleti 	 15011.444161962414 0.38978631947458714 
miniszter 	 6282.7603569675175 0.6524203713079831 
penzugyeinek 	 24731.793648544808 0.38978631947458714 
helyzetere 	 22836.44700069319 0.38978631947458714 
selmeczi 	 7612.149000231065 0.8413947828079363 
gabriella 	 7612.149000231065 0.8413947828079363 
kepviseloje 	 14460.86736178665 0.38978631947458714 
tegnapi 	 3380.7080489622062 0.9838868353831204 
sajtotajekoztatojan 	 6870.1450044670655 0.6524203713079831 
kellene 	 2244.150173251837 1.0951683312706846 
vizsgalni 	 20448.592622399072 0.38978631947458714 
intezmenyi 	 24731.793648544808 0.38978631947458714 
szorzoszamokat 	 27971.910144072273 0.38978631947458714 
finanszirozasi 	 10745.838576508671 0.6524203713079831 
rendszert 	 17208.476126871607 0.38978631947458714 
bevezetni 	 22836.44700069319 0.38978631947458714 
kepviselono 	 27971.910144072273 0.38978631947458714 
reform 	 9501.82138156339 0.38978631947458714 
surgos 	 22836.44700069319 0.38978631947458714 
elkerulhetetlen 	 19596.33050516573 0.38978631947458714 
felhaboritonak 	 24731.793648544808 0.38978631947458714 
igeretek 	 21491.677153017343 0.38978631947458714 
megegyezesek 	 24731.793648544808 0.38978631947458714 
elmaradt 	 5587.649563792097 0.8413947828079363 
dolgozok 	 4425.245964328528 0.9838868353831204 
beremelese 	 24731.793648544808 0.38978631947458714 
tavaly 	 6197.76008062914 0.6524203713079831 
miniszterelnok 	 3057.871446700125 0.9838868353831204 
szazalek 	 6657.521215855731 0.6524203713079831 
koruli 	 18875.75315231321 0.38978631947458714 
beremelest 	 18875.75315231321 0.38978631947458714 
igert 	 9437.876576156605 0.6524203713079831 
allapodott 	 22836.44700069319 0.38978631947458714 
szakszervezetevel 	 27971.910144072273 0.38978631947458714 
sajnalatosnak 	 22836.44700069319 0.38978631947458714 
kormanyzat 	 4909.351455760497 0.8413947828079363 
felelosseget 	 8850.491928657057 0.6524203713079831 
egyebkent 	 12565.520713935035 0.38978631947458714 
tulterhelt 	 27971.910144072273 0.38978631947458714 
korhazi 	 5900.327952438039 0.8413947828079363 
vezetokre 	 27971.910144072273 0.38978631947458714 
haritja 	 24731.793648544808 0.38978631947458714 
szakszervezetenek 	 7163.892384339115 0.8413947828079363 
szervezete 	 18251.560657489877 0.38978631947458714 
nyilatkozatban 	 21491.677153017343 0.38978631947458714 
tiltakozik 	 18251.560657489877 0.38978631947458714 
fovarosban 	 9798.165252582865 0.6524203713079831 
agy 	 10224.296311199536 0.6524203713079831 
tervbe 	 27971.910144072273 0.38978631947458714 
leepitese 	 24731.793648544808 0.38978631947458714 
rontana 	 27971.910144072273 0.38978631947458714 
betegellatas 	 27971.910144072273 0.38978631947458714 
szinvonalat 	 24731.793648544808 0.38978631947458714 
szakdolgozok 	 27971.910144072273 0.38978631947458714 
koreben 	 8178.107004819133 0.6524203713079831 
munkanelkuliseget 	 22836.44700069319 0.38978631947458714 
okozna 	 24731.793648544808 0.38978631947458714 
bertai 	 13985.955072036137 0.6524203713079831 
olga 	 12365.896824272404 0.6524203713079831 
eddsz 	 12365.896824272404 0.6524203713079831 
korhazleepitesrol 	 27971.910144072273 0.38978631947458714 
szolo 	 11919.736956706454 0.38978631947458714 
torvenytervezet 	 17700.983857314113 0.38978631947458714 
julius 	 7230.433680893325 0.6524203713079831 
vegszavazasa 	 27971.910144072273 0.38978631947458714 
partfegyelem 	 27971.910144072273 0.38978631947458714 
valasztoik 	 24731.793648544808 0.38978631947458714 
erdekei 	 9798.165252582865 0.6524203713079831 
alapjan 	 11627.485547997208 0.38978631947458714 
dontsenek 	 27971.910144072273 0.38978631947458714 
ellenkezo 	 17700.983857314113 0.38978631947458714 
keszek 	 24731.793648544808 0.38978631947458714 
felvenni 	 19596.33050516573 0.38978631947458714 
kapcsolatot 	 18875.75315231321 0.38978631947458714 
onkormanyzati 	 15635.636656785746 0.38978631947458714 
testuletekkel 	 27971.910144072273 0.38978631947458714 
lakossaggal 	 24731.793648544808 0.38978631947458714 
kozos 	 4077.1619289335 0.8413947828079363 
demonstraciokkal 	 27971.910144072273 0.38978631947458714 
hangot 	 7817.818328392873 0.6524203713079831 
tiltakozasuknak 	 27971.910144072273 0.38978631947458714 
esos 	 27971.910144072273 0.38978631947458714 
ido 	 13116.097514110801 0.38978631947458714 
meleg 	 19596.33050516573 0.38978631947458714 
nyarat 	 24731.793648544808 0.38978631947458714 
forro 	 21491.677153017343 0.38978631947458714 
oszt 	 27971.910144072273 0.38978631947458714 
josolt 	 27971.910144072273 0.38978631947458714 
egeszsegugyben 	 20448.592622399072 0.38978631947458714 
otodik 	 19596.33050516573 0.38978631947458714 
megszunne 	 27971.910144072273 0.38978631947458714 
noverek 	 27971.910144072273 0.38978631947458714 
szazaleka 	 4507.610731949609 0.8413947828079363 
kerulne 	 18251.560657489877 0.38978631947458714 
utcara 	 18875.75315231321 0.38978631947458714 
holott 	 15982.054372618317 0.38978631947458714 
jelenleg 	 6197.76008062914 0.6524203713079831 
ezer 	 4024.337661164175 0.8413947828079363 
toltott 	 10745.838576508671 0.6524203713079831 
noveri 	 27971.910144072273 0.38978631947458714 
allas 	 22836.44700069319 0.38978631947458714 
van 	 1485.2435604224977 1.1844813510587913 
hatarozottan 	 17700.983857314113 0.38978631947458714 
cafolta 	 17208.476126871607 0.38978631947458714 
ehhez 	 12565.520713935035 0.38978631947458714 
nevet 	 15635.636656785746 0.38978631947458714 
adta 	 15313.12947901999 0.38978631947458714 
kormannyal 	 8850.491928657057 0.6524203713079831 
kotott 	 7505.722080981207 0.6524203713079831 
bermegallapodasban 	 24731.793648544808 0.38978631947458714 
szo 	 5743.968935877013 0.6524203713079831 
esik 	 18251.560657489877 0.38978631947458714 
orszagosan 	 20448.592622399072 0.38978631947458714 
tizezer 	 19596.33050516573 0.38978631947458714 
agyat 	 22836.44700069319 0.38978631947458714 
szuntetnenek 	 27971.910144072273 0.38978631947458714 
hazudott 	 20448.592622399072 0.38978631947458714 
gyilkolt 	 24731.793648544808 0.38978631947458714 
szazmillios 	 20448.592622399072 0.38978631947458714 
palotat 	 24731.793648544808 0.38978631947458714 
epitett 	 20448.592622399072 0.38978631947458714 
elszamolhatatlanul 	 27971.910144072273 0.38978631947458714 
teny 	 14208.130135958747 0.38978631947458714 
kozponti 	 4507.610731949609 0.8413947828079363 
allamigazgatas 	 24731.793648544808 0.38978631947458714 
teruleti 	 15635.636656785746 0.38978631947458714 
szerveinel 	 24731.793648544808 0.38978631947458714 
dolgozo 	 8850.491928657057 0.6524203713079831 
felsofoku 	 21491.677153017343 0.38978631947458714 
vegzettsegu 	 22836.44700069319 0.38978631947458714 
koztisztviselo 	 27971.910144072273 0.38978631947458714 
kapta 	 17700.983857314113 0.38978631947458714 
elsejetol 	 20448.592622399072 0.38978631947458714 
megallapodasban 	 9798.165252582865 0.6524203713079831 
rogzitett 	 17700.983857314113 0.38978631947458714 
illetmenykiegeszitest 	 27971.910144072273 0.38978631947458714 
sulyos 	 13315.042431711461 0.38978631947458714 
arculcsapasa 	 24731.793648544808 0.38978631947458714 
munkavallaloi 	 20448.592622399072 0.38978631947458714 
retegnek 	 22836.44700069319 0.38978631947458714 
nyilatkozta 	 15011.444161962414 0.38978631947458714 
nek 	 12073.012983492525 0.38978631947458714 
feher 	 2097.305905812579 1.3708002064471418 
koztisztviselok 	 9798.165252582865 0.6524203713079831 
kozalkalmazottak 	 19596.33050516573 0.38978631947458714 
fotitkara 	 18875.75315231321 0.38978631947458714 
lap 	 12565.520713935035 0.38978631947458714 
kerdesere 	 19596.33050516573 0.38978631947458714 
megerositeni 	 24731.793648544808 0.38978631947458714 
cafolni 	 20448.592622399072 0.38978631947458714 
kivanta 	 22836.44700069319 0.38978631947458714 
ertesulest 	 22836.44700069319 0.38978631947458714 
sztrajkot 	 21491.677153017343 0.38978631947458714 
szerveznenek 	 27971.910144072273 0.38978631947458714 
elismerte 	 19596.33050516573 0.38978631947458714 
velik 	 19596.33050516573 0.38978631947458714 
betelt 	 22836.44700069319 0.38978631947458714 
pohar 	 21491.677153017343 0.38978631947458714 
valamilyen 	 7817.818328392873 0.6524203713079831 
modon 	 1937.914257999535 1.1844813510587913 
kivannak 	 17208.476126871607 0.38978631947458714 
adni 	 14460.86736178665 0.38978631947458714 
elbocsatasok 	 27971.910144072273 0.38978631947458714 
funyiro 	 13985.955072036137 0.6524203713079831 
elve 	 9125.780328744939 0.6524203713079831 
helyett 	 11487.937871754026 0.38978631947458714 
jon 	 13740.290008934131 0.38978631947458714 
gozhenger 	 27971.910144072273 0.38978631947458714 
szandekai 	 24731.793648544808 0.38978631947458714 
koztisztviseloi 	 10745.838576508671 0.6524203713079831 
letszamleepitesekrol 	 27971.910144072273 0.38978631947458714 
evi 	 12231.4857868005 0.38978631947458714 
koltsegvetesi 	 14460.86736178665 0.38978631947458714 
iranyelvek 	 22836.44700069319 0.38978631947458714 
elfogadasaig 	 27971.910144072273 0.38978631947458714 
augusztusig 	 27971.910144072273 0.38978631947458714 
donteni 	 21491.677153017343 0.38978631947458714 
maris 	 14460.86736178665 0.38978631947458714 
felszolitotta 	 22836.44700069319 0.38978631947458714 
egyes 	 12231.4857868005 0.38978631947458714 
tarcakat 	 24731.793648544808 0.38978631947458714 
vizsgaljak 	 18251.560657489877 0.38978631947458714 
illetve 	 11627.485547997208 0.38978631947458714 
esztendoben 	 22836.44700069319 0.38978631947458714 
vegrehajtando 	 24731.793648544808 0.38978631947458714 
mintegy 	 4438.347477237154 0.8413947828079363 
letszamcsokkentes 	 27971.910144072273 0.38978631947458714 
lehetoseget 	 4438.347477237154 0.8413947828079363 
enelkul 	 24731.793648544808 0.38978631947458714 
lat 	 4089.0535024095666 0.9838868353831204 
illetmenyalapot 	 27971.910144072273 0.38978631947458714 
ezerrol 	 27971.910144072273 0.38978631947458714 
forintra 	 19596.33050516573 0.38978631947458714 
emeljek 	 22836.44700069319 0.38978631947458714 
ami 	 5250.086756703334 0.6524203713079831 
realjovedelem 	 27971.910144072273 0.38978631947458714 
megorzesenek 	 24731.793648544808 0.38978631947458714 
feltetele 	 19596.33050516573 0.38978631947458714 
kuncze 	 2793.671926268828 1.0951683312706846 
gabor 	 3098.88004031457 0.9838868353831204 
belugyminiszter 	 5587.649563792097 0.8413947828079363 
tegapi 	 27971.910144072273 0.38978631947458714 
tajekoztatojan 	 21491.677153017343 0.38978631947458714 
elmondta 	 12073.012983492525 0.38978631947458714 
tarcanal 	 24731.793648544808 0.38978631947458714 
elvileg 	 18251.560657489877 0.38978631947458714 
fot 	 24731.793648544808 0.38978631947458714 
leepiteni 	 27971.910144072273 0.38978631947458714 
ervenyesulhet 	 24731.793648544808 0.38978631947458714 
elbocsatasokra 	 27971.910144072273 0.38978631947458714 
bizonyos 	 12395.52016125828 0.38978631947458714 
feladatkorok 	 27971.910144072273 0.38978631947458714 
megszuntetesevel 	 22836.44700069319 0.38978631947458714 
bunper 	 24731.793648544808 0.38978631947458714 
elso 	 3615.530409746413 0.8413947828079363 
utolso 	 12741.937877090855 0.38978631947458714 
kulonbseg 	 7817.818328392873 0.6524203713079831 
egyelore 	 15982.054372618317 0.38978631947458714 
kontrollalja 	 27971.910144072273 0.38978631947458714 
birosagokat 	 24731.793648544808 0.38978631947458714 
szakszervezet 	 19596.33050516573 0.38978631947458714 
perelni 	 27971.910144072273 0.38978631947458714 
kormanyt 	 15313.12947901999 0.38978631947458714 
kiss 	 6657.521215855731 0.6524203713079831 
paksi 	 27971.910144072273 0.38978631947458714 
atomeromu 	 24731.793648544808 0.38978631947458714 
dolgozoi 	 24731.793648544808 0.38978631947458714 
kilatasba 	 7163.892384339115 0.8413947828079363 
helyezett 	 10224.296311199536 0.6524203713079831 
jogvita 	 27971.910144072273 0.38978631947458714 
targya 	 20448.592622399072 0.38978631947458714 
kilencmilliard 	 24731.793648544808 0.38978631947458714 
forint 	 13116.097514110801 0.38978631947458714 
amely 	 2653.2043795657464 0.9838868353831204 
penzt 	 13315.042431711461 0.38978631947458714 
tavalyi 	 15982.054372618317 0.38978631947458714 
villamosenergia 	 24731.793648544808 0.38978631947458714 
ipari 	 14728.05436728149 0.38978631947458714 
szakszervezeti 	 18251.560657489877 0.38978631947458714 
szovetsegenek 	 19596.33050516573 0.38978631947458714 
munkavallalok 	 18875.75315231321 0.38978631947458714 
erdekkepviselete 	 27971.910144072273 0.38978631947458714 
sztrajkfenyegetessel 	 27971.910144072273 0.38978631947458714 
erte 	 7230.433680893325 0.6524203713079831 
kabinet 	 15011.444161962414 0.38978631947458714 
vallalja 	 18251.560657489877 0.38978631947458714 
maganositasi 	 22836.44700069319 0.38978631947458714 
bevetel 	 18875.75315231321 0.38978631947458714 
szazalekat 	 15982.054372618317 0.38978631947458714 
munkahelyteremtesi 	 27971.910144072273 0.38978631947458714 
alap 	 8604.238063435803 0.6524203713079831 
letrehozasara 	 27971.910144072273 0.38978631947458714 
forditjak 	 22836.44700069319 0.38978631947458714 
szerzodest 	 15011.444161962414 0.38978631947458714 
suchman 	 18251.560657489877 0.38978631947458714 
privatizacios 	 14728.05436728149 0.38978631947458714 
irta 	 15011.444161962414 0.38978631947458714 
penz 	 6462.637550362933 0.6524203713079831 
azota 	 7656.564739509995 0.6524203713079831 
kerult 	 5885.663833217474 0.6524203713079831 
szakszervezethez 	 27971.910144072273 0.38978631947458714 
emiatt 	 17208.476126871607 0.38978631947458714 
gal 	 16762.94869137629 0.38978631947458714 
rezso 	 20448.592622399072 0.38978631947458714 
vdszsz 	 24731.793648544808 0.38978631947458714 
oszi 	 17700.983857314113 0.38978631947458714 
sztrajkokat 	 27971.910144072273 0.38978631947458714 
legjobb 	 15982.054372618317 0.38978631947458714 
uton 	 14460.86736178665 0.38978631947458714 
onkenyuralmi 	 27971.910144072273 0.38978631947458714 
avo 	 22836.44700069319 0.38978631947458714 
kiepitesehez 	 27971.910144072273 0.38978631947458714 
kar 	 15635.636656785746 0.38978631947458714 
hivatkozasi 	 24731.793648544808 0.38978631947458714 
usa 	 5037.462968091998 0.6524203713079831 
fbi 	 18875.75315231321 0.38978631947458714 
irtozatos 	 24731.793648544808 0.38978631947458714 
botranyok 	 16356.214009638266 0.38978631947458714 
kozepeben 	 27971.910144072273 0.38978631947458714 
beterjesztett 	 22836.44700069319 0.38978631947458714 
ugynoktorvenyt 	 27971.910144072273 0.38978631947458714 
akkor 	 1828.0022734052136 1.1844813510587913 
szukseg 	 12565.520713935035 0.38978631947458714 
normakontrollra 	 27971.910144072273 0.38978631947458714 
azonnal 	 14208.130135958747 0.38978631947458714 
megkezdodhet 	 24731.793648544808 0.38978631947458714 
atvilagitas 	 27971.910144072273 0.38978631947458714 
bejelentette 	 13522.832195848825 0.38978631947458714 
orfk 	 17700.983857314113 0.38978631947458714 
nehany 	 11487.937871754026 0.38978631947458714 
befejezodhet 	 27971.910144072273 0.38978631947458714 
atszervezes 	 22836.44700069319 0.38978631947458714 
amelynek 	 6036.506491746262 0.6524203713079831 
eredmenyekent 	 18251.560657489877 0.38978631947458714 
ember 	 5959.868478353227 0.6524203713079831 
vegrehajto 	 18875.75315231321 0.38978631947458714 
szolgalatokhoz 	 27971.910144072273 0.38978631947458714 
celszeru 	 19596.33050516573 0.38978631947458714 
bunuldozesi 	 19596.33050516573 0.38978631947458714 
igazgatosag 	 20448.592622399072 0.38978631947458714 
onallo 	 16356.214009638266 0.38978631947458714 
rendori 	 9437.876576156605 0.6524203713079831 
szervkent 	 27971.910144072273 0.38978631947458714 
bunugyi 	 24731.793648544808 0.38978631947458714 
foigazgato 	 27971.910144072273 0.38978631947458714 
tevekenysege 	 10224.296311199536 0.6524203713079831 
alatt 	 2682.060783954169 0.9838868353831204 
mukodne 	 27971.910144072273 0.38978631947458714 
rendortiszteket 	 27971.910144072273 0.38978631947458714 
avattak 	 24731.793648544808 0.38978631947458714 
budavari 	 27971.910144072273 0.38978631947458714 
palota 	 24731.793648544808 0.38978631947458714 
udvaran 	 24731.793648544808 0.38978631947458714 
szolgalatba 	 24731.793648544808 0.38978631947458714 
lepo 	 22836.44700069319 0.38978631947458714 
rendortiszt 	 27971.910144072273 0.38978631947458714 
felivelo 	 27971.910144072273 0.38978631947458714 
palyat 	 27971.910144072273 0.38978631947458714 
bunuldozes 	 27971.910144072273 0.38978631947458714 
ugyanis 	 3875.82851599907 0.8413947828079363 
modern 	 7852.557865889381 0.38978631947458714 
vilag 	 3185.484469272714 0.9838868353831204 
egyik 	 2742.0034101078204 0.9838868353831204 
presztizsu 	 27971.910144072273 0.38978631947458714 
vegzosok 	 27971.910144072273 0.38978631947458714 
tiszteletere 	 20448.592622399072 0.38978631947458714 
rendezett 	 10224.296311199536 0.6524203713079831 
fogadason 	 27971.910144072273 0.38978631947458714 
goncz 	 13315.042431711461 0.38978631947458714 
arpad 	 7505.722080981207 0.6524203713079831 
kifejtette 	 13522.832195848825 0.38978631947458714 
rossz 	 4656.119877114714 0.8413947828079363 
kozhangulat 	 27971.910144072273 0.38978631947458714 
oka 	 4820.28912059555 0.8413947828079363 
kozbiztonsag 	 21491.677153017343 0.38978631947458714 
romlasa 	 24731.793648544808 0.38978631947458714 
nemzetkozi 	 11352.435630640008 0.38978631947458714 
bunozes 	 9125.780328744939 0.6524203713079831 
elterjedese 	 27971.910144072273 0.38978631947458714 
mondja 	 13116.097514110801 0.38978631947458714 
valaki 	 11919.736956706454 0.38978631947458714 
apokanak 	 27971.910144072273 0.38978631947458714 
iszonyu 	 20448.592622399072 0.38978631947458714 
buz 	 27971.910144072273 0.38978631947458714 
bolcsesseg 	 27971.910144072273 0.38978631947458714 
