term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 620.2095116557136 1.4192761606278268 
evaluation 	 978.1964299078157 1.4192761606278268 
causes 	 1527.7240461810213 1.2393466276476954 
conduct 	 1978.2430139744592 1.2393466276476954 
meanings 	 5608.818296836677 0.8978647156934952 
contexts 	 7348.906060076743 0.8978647156934952 
cosidered 	 8311.687493874508 0.8978647156934952 
menaing 	 8311.687493874508 0.8978647156934952 
confinement 	 5608.818296836677 0.8978647156934952 
servititude 	 8311.687493874508 0.8978647156934952 
governing 	 4018.229526159807 0.8978647156934952 
sexual 	 3840.668973132577 0.8978647156934952 
issue 	 1971.807855925683 0.8978647156934952 
strict 	 4550.205764543538 0.8978647156934952 
construction 	 3334.1796883589705 0.8978647156934952 
liberal 	 3587.424330745773 0.8978647156934952 
interpretation 	 3683.255429241149 0.8978647156934952 
constitution 	 3786.1914025626693 0.8978647156934952 
supreme 	 3786.1914025626693 0.8978647156934952 
court 	 2556.8733589166686 0.8978647156934952 
decisions 	 3413.5727251826597 0.8978647156934952 
capital 	 3259.0803180145576 0.8978647156934952 
affirmative 	 5608.818296836677 0.8978647156934952 
action 	 2796.9520259506107 0.8978647156934952 
reviewed 	 4376.354158980423 0.8978647156934952 
gerwirth's 	 4155.843746937254 1.2393466276476954 
ought 	 3193.06231313949 1.2393466276476954 
argument 	 1161.5092157597282 1.5303661757836238 
attempts 	 1452.9745498994237 1.2393466276476954 
assesses 	 4748.972836360433 0.8978647156934952 
succeeds 	 7348.906060076743 0.8978647156934952 
fails 	 4550.205764543538 0.8978647156934952 
merits 	 5423.343192481216 0.8978647156934952 
draws 	 4860.152157318976 0.8978647156934952 
address 	 2963.832475099236 0.8978647156934952 
resolved 	 4981.010959957571 0.8978647156934952 
essay 	 3840.668973132577 0.8978647156934952 
looking 	 3120.064394078909 0.8978647156934952 
inside 	 4860.152157318976 0.8978647156934952 
relationships 	 3587.424330745773 0.8978647156934952 
myths 	 3392.8575124572517 1.2393466276476954 
contemporary 	 1452.9745498994237 1.2393466276476954 
archetypes 	 7348.906060076743 0.8978647156934952 
collective 	 4150.615365908014 0.8978647156934952 
consciousness 	 4376.354158980423 0.8978647156934952 
relating 	 4376.354158980423 0.8978647156934952 
draw 	 5113.396799705778 0.8978647156934952 
identified 	 4376.354158980423 0.8978647156934952 
drawn 	 4646.036863038913 0.8978647156934952 
bred 	 8311.687493874508 0.8978647156934952 
eaten 	 8311.687493874508 0.8978647156934952 
talked 	 5608.818296836677 0.8978647156934952 
commented 	 5608.818296836677 0.8978647156934952 
constitute 	 5423.343192481216 0.8978647156934952 
regarding 	 2647.9879842894634 0.8978647156934952 
pms 	 3674.4530300383717 1.2393466276476954 
article 	 3024.233295583533 0.8978647156934952 
describes 	 2796.9520259506107 0.8978647156934952 
growing 	 2905.9490997988473 0.8978647156934952 
pre 	 3153.5358932222243 0.8978647156934952 
menstrual 	 8311.687493874508 0.8978647156934952 
syndrome 	 5259.742555954499 0.8978647156934952 
involuntary 	 6386.12462627898 0.8978647156934952 
actions 	 2993.704594151154 0.8978647156934952 
female 	 3683.255429241149 0.8978647156934952 
sufferers 	 6785.715024914503 0.8978647156934952 
behavior 	 1512.1166477917666 1.2393466276476954 
extremely 	 4460.561758683451 0.8978647156934952 
violent 	 4646.036863038913 0.8978647156934952 
destructive 	 5423.343192481216 0.8978647156934952 
abusive 	 6076.178233503542 0.8978647156934952 
foucault 	 7348.906060076743 0.8978647156934952 
foucault's 	 7348.906060076743 0.8978647156934952 
origins 	 3120.064394078909 0.8978647156934952 
spirit 	 4296.961122156735 0.8978647156934952 
power 	 2001.0510413014724 0.8978647156934952 
treated 	 5113.396799705778 0.8978647156934952 
respective 	 4296.961122156735 0.8978647156934952 
sanity 	 8311.687493874508 0.8978647156934952 
justice 	 2963.832475099236 0.8978647156934952 
universal 	 4748.972836360433 0.8978647156934952 
ideals 	 4460.561758683451 0.8978647156934952 
instruments 	 4646.036863038913 0.8978647156934952 
perspectives 	 4296.961122156735 0.8978647156934952 
disney 	 5608.818296836677 0.8978647156934952 
animated 	 8311.687493874508 0.8978647156934952 
beast 	 8311.687493874508 0.8978647156934952 
fable 	 7348.906060076743 0.8978647156934952 
addresses 	 3956.4860279489185 0.8978647156934952 
idea 	 3683.255429241149 0.8978647156934952 
appearance 	 4981.010959957571 0.8978647156934952 
lies 	 6785.715024914503 0.8978647156934952 
matter 	 3497.780324885687 0.8978647156934952 
hill 	 5259.742555954499 0.8978647156934952 
question 	 1360.2369977216924 1.2393466276476954 
relatively 	 4296.961122156735 0.8978647156934952 
emerge 	 6076.178233503542 0.8978647156934952 
conviction 	 5259.742555954499 0.8978647156934952 
aspect 	 4646.036863038913 0.8978647156934952 
autonomy 	 4748.972836360433 0.8978647156934952 
reasoning 	 2711.671596240608 1.2393466276476954 
subjective 	 5113.396799705778 0.8978647156934952 
phenomenom 	 8311.687493874508 0.8978647156934952 
easily 	 4221.861751812322 0.8978647156934952 
choices 	 5113.396799705778 0.8978647156934952 
capable 	 4376.354158980423 0.8978647156934952 
resolution 	 3541.879266844639 0.8978647156934952 
objections 	 6076.178233503542 0.8978647156934952 
responses 	 4748.972836360433 0.8978647156934952 
smart 	 6076.178233503542 0.8978647156934952 
bernard 	 5423.343192481216 0.8978647156934952 
williams 	 4748.972836360433 0.8978647156934952 
utilitarianisn 	 8311.687493874508 0.8978647156934952 
observation 	 3187.83393211025 0.8978647156934952 
skepticism 	 5608.818296836677 0.8978647156934952 
skeptic 	 8311.687493874508 0.8978647156934952 
explains 	 4150.615365908014 0.8978647156934952 
attitude 	 3373.309036465712 0.8978647156934952 
doctrinal 	 8311.687493874508 0.8978647156934952 
commitment 	 3897.3707235212114 0.8978647156934952 
penguins 	 8311.687493874508 0.8978647156934952 
plastic 	 6076.178233503542 0.8978647156934952 
trees 	 4550.205764543538 0.8978647156934952 
approach 	 2823.409968764905 0.8978647156934952 
defending 	 6386.12462627898 0.8978647156934952 
animals 	 5113.396799705778 0.8978647156934952 
bringing 	 4460.561758683451 0.8978647156934952 
consequences 	 3413.5727251826597 0.8978647156934952 
thomson's 	 4155.843746937254 1.2393466276476954 
characterizes 	 7348.906060076743 0.8978647156934952 
criticizes 	 5608.818296836677 0.8978647156934952 
support 	 1929.066022037562 0.8978647156934952 
conclusion 	 3296.1225132116797 0.8978647156934952 
circumstances 	 2993.704594151154 0.8978647156934952 
killing 	 4860.152157318976 0.8978647156934952 
innocent 	 6076.178233503542 0.8978647156934952 
person 	 2671.732152225531 0.8978647156934952 
necessarily 	 5113.396799705778 0.8978647156934952 
wrong 	 4550.205764543538 0.8978647156934952 
peter 	 2877.8875393348126 0.8978647156934952 
singer 	 3038.089116751771 1.2393466276476954 
giving 	 3223.000367400429 0.8978647156934952 
beliefs 	 3897.3707235212114 0.8978647156934952 
believes 	 4460.561758683451 0.8978647156934952 
utility 	 5259.742555954499 0.8978647156934952 
reside 	 7348.906060076743 0.8978647156934952 
capability 	 4296.961122156735 0.8978647156934952 
bring 	 3334.1796883589705 0.8978647156934952 
perform 	 4150.615365908014 0.8978647156934952 
machines 	 4981.010959957571 0.8978647156934952 
conceivably 	 8311.687493874508 0.8978647156934952 
afforded 	 6386.12462627898 0.8978647156934952 
artificial 	 4860.152157318976 0.8978647156934952 
intellegence 	 8311.687493874508 0.8978647156934952 
machine 	 4150.615365908014 0.8978647156934952 
generated 	 5423.343192481216 0.8978647156934952 
powers 	 3634.5135860232954 0.8978647156934952 
value 	 2624.6428969480094 0.8978647156934952 
fundamental 	 4082.845827876673 0.8978647156934952 
principles 	 3840.668973132577 0.8978647156934952 
ideas 	 2823.409968764905 0.8978647156934952 
contained 	 4748.972836360433 0.8978647156934952 
analyzed 	 4150.615365908014 0.8978647156934952 
holds 	 4460.561758683451 0.8978647156934952 
maximization 	 6386.12462627898 0.8978647156934952 
benefits 	 2934.589289723447 0.8978647156934952 
pursued 	 7348.906060076743 0.8978647156934952 
intrinsically 	 8311.687493874508 0.8978647156934952 
attitudes 	 3413.5727251826597 0.8978647156934952 
freud 	 5608.818296836677 0.8978647156934952 
darwin 	 6785.715024914503 0.8978647156934952 
marx 	 4550.205764543538 0.8978647156934952 
engels 	 6785.715024914503 0.8978647156934952 
respect 	 3296.1225132116797 0.8978647156934952 
man's 	 4296.961122156735 0.8978647156934952 
immediate 	 4082.845827876673 0.8978647156934952 
top 	 1297.4374998049004 0.8978647156934952 
experienced 	 1685.206550491699 0.8978647156934952 
microsoft 	 897.7026427291136 1.2393466276476954 
internet 	 1437.8600061392317 0.8978647156934952 
explorer 	 1860.628534967141 0.8978647156934952 
msie30 	 1860.628534967141 0.8978647156934952 
http 	 609.4360234923952 0.8978647156934952 
www 	 604.0208119550473 0.8978647156934952 
com 	 223.47994647596053 1.4192761606278268 
htm 	 911.2674954257794 0.8978647156934952 
start 	 1498.2608266235288 0.8978647156934952 
send 	 1467.73212519115 0.8978647156934952 
comments 	 524.0724857633863 1.4192761606278268 
mailto 	 1009.026422127919 0.8978647156934952 
updated 	 1488.0098575871311 0.8978647156934952 
copyright 	 1083.3222055248386 0.8978647156934952 
asm 	 1860.628534967141 0.8978647156934952 
communications 	 1488.0098575871311 0.8978647156934952 
reserved 	 1540.038411948108 0.8978647156934952 
