term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 413.2109628521941 1.720331019409613 
erzes 	 16965.73955597512 0.4370177572816431 
szintjen 	 18606.656848488863 0.4370177572816431 
gondolom 	 14898.428256594158 0.4370177572816431 
hogynagyon 	 24216.990127941062 0.4370177572816431 
cegek 	 4612.213359431406 0.9123431253382724 
aron 	 2767.328015658844 1.1659804573753851 
alul 	 21411.823488214963 0.4370177572816431 
kerultek 	 12996.323569036666 0.4370177572816431 
eladasra 	 24216.990127941062 0.4370177572816431 
valaki 	 5159.821955694836 0.7172992580392389 
szazert 	 12108.495063970531 0.7172992580392389 
meghirdettem 	 24216.990127941062 0.4370177572816431 
utana 	 6768.362557494054 0.7172992580392389 
szazhuszert 	 24216.990127941062 0.4370177572816431 
eladtam 	 24216.990127941062 0.4370177572816431 
veli 	 13536.725114988109 0.4370177572816431 
uzletet 	 18606.656848488863 0.4370177572816431 
kotott 	 6498.161784518333 0.7172992580392389 
volnameghirdetnie 	 24216.990127941062 0.4370177572816431 
ketszazert 	 24216.990127941062 0.4370177572816431 
jutott 	 3902.513773066652 0.9123431253382724 
eszembe 	 16341.891754714208 0.4370177572816431 
suchmantamas 	 24216.990127941062 0.4370177572816431 
dicserte 	 19770.90619570122 0.4370177572816431 
eladasokat 	 24216.990127941062 0.4370177572816431 
felul 	 16341.891754714208 0.4370177572816431 
privatizaltak 	 6590.30206523374 0.9123431253382724 
privatizacios 	 12750.975724545553 0.4370177572816431 
tobbletbevetel 	 24216.990127941062 0.4370177572816431 
felhasznalasaval 	 24216.990127941062 0.4370177572816431 
kapcsolatbankritikaval 	 24216.990127941062 0.4370177572816431 
illette 	 19770.90619570122 0.4370177572816431 
lemondott 	 14898.428256594158 0.4370177572816431 
bokros 	 6046.630808434029 0.7172992580392389 
lajos 	 12519.655623735282 0.4370177572816431 
penzugyminisztert 	 19770.90619570122 0.4370177572816431 
mitkifogasolt 	 24216.990127941062 0.4370177572816431 
tortenelmiidoben 	 24216.990127941062 0.4370177572816431 
szuksege 	 14160.572916249024 0.4370177572816431 
akomoly 	 24216.990127941062 0.4370177572816431 
szerkezetben 	 21411.823488214963 0.4370177572816431 
nay 	 24216.990127941062 0.4370177572816431 
ballepes 	 24216.990127941062 0.4370177572816431 
haa 	 24216.990127941062 0.4370177572816431 
azadossagot 	 24216.990127941062 0.4370177572816431 
vilagbank 	 4837.569319642018 0.9123431253382724 
igyekszik 	 16341.891754714208 0.4370177572816431 
enyhiteni 	 24216.990127941062 0.4370177572816431 
terheken 	 24216.990127941062 0.4370177572816431 
ugyemlegetik 	 24216.990127941062 0.4370177572816431 
elszegenyedett 	 19770.90619570122 0.4370177572816431 
hitelei 	 21411.823488214963 0.4370177572816431 
kiszolgaltatottorszagok 	 24216.990127941062 0.4370177572816431 
penzugyi 	 10191.156929310566 0.4370177572816431 
gyarmatositojat 	 24216.990127941062 0.4370177572816431 
fogalmaznek 	 24216.990127941062 0.4370177572816431 
profi 	 18606.656848488863 0.4370177572816431 
szervezet 	 11527.64503607579 0.4370177572816431 
reszvenyeseinek 	 24216.990127941062 0.4370177572816431 
erdekeit 	 13536.725114988109 0.4370177572816431 
vedi 	 19770.90619570122 0.4370177572816431 
formanvaloban 	 24216.990127941062 0.4370177572816431 
oda 	 12519.655623735282 0.4370177572816431 
ahova 	 16965.73955597512 0.4370177572816431 
jonak 	 24216.990127941062 0.4370177572816431 
latja 	 2305.529007215158 1.1659804573753851 
tudni 	 12750.975724545553 0.4370177572816431 
vilagbankban 	 24216.990127941062 0.4370177572816431 
politikai 	 3062.721324662909 0.9123431253382724 
befolyasok 	 24216.990127941062 0.4370177572816431 
ervenyesulnek 	 24216.990127941062 0.4370177572816431 
megmozdulnak 	 24216.990127941062 0.4370177572816431 
altalaban 	 12093.261616868058 0.4370177572816431 
politikainyomas 	 24216.990127941062 0.4370177572816431 
megtalalhato 	 16965.73955597512 0.4370177572816431 
legutobb 	 15324.822263461381 0.4370177572816431 
oroszoknak 	 19770.90619570122 0.4370177572816431 
milliard 	 3397.0523097701885 0.9123431253382724 
dollart 	 12750.975724545553 0.4370177572816431 
ajanlottak 	 21411.823488214963 0.4370177572816431 
termeszetesen 	 3842.5483453585966 0.9123431253382724 
mukodik 	 2256.120852498018 1.2530709275299456 
arendszer 	 24216.990127941062 0.4370177572816431 
banknak 	 9885.45309785061 0.7172992580392389 
leromlo 	 24216.990127941062 0.4370177572816431 
uzletfele 	 24216.990127941062 0.4370177572816431 
aki 	 899.5413259729212 1.473136645122553 
sokkal 	 5947.903911237183 0.7172992580392389 
utolso 	 11031.473438568122 0.4370177572816431 
nyomja 	 21411.823488214963 0.4370177572816431 
viz 	 16341.891754714208 0.4370177572816431 
ala 	 3276.165507697801 0.9123431253382724 
megmelyebbre 	 24216.990127941062 0.4370177572816431 
keruljon 	 17703.594896320257 0.4370177572816431 
segit 	 17703.594896320257 0.4370177572816431 
neki 	 1892.5677127538208 1.2530709275299456 
fajtanagyvonalu 	 24216.990127941062 0.4370177572816431 
lepes 	 16965.73955597512 0.4370177572816431 
hianyzik 	 7662.411131730691 0.7172992580392389 
amit 	 2272.6602956870674 1.0559002743876371 
nyugati 	 5515.736719284061 0.7172992580392389 
orszagok 	 11895.807822474366 0.4370177572816431 
megkaptak 	 21411.823488214963 0.4370177572816431 
vilaghaboru 	 14512.707958926056 0.4370177572816431 
utan 	 1020.9071082209697 1.4312438702812118 
nemetorszagot 	 21411.823488214963 0.4370177572816431 
szinten 	 10319.643911389672 0.4370177572816431 
felemeltek 	 24216.990127941062 0.4370177572816431 
mexikot 	 21411.823488214963 0.4370177572816431 
padlora 	 24216.990127941062 0.4370177572816431 
kerult 	 3397.0523097701885 0.9123431253382724 
egyik 	 2373.919734882094 1.0559002743876371 
naprol 	 16965.73955597512 0.4370177572816431 
amasikra 	 24216.990127941062 0.4370177572816431 
dollarral 	 16341.891754714208 0.4370177572816431 
megsegitettek 	 24216.990127941062 0.4370177572816431 
ilyenekhez 	 24216.990127941062 0.4370177572816431 
nyomosok 	 24216.990127941062 0.4370177572816431 
magyarorszag 	 4747.839469764188 0.7172992580392389 
eseteben 	 6498.161784518333 0.7172992580392389 
letezne 	 24216.990127941062 0.4370177572816431 
sot 	 2013.3248053372427 1.1659804573753851 
bankari 	 24216.990127941062 0.4370177572816431 
beavatkozas 	 21411.823488214963 0.4370177572816431 
ront 	 24216.990127941062 0.4370177572816431 
helyzetunkon 	 24216.990127941062 0.4370177572816431 
sajnos 	 12093.261616868058 0.4370177572816431 
picik 	 12108.495063970531 0.7172992580392389 
vagyunk 	 2757.8683596420306 1.0559002743876371 
akarom 	 15324.822263461381 0.4370177572816431 
mondani 	 4419.170321360139 0.9123431253382724 
hogyjelentektelenek 	 24216.990127941062 0.4370177572816431 
kicsik 	 24216.990127941062 0.4370177572816431 
lengyelorszag 	 15324.822263461381 0.4370177572816431 
biztosnem 	 24216.990127941062 0.4370177572816431 
engednenek 	 24216.990127941062 0.4370177572816431 
ilyesmit 	 18606.656848488863 0.4370177572816431 
lengyelek 	 18606.656848488863 0.4370177572816431 
tudjak 	 1951.256886533326 1.2530709275299456 
rimankodni 	 24216.990127941062 0.4370177572816431 
gesztusokat 	 21411.823488214963 0.4370177572816431 
tenni 	 11527.64503607579 0.4370177572816431 
ugyvelem 	 24216.990127941062 0.4370177572816431 
igazi 	 13257.510964080415 0.4370177572816431 
segitseg 	 16965.73955597512 0.4370177572816431 
egyeb 	 11355.406276522925 0.4370177572816431 
reszerolnem 	 24216.990127941062 0.4370177572816431 
erkezett 	 13536.725114988109 0.4370177572816431 
jobban 	 3902.513773066652 0.9123431253382724 
feltik 	 21411.823488214963 0.4370177572816431 
penzuket 	 24216.990127941062 0.4370177572816431 
annal 	 14160.572916249024 0.4370177572816431 
semhogynagylelkuen 	 24216.990127941062 0.4370177572816431 
beszallnanak 	 24216.990127941062 0.4370177572816431 
projektekbe 	 24216.990127941062 0.4370177572816431 
mondta 	 4914.2482615467015 0.7172992580392389 
borsot 	 7137.274496071654 0.9123431253382724 
tudnank 	 19770.90619570122 0.4370177572816431 
torni 	 18606.656848488863 0.4370177572816431 
ahitelezok 	 24216.990127941062 0.4370177572816431 
orra 	 21411.823488214963 0.4370177572816431 
megtagadjuk 	 24216.990127941062 0.4370177572816431 
adossagtorlesztest 	 24216.990127941062 0.4370177572816431 
otletlenne 	 24216.990127941062 0.4370177572816431 
atgondoljak 	 24216.990127941062 0.4370177572816431 
feltetelek 	 14512.707958926056 0.4370177572816431 
melle 	 7080.286458124512 0.7172992580392389 
kerestodaragasztjak 	 24216.990127941062 0.4370177572816431 
atgondoltak 	 24216.990127941062 0.4370177572816431 
elkepzelhetonek 	 19770.90619570122 0.4370177572816431 
tartom 	 18606.656848488863 0.4370177572816431 
mindigadok 	 24216.990127941062 0.4370177572816431 
kapokrol 	 24216.990127941062 0.4370177572816431 
torulkozot 	 19770.90619570122 0.4370177572816431 
bedobni 	 24216.990127941062 0.4370177572816431 
alapon 	 6918.32003914711 0.7172992580392389 
birjuk 	 21411.823488214963 0.4370177572816431 
tovabb 	 11190.199664699452 0.4370177572816431 
legbolcsebb 	 24216.990127941062 0.4370177572816431 
havalamit 	 24216.990127941062 0.4370177572816431 
tudunk 	 14898.428256594158 0.4370177572816431 
ezen 	 10589.5439039858 0.4370177572816431 
gondolkodni 	 5447.297251571403 0.9123431253382724 
mondhassuk 	 24216.990127941062 0.4370177572816431 
onok 	 15324.822263461381 0.4370177572816431 
elengedikaz 	 24216.990127941062 0.4370177572816431 
adossagunkat 	 24216.990127941062 0.4370177572816431 
kotelezettseget 	 16341.891754714208 0.4370177572816431 
vallaljuk 	 21411.823488214963 0.4370177572816431 
isvaloszinu 	 24216.990127941062 0.4370177572816431 
eroviszonyok 	 21411.823488214963 0.4370177572816431 
nato 	 9390.556146054381 0.4370177572816431 
ujjaformalodasa 	 24216.990127941062 0.4370177572816431 
kapcsanatalakulnak 	 24216.990127941062 0.4370177572816431 
ismet 	 10066.624026686213 0.4370177572816431 
hez 	 6498.161784518333 0.7172992580392389 
hasonlatos 	 24216.990127941062 0.4370177572816431 
tortenelmi 	 3529.8479679952666 0.9123431253382724 
helyzetben 	 12996.323569036666 0.4370177572816431 
lennenk 	 19770.90619570122 0.4370177572816431 
eztkihasznalhatnank 	 24216.990127941062 0.4370177572816431 
mernem 	 24216.990127941062 0.4370177572816431 
csupan 	 5033.312013343107 0.7172992580392389 
elvileg 	 15801.490208762763 0.4370177572816431 
zarhato 	 19770.90619570122 0.4370177572816431 
alehetoseg 	 24216.990127941062 0.4370177572816431 
hangsulyozom 	 12108.495063970531 0.7172992580392389 
atgondoltfeltetelekkel 	 24216.990127941062 0.4370177572816431 
probaljuk 	 24216.990127941062 0.4370177572816431 
eladni 	 15801.490208762763 0.4370177572816431 
igazabol 	 4425.898724080064 1.0559002743876371 
gondolkodo 	 18606.656848488863 0.4370177572816431 
ember 	 2063.9287822779343 1.1659804573753851 
nemzarja 	 24216.990127941062 0.4370177572816431 
semminek 	 24216.990127941062 0.4370177572816431 
lehetoseget 	 5763.822518037895 0.7172992580392389 
foleg 	 6498.161784518333 0.7172992580392389 
avalami 	 24216.990127941062 0.4370177572816431 
mashol 	 15801.490208762763 0.4370177572816431 
megtortent 	 5108.27408782046 0.9123431253382724 
bankarok 	 17703.594896320257 0.4370177572816431 
fajtavelemenyt 	 24216.990127941062 0.4370177572816431 
szeretik 	 19770.90619570122 0.4370177572816431 
egyreszt 	 4837.569319642018 0.9123431253382724 
masreszt 	 4612.213359431406 0.9123431253382724 
nehezen 	 3268.3783509428413 1.1659804573753851 
elkepzelheto 	 16341.891754714208 0.4370177572816431 
letezik 	 7256.353979463028 0.7172992580392389 
egyolyan 	 21411.823488214963 0.4370177572816431 
amely 	 4594.081986994363 0.7172992580392389 
maga 	 5595.099832349726 0.7172992580392389 
ellensege 	 21411.823488214963 0.4370177572816431 
mintmagyarorszag 	 21411.823488214963 0.4370177572816431 
dolgot 	 18606.656848488863 0.4370177572816431 
korulbelul 	 5655.246518658373 0.9123431253382724 
kellene 	 1942.8977968018364 1.1659804573753851 
tekinteni 	 17703.594896320257 0.4370177572816431 
ahogy 	 5439.369165610769 0.7172992580392389 
carioroszorszag 	 24216.990127941062 0.4370177572816431 
jelentos 	 11031.473438568122 0.4370177572816431 
adossagat 	 16965.73955597512 0.4370177572816431 
kezeltek 	 24216.990127941062 0.4370177572816431 
tekintetben 	 16341.891754714208 0.4370177572816431 
akommunista 	 19770.90619570122 0.4370177572816431 
szovjetunio 	 17703.594896320257 0.4370177572816431 
elismert 	 15324.822263461381 0.4370177572816431 
mertekben 	 11895.807822474366 0.4370177572816431 
aztmondtak 	 24216.990127941062 0.4370177572816431 
felejtsetek 	 24216.990127941062 0.4370177572816431 
adossagunk 	 21411.823488214963 0.4370177572816431 
alaponfelvetheto 	 24216.990127941062 0.4370177572816431 
vette 	 13536.725114988109 0.4370177572816431 
nyogi 	 24216.990127941062 0.4370177572816431 
avisszafizetest 	 24216.990127941062 0.4370177572816431 
kie 	 21411.823488214963 0.4370177572816431 
felelosseg 	 15801.490208762763 0.4370177572816431 
hol 	 11895.807822474366 0.4370177572816431 
hatar 	 16965.73955597512 0.4370177572816431 
amig 	 5677.703138261462 0.7172992580392389 
normalisnak 	 21411.823488214963 0.4370177572816431 
tekintheto 	 16341.891754714208 0.4370177572816431 
azallami 	 21411.823488214963 0.4370177572816431 
javak 	 19770.90619570122 0.4370177572816431 
privatizalasa 	 24216.990127941062 0.4370177572816431 
szines 	 17703.594896320257 0.4370177572816431 
kep 	 9885.45309785061 0.7172992580392389 
talalni 	 17703.594896320257 0.4370177572816431 
orszagokat 	 18606.656848488863 0.4370177572816431 
sokatadtak 	 24216.990127941062 0.4370177572816431 
ellenkezojere 	 21411.823488214963 0.4370177572816431 
pelda 	 14512.707958926056 0.4370177572816431 
kozuzemek 	 12108.495063970531 0.7172992580392389 
eladasa 	 21411.823488214963 0.4370177572816431 
veszelyesterulet 	 24216.990127941062 0.4370177572816431 
ugyanis 	 10066.624026686213 0.4370177572816431 
monopoliumot 	 12108.495063970531 0.7172992580392389 
ugynevezett 	 12093.261616868058 0.4370177572816431 
termeszetesmonopoliumot 	 24216.990127941062 0.4370177572816431 
esetben 	 10452.344324354315 0.4370177572816431 
szabalyozottmederben 	 24216.990127941062 0.4370177572816431 
szabad 	 3096.03165904732 0.9123431253382724 
zajlania 	 24216.990127941062 0.4370177572816431 
magyarul 	 14160.572916249024 0.4370177572816431 
arak 	 14512.707958926056 0.4370177572816431 
kialakitasaban 	 21411.823488214963 0.4370177572816431 
aszabalyozo 	 24216.990127941062 0.4370177572816431 
intezmenynek 	 24216.990127941062 0.4370177572816431 
bele 	 12300.845579254476 0.4370177572816431 
szolnia 	 24216.990127941062 0.4370177572816431 
piacotszabadjara 	 24216.990127941062 0.4370177572816431 
hagyni 	 17703.594896320257 0.4370177572816431 
vegezne 	 24216.990127941062 0.4370177572816431 
versenyhivatal 	 21411.823488214963 0.4370177572816431 
ehhez 	 10878.738331221539 0.4370177572816431 
kepest 	 10878.738331221539 0.4370177572816431 
csendben 	 18606.656848488863 0.4370177572816431 
dolgoznak 	 6918.32003914711 0.7172992580392389 
utobbi 	 11190.199664699452 0.4370177572816431 
nemhallattak 	 24216.990127941062 0.4370177572816431 
szavukat 	 24216.990127941062 0.4370177572816431 
aremeles 	 16965.73955597512 0.4370177572816431 
kapcsan 	 11895.807822474366 0.4370177572816431 
civilizalt 	 19770.90619570122 0.4370177572816431 
piacgazdasagban 	 24216.990127941062 0.4370177572816431 
piacnaktobb 	 24216.990127941062 0.4370177572816431 
szazalekat 	 13836.64007829422 0.4370177572816431 
birtokolja 	 19770.90619570122 0.4370177572816431 
kotelesbejelentkezni 	 24216.990127941062 0.4370177572816431 
tudomasul 	 14512.707958926056 0.4370177572816431 
versenyhivatali 	 24216.990127941062 0.4370177572816431 
regulaciot 	 24216.990127941062 0.4370177572816431 
talan 	 994.5809084819455 1.473136645122553 
bejelentkezes 	 24216.990127941062 0.4370177572816431 
megtortenik 	 16965.73955597512 0.4370177572816431 
azallam 	 19770.90619570122 0.4370177572816431 
elott 	 4594.081986994363 0.7172992580392389 
eladta 	 21411.823488214963 0.4370177572816431 
legjobb 	 6918.32003914711 0.7172992580392389 
bevetelt 	 21411.823488214963 0.4370177572816431 
jelento 	 18606.656848488863 0.4370177572816431 
szesz 	 24216.990127941062 0.4370177572816431 
dohany 	 24216.990127941062 0.4370177572816431 
jovedeki 	 24216.990127941062 0.4370177572816431 
ipart 	 18606.656848488863 0.4370177572816431 
tulajdonosi 	 18606.656848488863 0.4370177572816431 
erdek 	 16341.891754714208 0.4370177572816431 
fontos 	 10452.344324354315 0.4370177572816431 
azstabil 	 24216.990127941062 0.4370177572816431 
jovedelmet 	 21411.823488214963 0.4370177572816431 
nyujt 	 7449.214128297079 0.7172992580392389 
fogyasztasi 	 17703.594896320257 0.4370177572816431 
adon 	 21411.823488214963 0.4370177572816431 
keresztul 	 6259.827811867641 0.7172992580392389 
allamnaksvedorszagtol 	 24216.990127941062 0.4370177572816431 
ebben 	 1600.6008892449806 1.2530709275299456 
pesszimista 	 24216.990127941062 0.4370177572816431 
kevesen 	 16965.73955597512 0.4370177572816431 
latjakat 	 24216.990127941062 0.4370177572816431 
legfejlettebb 	 21411.823488214963 0.4370177572816431 
mozgo 	 24216.990127941062 0.4370177572816431 
fizetesimerlegben 	 24216.990127941062 0.4370177572816431 
nap 	 4100.2818597514915 0.9123431253382724 
tunik 	 2209.5851606800693 1.2530709275299456 
nemzetkozifizetesi 	 24216.990127941062 0.4370177572816431 
merlegek 	 24216.990127941062 0.4370177572816431 
statisztikaja 	 24216.990127941062 0.4370177572816431 
szazalekos 	 10452.344324354315 0.4370177572816431 
hibahatarral 	 24216.990127941062 0.4370177572816431 
tetel 	 17703.594896320257 0.4370177572816431 
kovetni 	 19770.90619570122 0.4370177572816431 
szamokat 	 21411.823488214963 0.4370177572816431 
akkornem 	 24216.990127941062 0.4370177572816431 
nyitott 	 8851.797448160129 0.7172992580392389 
toketeteleket 	 24216.990127941062 0.4370177572816431 
felszabaditjak 	 24216.990127941062 0.4370177572816431 
ujdevizatorveny 	 24216.990127941062 0.4370177572816431 
tervezi 	 18606.656848488863 0.4370177572816431 
veszelyesebbe 	 24216.990127941062 0.4370177572816431 
valik 	 6375.4878622727765 0.7172992580392389 
milyen 	 1989.161816963891 1.1659804573753851 
megitelesunk 	 8851.797448160129 0.7172992580392389 
megiteles 	 19770.90619570122 0.4370177572816431 
furcsa 	 17703.594896320257 0.4370177572816431 
buboreknak 	 24216.990127941062 0.4370177572816431 
neveznem 	 24216.990127941062 0.4370177572816431 
mondhatjanekem 	 24216.990127941062 0.4370177572816431 
ujsag 	 13836.64007829422 0.4370177572816431 
kulfoldon 	 6498.161784518333 0.7172992580392389 
akkorfogom 	 24216.990127941062 0.4370177572816431 
elhinni 	 21411.823488214963 0.4370177572816431 
ide 	 13836.64007829422 0.4370177572816431 
erkeznek 	 21411.823488214963 0.4370177572816431 
idaig 	 17703.594896320257 0.4370177572816431 
nemtortent 	 24216.990127941062 0.4370177572816431 
igazan 	 6628.755482040207 0.7172992580392389 
nagytomegben 	 24216.990127941062 0.4370177572816431 
nagyvonaluan 	 21411.823488214963 0.4370177572816431 
bizadalommal 	 24216.990127941062 0.4370177572816431 
jonnek 	 16341.891754714208 0.4370177572816431 
amultinacionalis 	 24216.990127941062 0.4370177572816431 
ezek 	 2428.6222460022955 1.0559002743876371 
beruhazasok 	 19770.90619570122 0.4370177572816431 
szinte 	 5365.779237631004 0.7172992580392389 
cseppek 	 24216.990127941062 0.4370177572816431 
atengerben 	 24216.990127941062 0.4370177572816431 
nekunk 	 5947.903911237183 0.7172992580392389 
persze 	 2647.38597599645 1.0559002743876371 
kis 	 10319.643911389672 0.4370177572816431 
eskozeptoke 	 24216.990127941062 0.4370177572816431 
kepviseloi 	 11707.541319199956 0.4370177572816431 
raadasul 	 12750.975724545553 0.4370177572816431 
itthoni 	 18606.656848488863 0.4370177572816431 
vallalkozasok 	 17703.594896320257 0.4370177572816431 
fulladoznak 	 24216.990127941062 0.4370177572816431 
adozas 	 21411.823488214963 0.4370177572816431 
szintje 	 19770.90619570122 0.4370177572816431 
elerhetetlen 	 21411.823488214963 0.4370177572816431 
magassagokba 	 24216.990127941062 0.4370177572816431 
realszferaban 	 24216.990127941062 0.4370177572816431 
evekszinvonalanak 	 24216.990127941062 0.4370177572816431 
megfelelo 	 11031.473438568122 0.4370177572816431 
berert 	 24216.990127941062 0.4370177572816431 
mszp 	 4914.2482615467015 0.7172992580392389 
szdszkormanynak 	 24216.990127941062 0.4370177572816431 
tudatlansaga 	 24216.990127941062 0.4370177572816431 
tudatossagnak 	 24216.990127941062 0.4370177572816431 
felfoghato 	 21411.823488214963 0.4370177572816431 
ertem 	 16341.891754714208 0.4370177572816431 
szoktam 	 19770.90619570122 0.4370177572816431 
allamreszerol 	 24216.990127941062 0.4370177572816431 
nyert 	 16965.73955597512 0.4370177572816431 
reagan 	 14160.572916249024 0.4370177572816431 
nyolc 	 14898.428256594158 0.4370177572816431 
evet 	 13257.510964080415 0.4370177572816431 
amerikaban 	 7900.745104381382 0.7172992580392389 
amikorkijelentette 	 24216.990127941062 0.4370177572816431 
emberek 	 10589.5439039858 0.4370177572816431 
csokkentjuk 	 24216.990127941062 0.4370177572816431 
adokat 	 19770.90619570122 0.4370177572816431 
tobbet 	 6768.362557494054 0.7172992580392389 
termelhettek 	 24216.990127941062 0.4370177572816431 
novekedjetek 	 24216.990127941062 0.4370177572816431 
gyarapodjatok 	 24216.990127941062 0.4370177572816431 
adokulcs 	 21411.823488214963 0.4370177572816431 
csokken 	 16341.891754714208 0.4370177572816431 
tobbadojovedelmet 	 24216.990127941062 0.4370177572816431 
fogunk 	 18606.656848488863 0.4370177572816431 
beszedni 	 24216.990127941062 0.4370177572816431 
mukodott 	 15801.490208762763 0.4370177572816431 
nema 	 18606.656848488863 0.4370177572816431 
forditottjat 	 24216.990127941062 0.4370177572816431 
csinalta 	 21411.823488214963 0.4370177572816431 
vegsokig 	 21411.823488214963 0.4370177572816431 
megprobalta 	 21411.823488214963 0.4370177572816431 
adokulcsokatemelni 	 24216.990127941062 0.4370177572816431 
amialtal 	 24216.990127941062 0.4370177572816431 
esetleg 	 6628.755482040207 0.7172992580392389 
javitjak 	 21411.823488214963 0.4370177572816431 
adofegyelmet 	 24216.990127941062 0.4370177572816431 
javul 	 19770.90619570122 0.4370177572816431 
kifullad 	 24216.990127941062 0.4370177572816431 
mintha 	 3902.513773066652 0.9123431253382724 
legfontosabb 	 4100.2818597514915 0.9123431253382724 
erteket 	 15324.822263461381 0.4370177572816431 
embert 	 15324.822263461381 0.4370177572816431 
egyaltalannem 	 21411.823488214963 0.4370177572816431 
becsulnek 	 24216.990127941062 0.4370177572816431 
mit 	 3096.03165904732 0.9123431253382724 
tapasztalt 	 21411.823488214963 0.4370177572816431 
alapvetoen 	 13536.725114988109 0.4370177572816431 
nemfordulnak 	 24216.990127941062 0.4370177572816431 
kozgazdasagtanban 	 24216.990127941062 0.4370177572816431 
mese 	 21411.823488214963 0.4370177572816431 
nincsen 	 18606.656848488863 0.4370177572816431 
vegso 	 13257.510964080415 0.4370177572816431 
termeloaz 	 24216.990127941062 0.4370177572816431 
nyomott 	 21411.823488214963 0.4370177572816431 
berekbol 	 24216.990127941062 0.4370177572816431 
arakon 	 8851.797448160129 0.7172992580392389 
vasarolunk 	 24216.990127941062 0.4370177572816431 
nemregiben 	 14512.707958926056 0.4370177572816431 
olvastam 	 16965.73955597512 0.4370177572816431 
termelekenyseg 	 24216.990127941062 0.4370177572816431 
nyugat 	 5365.779237631004 0.7172992580392389 
evek 	 12093.261616868058 0.4370177572816431 
elejen 	 12996.323569036666 0.4370177572816431 
anyugatiak 	 24216.990127941062 0.4370177572816431 
javara 	 15801.490208762763 0.4370177572816431 
vagyis 	 3439.8813037965574 0.9123431253382724 
egynegyed 	 21411.823488214963 0.4370177572816431 
olyantermelekenyek 	 24216.990127941062 0.4370177572816431 
szemben 	 4972.904542409728 0.7172992580392389 
amgyar 	 24216.990127941062 0.4370177572816431 
fizetesek 	 16341.891754714208 0.4370177572816431 
ottaniaknak 	 24216.990127941062 0.4370177572816431 
egynyolcada 	 24216.990127941062 0.4370177572816431 
egytizede 	 24216.990127941062 0.4370177572816431 
vagyazt 	 21411.823488214963 0.4370177572816431 
jelenti 	 11031.473438568122 0.4370177572816431 
duplan 	 24216.990127941062 0.4370177572816431 
fizetik 	 21411.823488214963 0.4370177572816431 
magukat 	 4173.218541245094 0.9123431253382724 
duplanalulfizetjuk 	 24216.990127941062 0.4370177572816431 
magunkat 	 15324.822263461381 0.4370177572816431 
valamilyen 	 13536.725114988109 0.4370177572816431 
okbol 	 19770.90619570122 0.4370177572816431 
eredoen 	 24216.990127941062 0.4370177572816431 
atermelekenyseggel 	 24216.990127941062 0.4370177572816431 
egyaltalan 	 12093.261616868058 0.4370177572816431 
indokolhato 	 21411.823488214963 0.4370177572816431 
eskinek 	 24216.990127941062 0.4370177572816431 
erre 	 4914.2482615467015 0.7172992580392389 
tudok 	 15801.490208762763 0.4370177572816431 
valaszolni 	 19770.90619570122 0.4370177572816431 
kopatsy 	 24216.990127941062 0.4370177572816431 
sandor 	 10589.5439039858 0.4370177572816431 
interjuban 	 19770.90619570122 0.4370177572816431 
japanban 	 10705.911744107481 0.7172992580392389 
hatszorosszorzoval 	 24216.990127941062 0.4370177572816431 
szamolni 	 18606.656848488863 0.4370177572816431 
bankszferaban 	 21411.823488214963 0.4370177572816431 
termelohelyekendolgozok 	 24216.990127941062 0.4370177572816431 
jovedelme 	 21411.823488214963 0.4370177572816431 
kozti 	 19770.90619570122 0.4370177572816431 
kulonbseget 	 9303.328424244432 0.7172992580392389 
szeres 	 24216.990127941062 0.4370177572816431 
aminagyon 	 24216.990127941062 0.4370177572816431 
megneheziti 	 21411.823488214963 0.4370177572816431 
kibontakozast 	 24216.990127941062 0.4370177572816431 
santit 	 24216.990127941062 0.4370177572816431 
hasonlat 	 19770.90619570122 0.4370177572816431 
valogatott 	 18606.656848488863 0.4370177572816431 
jatekoshozegy 	 24216.990127941062 0.4370177572816431 
ifjusagi 	 15801.490208762763 0.4370177572816431 
sportolot 	 24216.990127941062 0.4370177572816431 
hasonlitunk 	 24216.990127941062 0.4370177572816431 
ido 	 5677.703138261462 0.7172992580392389 
alattalakult 	 24216.990127941062 0.4370177572816431 
allapot 	 15324.822263461381 0.4370177572816431 
varni 	 16965.73955597512 0.4370177572816431 
kozeledunk 	 21411.823488214963 0.4370177572816431 
fele 	 2547.7892323276415 1.0559002743876371 
mikor 	 2881.9112590189475 1.0559002743876371 
erjuk 	 24216.990127941062 0.4370177572816431 
megjosolni 	 24216.990127941062 0.4370177572816431 
megis 	 11031.473438568122 0.4370177572816431 
mennyi 	 14898.428256594158 0.4370177572816431 
idobe 	 24216.990127941062 0.4370177572816431 
telik 	 10705.911744107481 0.7172992580392389 
japan 	 10319.643911389672 0.4370177572816431 
jovedelmi 	 24216.990127941062 0.4370177572816431 
szintet 	 17703.594896320257 0.4370177572816431 
celozzuk 	 24216.990127941062 0.4370177572816431 
legalabb 	 9945.809084819455 0.4370177572816431 
ket 	 2297.0409934971817 1.0559002743876371 
generacio 	 19770.90619570122 0.4370177572816431 
szolgaltatasoknal 	 21411.823488214963 0.4370177572816431 
tulajdonkulfoldi 	 24216.990127941062 0.4370177572816431 
kezbe 	 17703.594896320257 0.4370177572816431 
tobbnyire 	 8851.797448160129 0.7172992580392389 
