term 	 tf-idf weight 	 BM25 ranking 
 law 	 154.35139420816702 1.7195744579861603 
admitted 	 1245.8858697992196 1.482081090494511 
examination 	 1411.300769637478 1.1016902737120216 
requested 	 9926.161509836254 0.5803532787382939 
formally 	 10807.641437572358 0.5803532787382939 
discharged 	 5521.178541647381 1.1016902737120216 
normal 	 8007.530114046325 0.5803532787382939 
shift 	 9258.624936567108 0.5803532787382939 
hours 	 3621.4303837697917 0.8996493364227509 
starting 	 8136.297517323708 0.5803532787382939 
formal 	 8562.98659908556 0.5803532787382939 
apply 	 1467.9987081554357 1.3429710682603468 
writing 	 5906.327063408701 0.5803532787382939 
admit 	 12726.272833362285 0.5803532787382939 
hospitalization 	 12108.611483324554 0.5803532787382939 
hurting 	 14644.904229152215 0.5803532787382939 
accompanied 	 9685.31401832896 0.5803532787382939 
certificate 	 10189.980087534625 0.5803532787382939 
clinical 	 8889.010041782429 0.5803532787382939 
psychologist 	 12726.272833362285 0.5803532787382939 
involuntarily 	 7322.452114576107 0.8996493364227509 
held 	 5230.389876711368 0.5803532787382939 
hearing 	 2001.8825285115813 1.241045701798733 
petitioning 	 12726.272833362285 0.5803532787382939 
resides 	 14644.904229152215 0.5803532787382939 
names 	 8721.201088594536 0.5803532787382939 
addresses 	 7884.487635250256 0.5803532787382939 
witnesses 	 9067.652668291224 0.5803532787382939 
matter 	 6970.3786459924995 0.5803532787382939 
contain 	 10189.980087534625 0.5803532787382939 
physicians' 	 16563.535624942146 0.5803532787382939 
certificates 	 12108.611483324554 0.5803532787382939 
receives 	 2963.0033472608093 1.1016902737120216 
summary 	 5680.242273561209 0.5803532787382939 
danger 	 10189.980087534625 0.5803532787382939 
judge 	 7545.124407698681 0.5803532787382939 
commit 	 10189.980087534625 0.5803532787382939 
initial 	 7884.487635250256 0.5803532787382939 
periodic 	 11603.945414118887 0.5803532787382939 
review 	 3734.6057855225113 0.5803532787382939 
release 	 6970.3786459924995 0.5803532787382939 
congress 	 6352.717295954767 0.5803532787382939 
passed 	 7440.65917984216 0.5803532787382939 
broad 	 7149.021272501296 0.5803532787382939 
safety 	 6284.36814430462 0.5803532787382939 
net 	 6422.796988455282 0.5803532787382939 
united 	 1272.1415167090354 1.1016902737120216 
workers 	 604.0322912086937 1.6361528143875945 
amendments 	 10481.617994875489 0.5803532787382939 
started 	 8413.328530609437 0.5803532787382939 
public 	 746.4337595561425 1.241045701798733 
financed 	 11603.945414118887 0.5803532787382939 
taxes 	 2757.116230581565 1.1016902737120216 
levied 	 12108.611483324554 0.5803532787382939 
automatically 	 4629.312468283554 0.8996493364227509 
deduct 	 12108.611483324554 0.5803532787382939 
worker's 	 1657.7064877312696 1.482081090494511 
paycheck 	 14644.904229152215 0.5803532787382939 
match 	 12726.272833362285 0.5803532787382939 
amount 	 547.3762368952441 1.661339214281928 
money 	 5230.389876711368 0.5803532787382939 
organization 	 2023.6124218351997 0.8996493364227509 
self 	 2504.41583093551 0.8996493364227509 
employed 	 7766.6826225390305 0.5803532787382939 
paying 	 9463.75580348861 0.5803532787382939 
entire 	 7440.65917984216 0.5803532787382939 
largest 	 6970.3786459924995 0.5803532787382939 
ssi 	 915.3065143220134 1.7347768245895532 
medicaid 	 2900.986353529722 1.241045701798733 
government's 	 7653.687341706964 0.5803532787382939 
program 	 217.7336915413659 1.7195744579861603 
retirees 	 14644.904229152215 0.5803532787382939 
special 	 4576.065739029579 0.5803532787382939 
extremely 	 8889.010041782429 0.5803532787382939 
detailed 	 5848.051226749101 0.5803532787382939 
descriptions 	 11177.256332357036 0.5803532787382939 
space 	 5790.9770397719285 0.5803532787382939 
limitations 	 9067.652668291224 0.5803532787382939 
book 	 4468.903969313428 0.5803532787382939 
familiarity 	 12108.611483324554 0.5803532787382939 
helpful 	 4963.080754918127 0.8996493364227509 
understanding 	 1700.6424232011523 1.241045701798733 
entitlements 	 14644.904229152215 0.5803532787382939 
rsi 	 976.3269486101476 1.7195744579861603 
branch 	 4629.312468283554 0.8996493364227509 
refer 	 9685.31401832896 0.5803532787382939 
mean 	 8562.98659908556 0.5803532787382939 
payments 	 2551.229113902321 1.1016902737120216 
checks 	 10481.617994875489 0.5803532787382939 
millions 	 8562.98659908556 0.5803532787382939 
receive 	 628.4368144304619 1.6069191636279607 
sole 	 10481.617994875489 0.5803532787382939 
source 	 2267.5232309348694 1.1016902737120216 
supplement 	 2701.9103593930895 1.241045701798733 
sources 	 3220.9962513474006 0.5803532787382939 
pensions 	 6054.305741662277 0.8996493364227509 
savings 	 8007.530114046325 0.5803532787382939 
investments 	 9926.161509836254 0.5803532787382939 
gains 	 8562.98659908556 0.5803532787382939 
performing 	 10807.641437572358 0.5803532787382939 
term 	 2710.681072493625 0.8996493364227509 
types 	 2735.6186841093318 0.8996493364227509 
including 	 1215.139276592668 0.8996493364227509 
full 	 794.072954215297 1.4207611676114231 
wage 	 8271.348691744695 0.5803532787382939 
salaried 	 13522.576809908816 0.5803532787382939 
farm 	 8271.348691744695 0.5803532787382939 
membership 	 6722.332190739447 0.5803532787382939 
armed 	 8721.201088594536 0.5803532787382939 
services 	 325.06130303706493 1.661339214281928 
private 	 1064.845874349931 1.3429710682603468 
nonprofit 	 6494.6971348195075 0.5803532787382939 
domestic 	 6026.693853257898 0.5803532787382939 
local 	 2166.09241128058 0.8996493364227509 
government 	 816.5013432801221 1.241045701798733 
separately 	 12108.611483324554 0.5803532787382939 
hired 	 10481.617994875489 0.5803532787382939 
religious 	 6568.514842742929 0.5803532787382939 
eligibility 	 1801.2735729287263 1.4207611676114231 
limited 	 1949.350408916367 1.1016902737120216 
spouses 	 11603.945414118887 0.5803532787382939 
children 	 5230.389876711368 0.5803532787382939 
begins 	 8889.010041782429 0.5803532787382939 
receiving 	 9067.652668291224 0.5803532787382939 
initiating 	 12726.272833362285 0.5803532787382939 
called 	 1614.5096067389763 1.1016902737120216 
primary 	 6802.569692804609 0.5803532787382939 
pia 	 3181.5682083405713 1.241045701798733 
retires 	 13522.576809908816 0.5803532787382939 
monthly 	 1453.533514765756 1.4207611676114231 
check 	 7339.993540777179 0.5803532787382939 
varies 	 11177.256332357036 0.5803532787382939 
depending 	 8007.530114046325 0.5803532787382939 
maximum 	 7766.6826225390305 0.5803532787382939 
dollar 	 6644.35520329563 0.5803532787382939 
initiates 	 12726.272833362285 0.5803532787382939 
reduced 	 2804.4428435364784 1.1016902737120216 
percentage 	 9067.652668291224 0.5803532787382939 
permanent 	 7242.860767539583 0.5803532787382939 
reduction 	 8271.348691744695 0.5803532787382939 
amounts 	 4444.505020891214 0.8996493364227509 
approximately 	 7653.687341706964 0.5803532787382939 
percent 	 1913.421835426741 1.241045701798733 
postponing 	 13522.576809908816 0.5803532787382939 
receipt 	 11177.256332357036 0.5803532787382939 
entitle 	 14644.904229152215 0.5803532787382939 
increases 	 4206.664265304718 0.8996493364227509 
built 	 7339.993540777179 0.5803532787382939 
spouse 	 3308.720503278751 1.1016902737120216 
eligible 	 1310.202249359436 1.5316608477442584 
draws 	 9685.31401832896 0.5803532787382939 
spousal 	 6363.136416681143 0.8996493364227509 
half 	 7058.259042927258 0.5803532787382939 
cares 	 12726.272833362285 0.5803532787382939 
child 	 3013.346926628949 0.8996493364227509 
child's 	 9258.624936567108 0.5803532787382939 
bases 	 9067.652668291224 0.5803532787382939 
divorced 	 14644.904229152215 0.5803532787382939 
married 	 10189.980087534625 0.5803532787382939 
insured 	 2320.7890828237773 1.3429710682603468 
continuous 	 5403.820718786179 0.8996493364227509 
remarried 	 14644.904229152215 0.5803532787382939 
surviving 	 4731.877901744305 0.8996493364227509 
widow 	 13522.576809908816 0.5803532787382939 
widower 	 13522.576809908816 0.5803532787382939 
relatives 	 10189.980087534625 0.5803532787382939 
grandchild 	 14644.904229152215 0.5803532787382939 
dependent 	 8271.348691744695 0.5803532787382939 
unmarried 	 12726.272833362285 0.5803532787382939 
enrolled 	 11603.945414118887 0.5803532787382939 
elementary 	 8721.201088594536 0.5803532787382939 
secondary 	 9463.75580348861 0.5803532787382939 
school 	 5139.627647137329 0.5803532787382939 
student 	 6494.6971348195075 0.5803532787382939 
reaching 	 2907.067029531512 1.1016902737120216 
rule 	 5790.9770397719285 0.5803532787382939 
wise 	 10481.617994875489 0.5803532787382939 
months 	 2008.897951085966 1.1016902737120216 
desired 	 12108.611483324554 0.5803532787382939 
start 	 2985.73503822457 0.5803532787382939 
completing 	 12726.272833362285 0.5803532787382939 
paperwork 	 12108.611483324554 0.5803532787382939 
takes 	 3442.6013474014626 0.8996493364227509 
soon 	 7242.860767539583 0.5803532787382939 
forfeit 	 12726.272833362285 0.5803532787382939 
earned 	 12108.611483324554 0.5803532787382939 
visit 	 7058.259042927258 0.5803532787382939 
office 	 2269.9411086255727 0.8996493364227509 
estimate 	 10481.617994875489 0.5803532787382939 
earnings 	 10807.641437572358 0.5803532787382939 
industry 	 2182.8683742573453 0.8996493364227509 
originally 	 9067.652668291224 0.5803532787382939 
independent 	 5230.389876711368 0.5803532787382939 
integrated 	 9463.75580348861 0.5803532787382939 
integration 	 7653.687341706964 0.5803532787382939 
entirely 	 9258.624936567108 0.5803532787382939 
smooth 	 10189.980087534625 0.5803532787382939 
led 	 6352.717295954767 0.5803532787382939 
errors 	 9685.31401832896 0.5803532787382939 
awarding 	 11603.945414118887 0.5803532787382939 
closely 	 4068.148758661854 0.8996493364227509 
parallel 	 10807.641437572358 0.5803532787382939 
opt 	 12108.611483324554 0.5803532787382939 
retire 	 12726.272833362285 0.5803532787382939 
earlier 	 6722.332190739447 0.5803532787382939 
fewer 	 10807.641437572358 0.5803532787382939 
ineligible 	 13522.576809908816 0.5803532787382939 
added 	 6802.569692804609 0.5803532787382939 
calculating 	 11177.256332357036 0.5803532787382939 
january 	 6422.796988455282 0.5803532787382939 
draw 	 10189.980087534625 0.5803532787382939 
administered 	 2161.5282875144717 1.3429710682603468 
governed 	 9926.161509836254 0.5803532787382939 
qualifies 	 6363.136416681143 0.8996493364227509 
occasionally 	 10481.617994875489 0.5803532787382939 
simultaneously 	 10481.617994875489 0.5803532787382939 
define 	 8562.98659908556 0.5803532787382939 
inability 	 8413.328530609437 0.5803532787382939 
engage 	 5094.990043767312 0.8996493364227509 
gainful 	 7322.452114576107 0.8996493364227509 
activity 	 5573.76760822987 0.5803532787382939 
reason 	 6494.6971348195075 0.5803532787382939 
medically 	 4036.203827774851 1.1016902737120216 
impairment 	 12108.611483324554 0.5803532787382939 
expected 	 6970.3786459924995 0.5803532787382939 
severity 	 10807.641437572358 0.5803532787382939 
previously 	 8562.98659908556 0.5803532787382939 
blind 	 2320.7890828237773 1.3429710682603468 
wait 	 11177.256332357036 0.5803532787382939 
applicant's 	 12108.611483324554 0.5803532787382939 
reviewed 	 8721.201088594536 0.5803532787382939 
periodically 	 12108.611483324554 0.5803532787382939 
determine 	 6422.796988455282 0.5803532787382939 
improved 	 8562.98659908556 0.5803532787382939 
resume 	 12108.611483324554 0.5803532787382939 
histories 	 10481.617994875489 0.5803532787382939 
continue 	 3211.398494227641 0.8996493364227509 
dependents 	 11603.945414118887 0.5803532787382939 
nationwide 	 9926.161509836254 0.5803532787382939 
maintenance 	 3529.129521463629 0.8996493364227509 
help 	 952.8875450583565 1.3429710682603468 
assets 	 2180.300272148634 1.241045701798733 
funded 	 8889.010041782429 0.5803532787382939 
differs 	 12108.611483324554 0.5803532787382939 
relevant 	 8007.530114046325 0.5803532787382939 
determining 	 3942.243817625128 0.8996493364227509 
sufficient 	 9258.624936567108 0.5803532787382939 
qualify 	 4842.65700916448 0.8996493364227509 
formula 	 11177.256332357036 0.5803532787382939 
qualifying 	 12108.611483324554 0.5803532787382939 
blindness 	 12108.611483324554 0.5803532787382939 
referred 	 9463.75580348861 0.5803532787382939 
vocational 	 10807.641437572358 0.5803532787382939 
rehabilitation 	 8562.98659908556 0.5803532787382939 
alcohol 	 9258.624936567108 0.5803532787382939 
drug 	 7242.860767539583 0.5803532787382939 
dependency 	 10807.641437572358 0.5803532787382939 
enroll 	 13522.576809908816 0.5803532787382939 
risk 	 6568.514842742929 0.5803532787382939 
losing 	 8889.010041782429 0.5803532787382939 
prison 	 7884.487635250256 0.5803532787382939 
hospitals 	 8413.328530609437 0.5803532787382939 
disqualifies 	 14644.904229152215 0.5803532787382939 
steps 	 7545.124407698681 0.5803532787382939 
annuities 	 16563.535624942146 0.5803532787382939 
unemployment 	 9258.624936567108 0.5803532787382939 
veterans 	 14644.904229152215 0.5803532787382939 
created 	 5139.627647137329 0.5803532787382939 
replaced 	 10807.641437572358 0.5803532787382939 
welfare 	 8721.201088594536 0.5803532787382939 
chose 	 12108.611483324554 0.5803532787382939 
ssp 	 3661.2260572880537 1.241045701798733 
additional 	 3442.6013474014626 0.8996493364227509 
assistance 	 3361.1660953697233 0.8996493364227509 
levels 	 6352.717295954767 0.5803532787382939 
standards 	 5965.856239460328 0.5803532787382939 
poor 	 6217.66612153378 0.5803532787382939 
residents 	 8271.348691744695 0.5803532787382939 
met 	 6026.693853257898 0.5803532787382939 
disabilities 	 4533.826334145612 0.8996493364227509 
enormous 	 9926.161509836254 0.5803532787382939 
providing 	 5680.242273561209 0.5803532787382939 
billions 	 11603.945414118887 0.5803532787382939 
dollars 	 9685.31401832896 0.5803532787382939 
confused 	 12726.272833362285 0.5803532787382939 
hospital 	 871.2973307490624 1.5316608477442584 
bills 	 8889.010041782429 0.5803532787382939 
regardless 	 8562.98659908556 0.5803532787382939 
linked 	 9067.652668291224 0.5803532787382939 
requirements 	 6088.898718256396 0.5803532787382939 
divisions 	 10189.980087534625 0.5803532787382939 
commonly 	 5094.990043767312 0.8996493364227509 
covers 	 4206.664265304718 0.8996493364227509 
included 	 6352.717295954767 0.5803532787382939 
expenses 	 8007.530114046325 0.5803532787382939 
inpatient 	 6363.136416681143 0.8996493364227509 
necessitated 	 12726.272833362285 0.5803532787382939 
acute 	 9463.75580348861 0.5803532787382939 
skilled 	 4963.080754918127 0.8996493364227509 
nursing 	 2757.116230581565 1.1016902737120216 
home 	 247.2388747669668 1.3429710682603468 
certified 	 5801.972707059444 0.8996493364227509 
hospice 	 13522.576809908816 0.5803532787382939 
psychiatric 	 10189.980087534625 0.5803532787382939 
outpatient 	 6054.305741662277 0.8996493364227509 
therapy 	 8007.530114046325 0.5803532787382939 
speech 	 6885.202694802925 0.5803532787382939 
pathology 	 11603.945414118887 0.5803532787382939 
ambulance 	 12726.272833362285 0.5803532787382939 
service 	 4201.901952506255 0.5803532787382939 
equipment 	 6885.202694802925 0.5803532787382939 
paid 	 7339.993540777179 0.5803532787382939 
free 	 437.8413436496652 1.5316608477442584 
optional 	 8889.010041782429 0.5803532787382939 
carries 	 10481.617994875489 0.5803532787382939 
premium 	 10189.980087534625 0.5803532787382939 
contracts 	 8413.328530609437 0.5803532787382939 
companies 	 3013.346926628949 0.8996493364227509 
handle 	 9067.652668291224 0.5803532787382939 
routine 	 3396.6600291782083 1.1016902737120216 
claims 	 6885.202694802925 0.5803532787382939 
processing 	 7884.487635250256 0.5803532787382939 
payment 	 9067.652668291224 0.5803532787382939 
functions 	 6885.202694802925 0.5803532787382939 
america's 	 8007.530114046325 0.5803532787382939 
population 	 5735.0559459170345 0.5803532787382939 
custodial 	 11603.945414118887 0.5803532787382939 
provided 	 6352.717295954767 0.5803532787382939 
training 	 5965.856239460328 0.5803532787382939 
daily 	 6284.36814430462 0.5803532787382939 
bathing 	 12726.272833362285 0.5803532787382939 
walking 	 10189.980087534625 0.5803532787382939 
exercising 	 12108.611483324554 0.5803532787382939 
dentures 	 13522.576809908816 0.5803532787382939 
dental 	 11177.256332357036 0.5803532787382939 
eyeglasses 	 13522.576809908816 0.5803532787382939 
aids 	 8136.297517323708 0.5803532787382939 
examinations 	 11603.945414118887 0.5803532787382939 
prescribe 	 13522.576809908816 0.5803532787382939 
fit 	 8562.98659908556 0.5803532787382939 
prescription 	 10481.617994875489 0.5803532787382939 
drugs 	 8721.201088594536 0.5803532787382939 
checkups 	 13522.576809908816 0.5803532787382939 
tests 	 8271.348691744695 0.5803532787382939 
look 	 4434.085900164839 0.5803532787382939 
continuation 	 6054.305741662277 0.8996493364227509 
conversion 	 5801.972707059444 0.8996493364227509 
jobs 	 8889.010041782429 0.5803532787382939 
join 	 7242.860767539583 0.5803532787382939 
hmo 	 6054.305741662277 0.8996493364227509 
hmos 	 14644.904229152215 0.5803532787382939 
complicated 	 10189.980087534625 0.5803532787382939 
pays 	 10481.617994875489 0.5803532787382939 
learn 	 7545.124407698681 0.5803532787382939 
particular 	 5230.389876711368 0.5803532787382939 
hmo's 	 13522.576809908816 0.5803532787382939 
signing 	 9463.75580348861 0.5803532787382939 
refused 	 8889.010041782429 0.5803532787382939 
obtain 	 7440.65917984216 0.5803532787382939 
excessive 	 9926.161509836254 0.5803532787382939 
rate 	 5965.856239460328 0.5803532787382939 
alternative 	 6152.533704702362 0.5803532787382939 
live 	 7058.259042927258 0.5803532787382939 
beneficiary 	 6363.136416681143 0.8996493364227509 
qmb 	 13522.576809908816 0.5803532787382939 
assists 	 10807.641437572358 0.5803532787382939 
poverty 	 4068.148758661854 0.8996493364227509 
specified 	 10189.980087534625 0.5803532787382939 
low 	 5471.2373682186635 0.5803532787382939 
slmb 	 13522.576809908816 0.5803532787382939 
incomes 	 11603.945414118887 0.5803532787382939 
run 	 6352.717295954767 0.5803532787382939 
aid 	 3108.83306076689 0.8996493364227509 
american 	 1022.9964781071185 1.1016902737120216 
bar 	 1774.7431239165514 1.1016902737120216 
association 	 2686.184857788054 0.8996493364227509 
street 	 1968.7756878029002 1.1016902737120216 
washington 	 5848.051226749101 0.5803532787382939 
phone 	 698.2631271449577 1.5725774927333243 
advocacy 	 4444.505020891214 0.8996493364227509 
toll 	 3308.720503278751 1.1016902737120216 
contact 	 1489.6346564378093 1.1016902737120216 
center 	 2149.5173628719253 0.8996493364227509 
randolph 	 8721.201088594536 0.5803532787382939 
west 	 4924.946454467949 0.5803532787382939 
chicago 	 2295.0675649343084 1.1016902737120216 
tdd 	 5403.820718786179 0.8996493364227509 
college 	 6970.3786459924995 0.5803532787382939 
south 	 1231.2366136169871 1.241045701798733 
springfield 	 1427.1644331809266 1.4207611676114231 
division 	 2352.7530143090858 1.1016902737120216 
prescott 	 12726.272833362285 0.5803532787382939 
bloom 	 12108.611483324554 0.5803532787382939 
building 	 1823.7457894062209 1.1016902737120216 
grand 	 9258.624936567108 0.5803532787382939 
avenue 	 4281.49329954278 0.8996493364227509 
east 	 2735.6186841093318 0.8996493364227509 
capitol 	 11177.256332357036 0.5803532787382939 
pamphlet 	 5094.990043767312 0.8996493364227509 
partners 	 9463.75580348861 0.5803532787382939 
publications 	 5139.627647137329 0.5803532787382939 
secretary 	 3401.2848464023045 0.8996493364227509 
citizen 	 8889.010041782429 0.5803532787382939 
howlett 	 13522.576809908816 0.5803532787382939 
voice 	 7766.6826225390305 0.5803532787382939 
tty 	 13522.576809908816 0.5803532787382939 
offers 	 5735.0559459170345 0.5803532787382939 
securities 	 4842.65700916448 0.8996493364227509 
lincoln 	 10189.980087534625 0.5803532787382939 
tower 	 12108.611483324554 0.5803532787382939 
call 	 1743.4632922371227 1.1016902737120216 
fraud 	 9067.652668291224 0.5803532787382939 
pamphlets 	 5801.972707059444 0.8996493364227509 
district 	 6970.3786459924995 0.5803532787382939 
clark 	 10189.980087534625 0.5803532787382939 
logo 	 6885.202694802925 0.5803532787382939 
llalogo 	 8271.348691744695 0.5803532787382939 
page 	 1358.7415497755048 0.5803532787382939 
index 	 1203.6930219521748 0.5803532787382939 
contents 	 6802.569692804609 0.5803532787382939 
copyright 	 2158.8451151135732 0.5803532787382939 
weblocator 	 4135.674345872348 0.8996493364227509 
http 	 1214.484458622714 0.5803532787382939 
www 	 1203.6930219521748 0.5803532787382939 
com 	 1336.0528981543384 0.5803532787382939 
research 	 3176.7073065004515 0.5803532787382939 
corporation 	 6152.533704702362 0.5803532787382939 
common 	 4966.571299012997 0.5803532787382939 
credits 	 7339.993540777179 0.5803532787382939 
reserved 	 3068.9894343213555 0.5803532787382939 
