term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 572.8789081744281 1.4514380673340006 
allied 	 5180.787526883699 0.9372812521842181 
unsettling 	 6788.0824154632555 0.9372812521842181 
aspect 	 4291.479694225289 0.9372812521842181 
revelation 	 5898.7745828048455 0.9372812521842181 
western 	 1131.8809311903601 1.2763929249025614 
aid 	 2881.960127864104 0.9372812521842181 
pouring 	 5898.7745828048455 0.9372812521842181 
saddam's 	 7677.3902481216655 0.9372812521842181 
launching 	 5612.481406468714 0.9372812521842181 
august 	 1488.5203280686644 1.2763929249025614 
built 	 3402.1718615668788 0.9372812521842181 
equipment 	 3191.371046760171 0.9372812521842181 
sold 	 4042.37752769754 0.9372812521842181 
domsetic 	 7677.3902481216655 0.9372812521842181 
influences 	 3010.3672051927124 0.9372812521842181 
affecting 	 3599.947183785251 0.9372812521842181 
nation's 	 4858.351115399296 0.9372812521842181 
invaded 	 6788.0824154632555 0.9372812521842181 
domestic 	 2793.442273746345 0.9372812521842181 
affairs 	 1522.2912830995626 1.2763929249025614 
influenced 	 3654.551169084566 0.9372812521842181 
shift 	 4291.479694225289 0.9372812521842181 
warner 	 6267.870681760481 0.9372812521842181 
volume 	 4202.9618401075295 0.9372812521842181 
article 	 2793.442273746345 0.9372812521842181 
department 	 2467.8418655906094 0.9372812521842181 
documents 	 3191.371046760171 0.9372812521842181 
top 	 1198.4249908205093 0.9372812521842181 
experienced 	 1556.6018749322175 0.9372812521842181 
microsoft 	 829.195457610837 1.2763929249025614 
internet 	 1328.1313087664753 0.9372812521842181 
explorer 	 1718.6367245232843 0.9372812521842181 
msie30 	 1718.6367245232843 0.9372812521842181 
http 	 562.9275868543866 0.9372812521842181 
www 	 557.9256312010983 0.9372812521842181 
com 	 206.42532133092683 1.4514380673340006 
htm 	 841.7251235646328 0.9372812521842181 
start 	 1383.9227073851603 0.9372812521842181 
send 	 1355.7237700649716 0.9372812521842181 
comments 	 484.07847317093217 1.4514380673340006 
mailto 	 932.0236858100217 0.9372812521842181 
updated 	 1374.4540297223105 0.9372812521842181 
copyright 	 1000.6496686021367 0.9372812521842181 
asm 	 1718.6367245232843 0.9372812521842181 
communications 	 1374.4540297223105 0.9372812521842181 
rights 	 1182.080820748067 0.9372812521842181 
reserved 	 1422.512082454588 0.9372812521842181 
