term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 576.8975443190656 1.448650821717992 
top 	 1206.8317132814482 0.9338006181962555 
experienced 	 1567.5211398382112 0.9338006181962555 
microsoft 	 835.0121054038983 1.273161662595013 
internet 	 1337.4478962792566 0.9338006181962555 
explorer 	 1730.6926329571966 0.9338006181962555 
msie30 	 1730.6926329571966 0.9338006181962555 
http 	 566.8764163802554 0.9338006181962555 
www 	 561.8393729632261 0.9338006181962555 
com 	 207.87335554135421 1.448650821717992 
htm 	 847.6296645717113 0.9338006181962555 
start 	 1393.630660905399 0.9338006181962555 
send 	 1365.2339134247416 0.9338006181962555 
comments 	 487.4741912212349 1.448650821717992 
mailto 	 938.5616539879563 0.9338006181962555 
updated 	 1384.0955622768709 0.9338006181962555 
copyright 	 1007.6690349446302 0.9338006181962555 
asm 	 1730.6926329571966 0.9338006181962555 
communications 	 1384.0955622768709 0.9338006181962555 
rights 	 1190.372891977009 0.9338006181962555 
reserved 	 1432.4907330719623 0.9338006181962555 
