term 	 tf-idf weight 	 BM25 ranking 
 nemzet 	 3550.786026594842 0.8343891356490636 
inditott 	 21618.25431555581 0.30358906571162786 
partnerseg 	 33453.65948010457 0.30358906571162786 
bekeert 	 33453.65948010457 0.30358906571162786 
program 	 1492.1208073873445 0.944478585714643 
atalakitasat 	 29070.889857424037 0.30358906571162786 
kesziti 	 30889.903601536647 0.30358906571162786 
elo 	 15539.251505637118 0.30358906571162786 
mintegy 	 6003.566391821697 0.6986612737793231 
gyogyirkent 	 37836.42910278511 0.30358906571162786 
azoknak 	 10574.834803813912 0.5271583725248196 
orszagoknak 	 33453.65948010457 0.30358906571162786 
amelyek 	 15177.838854927122 0.30358906571162786 
kerulnek 	 23943.37810028819 0.30358906571162786 
boviteskor 	 37836.42910278511 0.30358906571162786 
jelentette 	 16545.01756978063 0.30358906571162786 
afp 	 9780.304238803828 0.5271583725248196 
brusszeli 	 26507.133978856113 0.30358906571162786 
diplomaciai 	 21618.25431555581 0.30358906571162786 
velemenyeket 	 30889.903601536647 0.30358906571162786 
konszenzus 	 30889.903601536647 0.30358906571162786 
illetoen 	 23277.183559783756 0.30358906571162786 
lengyelorszag 	 7981.126033429397 0.6986612737793231 
cseh 	 22674.53729288101 0.30358906571162786 
csatlakozas 	 5985.844525072048 0.8343891356490636 
hullamaban 	 37836.42910278511 0.30358906571162786 
bekerul 	 37836.42910278511 0.30358906571162786 
harom 	 7864.0058958162745 0.5271583725248196 
orszaghoz 	 33453.65948010457 0.30358906571162786 
csaphato 	 37836.42910278511 0.30358906571162786 
problematikus 	 37836.42910278511 0.30358906571162786 
eset 	 23277.183559783756 0.30358906571162786 
raadasul 	 19922.02112831765 0.30358906571162786 
teruleti 	 21149.669607627824 0.30358906571162786 
folytonossag 	 33453.65948010457 0.30358906571162786 
letrejottet 	 33453.65948010457 0.30358906571162786 
olaszorszag 	 27659.95318246429 0.30358906571162786 
okok 	 25532.43923030836 0.30358906571162786 
elfogadhato 	 27659.95318246429 0.30358906571162786 
tobbi 	 18291.767670200476 0.30358906571162786 
allam 	 6003.566391821697 0.6986612737793231 
reszere 	 24688.120234743503 0.30358906571162786 
szant 	 23277.183559783756 0.30358906571162786 
atalakitott 	 37836.42910278511 0.30358906571162786 
jelent 	 5588.966661649097 0.6986612737793231 
semmifele 	 11638.591779891878 0.5271583725248196 
garanciat 	 29070.889857424037 0.30358906571162786 
tartalmazza 	 7981.126033429397 0.6986612737793231 
tisztek 	 37836.42910278511 0.30358906571162786 
cserelatogatasait 	 37836.42910278511 0.30358906571162786 
egyuttmukodest 	 12344.060117371751 0.5271583725248196 
kikepzesben 	 37836.42910278511 0.30358906571162786 
gyakorlatok 	 37836.42910278511 0.30358906571162786 
tartasat 	 30889.903601536647 0.30358906571162786 
szekhelyen 	 37836.42910278511 0.30358906571162786 
tartja 	 2589.8752509395194 1.0355671985478745 
uleset 	 30889.903601536647 0.30358906571162786 
bovitesbol 	 37836.42910278511 0.30358906571162786 
kimaradok 	 37836.42910278511 0.30358906571162786 
szambavetelere 	 37836.42910278511 0.30358906571162786 
alakult 	 10152.675306031484 0.5271583725248196 
magas 	 9609.370718757851 0.5271583725248196 
rangu 	 26507.133978856113 0.30358906571162786 
csoport 	 22124.36435617558 0.30358906571162786 
sergio 	 37836.42910278511 0.30358906571162786 
balanzino 	 37836.42910278511 0.30358906571162786 
fotitkarhelyettes 	 37836.42910278511 0.30358906571162786 
vezetesevel 	 29070.889857424037 0.30358906571162786 
araboktol 	 37836.42910278511 0.30358906571162786 
tesszuk 	 29070.889857424037 0.30358906571162786 
fuggove 	 37836.42910278511 0.30358906571162786 
energiaellatottsagunkat 	 37836.42910278511 0.30358906571162786 
lesz 	 1420.3144106379368 1.2830503713585844 
kezukkel 	 33453.65948010457 0.30358906571162786 
villanykapcsolon 	 37836.42910278511 0.30358906571162786 
feltetelul 	 37836.42910278511 0.30358906571162786 
szabjak 	 37836.42910278511 0.30358906571162786 
zsidok 	 23277.183559783756 0.30358906571162786 
rol 	 10574.834803813912 0.5271583725248196 
kiszoritasat 	 37836.42910278511 0.30358906571162786 
katarban 	 37836.42910278511 0.30358906571162786 
tett 	 3751.1487852839186 0.8343891356490636 
ketnapos 	 26507.133978856113 0.30358906571162786 
latogatast 	 29070.889857424037 0.30358906571162786 
ivanyi 	 14535.444928712019 0.5271583725248196 
istvan 	 5179.750501879039 0.6986612737793231 
kulugyminiszterium 	 11971.689050144096 0.5271583725248196 
allamtitkara 	 9780.304238803828 0.5271583725248196 
kapcsolatainak 	 33453.65948010457 0.30358906571162786 
torteneteben 	 33453.65948010457 0.30358906571162786 
szintu 	 24688.120234743503 0.30358906571162786 
latogatas 	 30889.903601536647 0.30358906571162786 
allamtitkart 	 33453.65948010457 0.30358906571162786 
elkiserte 	 37836.42910278511 0.30358906571162786 
uzletemberek 	 30889.903601536647 0.30358906571162786 
csoportja 	 25532.43923030836 0.30358906571162786 
akik 	 2392.5854875022947 1.0355671985478745 
olaj 	 26507.133978856113 0.30358906571162786 
elektromosipari 	 37836.42910278511 0.30358906571162786 
infrastrukturalis 	 30889.903601536647 0.30358906571162786 
egyuttmukodesi 	 11337.268646440505 0.5271583725248196 
lehetosegekrol 	 37836.42910278511 0.30358906571162786 
targyaltak 	 13253.566989428056 0.5271583725248196 
allamtitkar 	 19218.741437515702 0.30358906571162786 
megbeszeleseket 	 30889.903601536647 0.30358906571162786 
folytatott 	 10356.713840607916 0.5271583725248196 
konzultativ 	 30889.903601536647 0.30358906571162786 
elnokevel 	 27659.95318246429 0.30358906571162786 
aki 	 3513.5901928136773 0.8343891356490636 
szorgalmazta 	 29070.889857424037 0.30358906571162786 
orszaggyules 	 4370.869315535868 0.8343891356490636 
kapcsolatok 	 22124.36435617558 0.30358906571162786 
felvetelet 	 30889.903601536647 0.30358906571162786 
targyalt 	 23943.37810028819 0.30358906571162786 
kereskedelmi 	 21618.25431555581 0.30358906571162786 
ipari 	 19922.02112831765 0.30358906571162786 
kamara 	 29070.889857424037 0.30358906571162786 
vezetoivel 	 26507.133978856113 0.30358906571162786 
munkaszolgalatos 	 37836.42910278511 0.30358906571162786 
rabszolgak 	 37836.42910278511 0.30358906571162786 
mindenben 	 15444.951800768324 0.5271583725248196 
kielegitik 	 37836.42910278511 0.30358906571162786 
hajcsarjaikat 	 37836.42910278511 0.30358906571162786 
gratulalunk 	 29070.889857424037 0.30358906571162786 
szombaton 	 26507.133978856113 0.30358906571162786 
olyan 	 1092.5495466445668 1.3987629788481046 
ujabb 	 5443.552686178431 0.6986612737793231 
hidat 	 37836.42910278511 0.30358906571162786 
adtak 	 19922.02112831765 0.30358906571162786 
forgalomnak 	 37836.42910278511 0.30358906571162786 
jugoszlaviaban 	 16726.829740052286 0.5271583725248196 
ifor 	 7981.126033429397 0.6986612737793231 
zaszlaja 	 30889.903601536647 0.30358906571162786 
alatt 	 2073.0920449175264 1.112183348744907 
tersegbe 	 37836.42910278511 0.30358906571162786 
vezenyelt 	 37836.42910278511 0.30358906571162786 
muszaki 	 14535.444928712019 0.5271583725248196 
kontingens 	 12612.143034261702 0.6986612737793231 
kozremukodesevel 	 37836.42910278511 0.30358906571162786 
allitottak 	 27659.95318246429 0.30358906571162786 
helyre 	 24688.120234743503 0.30358906571162786 
ideiglenesen 	 27659.95318246429 0.30358906571162786 
kozel 	 5913.864911165015 0.6986612737793231 
meter 	 26507.133978856113 0.30358906571162786 
hosszusagu 	 37836.42910278511 0.30358906571162786 
hid 	 7267.722464356009 0.8343891356490636 
zagrabtol 	 37836.42910278511 0.30358906571162786 
kilometerre 	 33453.65948010457 0.30358906571162786 
del 	 20305.350612062968 0.30358906571162786 
keletre 	 33453.65948010457 0.30358906571162786 
horvatorszagi 	 37836.42910278511 0.30358906571162786 
slavonski 	 37836.42910278511 0.30358906571162786 
brod 	 18918.214551392553 0.5271583725248196 
boszniai 	 25532.43923030836 0.30358906571162786 
szerbek 	 23943.37810028819 0.30358906571162786 
ellenorizte 	 33453.65948010457 0.30358906571162786 
bosanski 	 37836.42910278511 0.30358906571162786 
ivel 	 37836.42910278511 0.30358906571162786 
szavan 	 33453.65948010457 0.30358906571162786 
atadasanal 	 37836.42910278511 0.30358906571162786 
joseph 	 19922.02112831765 0.30358906571162786 
lopez 	 37836.42910278511 0.30358906571162786 
erok 	 18894.41393710322 0.30358906571162786 
parancsnoka 	 9690.296619141345 0.6986612737793231 
rovid 	 20713.42768121583 0.30358906571162786 
beszedeben 	 22124.36435617558 0.30358906571162786 
tevekenyseget 	 22674.53729288101 0.30358906571162786 
koszonetet 	 14535.444928712019 0.5271583725248196 
mondott 	 18585.9137290599 0.30358906571162786 
munkajaert 	 37836.42910278511 0.30358906571162786 
darok 	 37836.42910278511 0.30358906571162786 
mernok 	 30889.903601536647 0.30358906571162786 
ezredes 	 30889.903601536647 0.30358906571162786 
atadasakor 	 37836.42910278511 0.30358906571162786 
emlekeztetett 	 22674.53729288101 0.30358906571162786 
tizenkettedik 	 33453.65948010457 0.30358906571162786 
helyreallitasanal 	 37836.42910278511 0.30358906571162786 
katonak 	 14535.444928712019 0.5271583725248196 
dolgoztak 	 37836.42910278511 0.30358906571162786 
eddig 	 8272.508784890315 0.5271583725248196 
mienk 	 8835.71132628537 0.6986612737793231 
hatarforgalom 	 37836.42910278511 0.30358906571162786 
mostantol 	 29070.889857424037 0.30358906571162786 
ukrajna 	 14535.444928712019 0.5271583725248196 
kezet 	 29070.889857424037 0.30358906571162786 
megkezdodott 	 24688.120234743503 0.30358906571162786 
kamionterminal 	 33453.65948010457 0.30358906571162786 
epitese 	 27659.95318246429 0.30358906571162786 
zahony 	 18918.214551392553 0.5271583725248196 
csap 	 30889.903601536647 0.30358906571162786 
hataratkelo 	 33453.65948010457 0.30358906571162786 
ukran 	 11337.268646440505 0.5271583725248196 
oldalan 	 24688.120234743503 0.30358906571162786 
terminal 	 12766.21961515418 0.5271583725248196 
epiteset 	 30889.903601536647 0.30358906571162786 
hatarallomastol 	 37836.42910278511 0.30358906571162786 
meterre 	 37836.42910278511 0.30358906571162786 
kezdtek 	 25532.43923030836 0.30358906571162786 
szamol 	 9219.984394154762 0.6986612737793231 
munkalatokrol 	 37836.42910278511 0.30358906571162786 
ungvaron 	 37836.42910278511 0.30358906571162786 
kiadott 	 27659.95318246429 0.30358906571162786 
karpati 	 33453.65948010457 0.30358906571162786 
hetvegi 	 27659.95318246429 0.30358906571162786 
szama 	 18894.41393710322 0.30358906571162786 
kamionallomas 	 37836.42910278511 0.30358906571162786 
terulete 	 33453.65948010457 0.30358906571162786 
hektar 	 37836.42910278511 0.30358906571162786 
egyszerre 	 22674.53729288101 0.30358906571162786 
jarmu 	 37836.42910278511 0.30358906571162786 
befogadasara 	 33453.65948010457 0.30358906571162786 
kepes 	 4308.8711732188185 0.8343891356490636 
letesitmeny 	 37836.42910278511 0.30358906571162786 
mielobbi 	 29070.889857424037 0.30358906571162786 
atadasat 	 33453.65948010457 0.30358906571162786 
motivalja 	 33453.65948010457 0.30358906571162786 
oldalon 	 22674.53729288101 0.30358906571162786 
kozeleben 	 12766.21961515418 0.5271583725248196 
mukodik 	 7049.889869209274 0.6986612737793231 
meciar 	 6904.47589373861 0.6986612737793231 
elegge 	 29070.889857424037 0.30358906571162786 
hason 	 37836.42910278511 0.30358906571162786 
kuszik 	 33453.65948010457 0.30358906571162786 
johet 	 23277.183559783756 0.30358906571162786 
fogom 	 30889.903601536647 0.30358906571162786 
eltaposni 	 37836.42910278511 0.30358906571162786 
magda 	 26507.133978856113 0.30358906571162786 
pospisilova 	 37836.42910278511 0.30358906571162786 
vladimir 	 9292.95686452995 0.5271583725248196 
szovivoje 	 11971.689050144096 0.5271583725248196 
bejelentette 	 6097.255890066825 0.6986612737793231 
cefta 	 33453.65948010457 0.30358906571162786 
tagorszagok 	 16726.829740052286 0.5271583725248196 
kormanyfoinek 	 37836.42910278511 0.30358906571162786 
tatrai 	 37836.42910278511 0.30358906571162786 
talalkozojan 	 33453.65948010457 0.30358906571162786 
megis 	 17235.484692875274 0.30358906571162786 
ketoldalu 	 27659.95318246429 0.30358906571162786 
megbeszeles 	 29070.889857424037 0.30358906571162786 
belfold 	 16766.89998494729 0.30358906571162786 
beintett 	 33453.65948010457 0.30358906571162786 
orszaggyulesnek 	 13829.976591232145 0.5271583725248196 
par 	 19218.741437515702 0.30358906571162786 
ukaz 	 37836.42910278511 0.30358906571162786 
amit 	 4734.381368793122 0.6986612737793231 
gyerekek 	 12344.060117371751 0.5271583725248196 
gyorsan 	 12766.21961515418 0.5271583725248196 
irkaljatok 	 37836.42910278511 0.30358906571162786 
megnezni 	 37836.42910278511 0.30358906571162786 
szoveget 	 23943.37810028819 0.30358906571162786 
kedden 	 23277.183559783756 0.30358906571162786 
delelott 	 27659.95318246429 0.30358906571162786 
kezdte 	 26507.133978856113 0.30358906571162786 
oszi 	 23943.37810028819 0.30358906571162786 
rendes 	 30889.903601536647 0.30358906571162786 
ulesszakat 	 37836.42910278511 0.30358906571162786 
melyen 	 11638.591779891878 0.5271583725248196 
ismet 	 7864.0058958162745 0.5271583725248196 
zsufolt 	 37836.42910278511 0.30358906571162786 
torvenykezesi 	 37836.42910278511 0.30358906571162786 
var 	 21618.25431555581 0.30358906571162786 
kepviselokre 	 37836.42910278511 0.30358906571162786 
kormany 	 1196.2927437511473 1.364578190254868 
benyujtott 	 27659.95318246429 0.30358906571162786 
jogalkotasi 	 27659.95318246429 0.30358906571162786 
terv 	 9219.984394154762 0.6986612737793231 
decemberig 	 37836.42910278511 0.30358906571162786 
havonta 	 26507.133978856113 0.30358906571162786 
atlag 	 27659.95318246429 0.30358906571162786 
torveny 	 5118.654436662514 0.6986612737793231 
torvenymodositas 	 30889.903601536647 0.30358906571162786 
elfogadasat 	 26507.133978856113 0.30358906571162786 
keri 	 23277.183559783756 0.30358906571162786 
parlamenttol 	 37836.42910278511 0.30358906571162786 
gal 	 7558.179097627002 0.6986612737793231 
zoltan 	 6640.673709439216 0.6986612737793231 
hazelnokhoz 	 37836.42910278511 0.30358906571162786 
leveleben 	 29070.889857424037 0.30358906571162786 
jelezte 	 20713.42768121583 0.30358906571162786 
rakenyszerulhet 	 37836.42910278511 0.30358906571162786 
surgos 	 30889.903601536647 0.30358906571162786 
szabalyozasi 	 37836.42910278511 0.30358906571162786 
feladatok 	 23277.183559783756 0.30358906571162786 
programban 	 30889.903601536647 0.30358906571162786 
szereplo 	 25532.43923030836 0.30358906571162786 
torvenyjavaslatokkal 	 37836.42910278511 0.30358906571162786 
forduljon 	 30889.903601536647 0.30358906571162786 
orszaggyuleshez 	 33453.65948010457 0.30358906571162786 
szakmai 	 4142.685536243166 0.944478585714643 
vita 	 9961.010564158825 0.5271583725248196 
osszekottetesek 	 37836.42910278511 0.30358906571162786 
sikkasztasokat 	 37836.42910278511 0.30358906571162786 
probaljatok 	 37836.42910278511 0.30358906571162786 
problemakkal 	 37836.42910278511 0.30358906571162786 
leplezni 	 37836.42910278511 0.30358906571162786 
kleptokrata 	 22124.36435617558 0.30358906571162786 
hazug 	 23277.183559783756 0.30358906571162786 
bandat 	 30889.903601536647 0.30358906571162786 
dunaba 	 37836.42910278511 0.30358906571162786 
soporni 	 33453.65948010457 0.30358906571162786 
ahogy 	 3399.370519807946 0.944478585714643 
eles 	 21618.25431555581 0.30358906571162786 
varhato 	 19218.741437515702 0.30358906571162786 
kepviselok 	 6003.566391821697 0.6986612737793231 
vagyongyarapodasat 	 33453.65948010457 0.30358906571162786 
vizsgalo 	 24688.120234743503 0.30358906571162786 
kulonbizottsag 	 37836.42910278511 0.30358906571162786 
letrehozasarol 	 29070.889857424037 0.30358906571162786 
orszaggyulesben 	 14535.444928712019 0.5271583725248196 
toller 	 26507.133978856113 0.30358906571162786 
frakciovezeto 	 10574.834803813912 0.5271583725248196 
helyettese 	 27659.95318246429 0.30358906571162786 
lapnak 	 25532.43923030836 0.30358906571162786 
bar 	 3040.5619867750243 0.8343891356490636 
honatya 	 30889.903601536647 0.30358906571162786 
kotelessege 	 29070.889857424037 0.30358906571162786 
letrehozni 	 29070.889857424037 0.30358906571162786 
vizsgalobizottsagot 	 37836.42910278511 0.30358906571162786 
tervezett 	 18894.41393710322 0.30358906571162786 
hataskore 	 37836.42910278511 0.30358906571162786 
jogallasarol 	 30889.903601536647 0.30358906571162786 
torvenybe 	 30889.903601536647 0.30358906571162786 
utkozik 	 33453.65948010457 0.30358906571162786 
kepviselot 	 29070.889857424037 0.30358906571162786 
kotelezni 	 33453.65948010457 0.30358906571162786 
idokozi 	 33453.65948010457 0.30358906571162786 
vagyonbevallasra 	 37836.42910278511 0.30358906571162786 
vancsik 	 30889.903601536647 0.30358906571162786 
szocialistak 	 22124.36435617558 0.30358906571162786 
frakcioigazgatoja 	 37836.42910278511 0.30358906571162786 
kozolte 	 16123.328008825525 0.30358906571162786 
egyetert 	 22674.53729288101 0.30358906571162786 
vagyonnyilatkozata 	 37836.42910278511 0.30358906571162786 
atlathatova 	 37836.42910278511 0.30358906571162786 
valjek 	 30889.903601536647 0.30358906571162786 
frakciovezetes 	 37836.42910278511 0.30358906571162786 
kepviselocsoport 	 29070.889857424037 0.30358906571162786 
ulesen 	 8617.742346437637 0.5271583725248196 
kezdemenyezi 	 18918.214551392553 0.5271583725248196 
valamennyi 	 20305.350612062968 0.30358906571162786 
tegye 	 30889.903601536647 0.30358906571162786 
hozzaferhetove 	 33453.65948010457 0.30358906571162786 
vagyonnyilatkozatat 	 33453.65948010457 0.30358906571162786 
alliberalis 	 13253.566989428056 0.5271583725248196 
fergek 	 13253.566989428056 0.5271583725248196 
dogkeselyuk 	 14535.444928712019 0.5271583725248196 
szeretik 	 30889.903601536647 0.30358906571162786 
szokimondast 	 37836.42910278511 0.30358906571162786 
varhelyi 	 37836.42910278511 0.30358906571162786 
andras 	 17483.47726214347 0.30358906571162786 
fkgp 	 5665.617533013244 0.6986612737793231 
elnokenek 	 11971.689050144096 0.5271583725248196 
tanacsadoja 	 27659.95318246429 0.30358906571162786 
horvath 	 11971.689050144096 0.5271583725248196 
bela 	 5588.966661649097 0.6986612737793231 
kisgazdak 	 20713.42768121583 0.30358906571162786 
kabinetfonoke 	 33453.65948010457 0.30358906571162786 
panasszal 	 30889.903601536647 0.30358906571162786 
fordul 	 9690.296619141345 0.6986612737793231 
miniszterelnokhoz 	 29070.889857424037 0.30358906571162786 
torgyan 	 5827.8257540478235 0.6986612737793231 
partelnok 	 19922.02112831765 0.30358906571162786 
azonnali 	 23277.183559783756 0.30358906571162786 
kerdesek 	 23943.37810028819 0.30358906571162786 
orajaban 	 33453.65948010457 0.30358906571162786 
felhaboritonak 	 33453.65948010457 0.30358906571162786 
ahogyan 	 10152.675306031484 0.5271583725248196 
felugyelt 	 37836.42910278511 0.30358906571162786 
mti 	 8510.813076769453 0.6986612737793231 
tajekoztatott 	 15444.951800768324 0.5271583725248196 
kallosemjeni 	 37836.42910278511 0.30358906571162786 
nagygyulesen 	 30889.903601536647 0.30358906571162786 
elhangzottakrol 	 37836.42910278511 0.30358906571162786 
szabolcs 	 24688.120234743503 0.30358906571162786 
megyei 	 20305.350612062968 0.30358906571162786 
helysegben 	 33453.65948010457 0.30358906571162786 
elnok 	 3980.6452473456084 0.8343891356490636 
ketoras 	 33453.65948010457 0.30358906571162786 
beszedet 	 24688.120234743503 0.30358906571162786 
iteli 	 12344.060117371751 0.5271583725248196 
hosszu 	 18585.9137290599 0.30358906571162786 
eloadas 	 16726.829740052286 0.5271583725248196 
szovegkornyezetebol 	 37836.42910278511 0.30358906571162786 
eltorzitott 	 37836.42910278511 0.30358906571162786 
reszleteket 	 27659.95318246429 0.30358906571162786 
ragadott 	 37836.42910278511 0.30358906571162786 
neki 	 5913.864911165015 0.6986612737793231 
tulajdonitott 	 37836.42910278511 0.30358906571162786 
szavakat 	 37836.42910278511 0.30358906571162786 
miszerint 	 20305.350612062968 0.30358906571162786 
megnyerik 	 37836.42910278511 0.30358906571162786 
valasztasokat 	 12344.060117371751 0.5271583725248196 
gyilkosoknak 	 37836.42910278511 0.30358906571162786 
akasztofan 	 37836.42910278511 0.30358906571162786 
bunosoknek 	 37836.42910278511 0.30358906571162786 
kenyszermunkataborokban 	 37836.42910278511 0.30358906571162786 
helyuk 	 37836.42910278511 0.30358906571162786 
szemben 	 3107.8503011274233 0.944478585714643 
valoban 	 8383.449992473645 0.5271583725248196 
beszelt 	 10152.675306031484 0.5271583725248196 
kozbiztonsag 	 29070.889857424037 0.30358906571162786 
helyzeterol 	 29070.889857424037 0.30358906571162786 
szolt 	 9447.20696855161 0.5271583725248196 
allaspontjarol 	 33453.65948010457 0.30358906571162786 
halalbuntetes 	 13253.566989428056 0.5271583725248196 
ideiglenes 	 24688.120234743503 0.30358906571162786 
visszaallitasanak 	 37836.42910278511 0.30358906571162786 
szuksegessegerol 	 33453.65948010457 0.30358906571162786 
megemlitette 	 29070.889857424037 0.30358906571162786 
vegrehajtasa 	 29070.889857424037 0.30358906571162786 
korabbi 	 8383.449992473645 0.5271583725248196 
evekben 	 9780.304238803828 0.5271583725248196 
eredmenyesen 	 37836.42910278511 0.30358906571162786 
tartotta 	 11638.591779891878 0.5271583725248196 
vissza 	 7961.290494691217 0.5271583725248196 
bunozoket 	 33453.65948010457 0.30358906571162786 
emberolestol 	 33453.65948010457 0.30358906571162786 
koalicio 	 9292.95686452995 0.5271583725248196 
hullajan 	 37836.42910278511 0.30358906571162786 
vitatkoznak 	 29070.889857424037 0.30358906571162786 
elet 	 16766.89998494729 0.30358906571162786 
testben 	 33453.65948010457 0.30358906571162786 
izekre 	 37836.42910278511 0.30358906571162786 
szaggatni 	 37836.42910278511 0.30358906571162786 
vitanyi 	 13829.976591232145 0.5271583725248196 
ivan 	 7769.625752818559 0.5271583725248196 
latja 	 9005.349587732546 0.5271583725248196 
leragadt 	 37836.42910278511 0.30358906571162786 
feluletes 	 30889.903601536647 0.30358906571162786 
megoldasoknal 	 37836.42910278511 0.30358906571162786 
egymas 	 6904.47589373861 0.6986612737793231 
elleni 	 8498.426299519866 0.5271583725248196 
harcoknal 	 37836.42910278511 0.30358906571162786 
legyozesere 	 37836.42910278511 0.30358906571162786 
iranyulo 	 23277.183559783756 0.30358906571162786 
cselekveseknel 	 37836.42910278511 0.30358906571162786 
egyuttmukodes 	 21149.669607627824 0.30358906571162786 
felel 	 12344.060117371751 0.5271583725248196 
eredeti 	 18585.9137290599 0.30358906571162786 
celkituzeseknek 	 37836.42910278511 0.30358906571162786 
tudta 	 10574.834803813912 0.5271583725248196 
oly 	 4890.152119401914 0.8343891356490636 
mertekben 	 18585.9137290599 0.30358906571162786 
teljesiteni 	 27659.95318246429 0.30358906571162786 
vallalasait 	 37836.42910278511 0.30358906571162786 
amennyire 	 33453.65948010457 0.30358906571162786 
lett 	 15355.963309987543 0.30358906571162786 
volna 	 1833.9661017884189 1.1775223453331392 
valosagos 	 11971.689050144096 0.5271583725248196 
szerzodes 	 2743.124470527056 1.2339033412321514 
megkotese 	 26507.133978856113 0.30358906571162786 
hatra 	 8510.813076769453 0.6986612737793231 
hatalmi 	 22674.53729288101 0.30358906571162786 
politika 	 18894.41393710322 0.30358906571162786 
szintjeire 	 37836.42910278511 0.30358906571162786 
vonatkozik 	 23277.183559783756 0.30358906571162786 
koaliciot 	 27659.95318246429 0.30358906571162786 
kovetkezmenye 	 22674.53729288101 0.30358906571162786 
parton 	 26507.133978856113 0.30358906571162786 
belul 	 5443.552686178431 0.6986612737793231 
kulon 	 9447.20696855161 0.5271583725248196 
elteroen 	 27659.95318246429 0.30358906571162786 
itelik 	 25532.43923030836 0.30358906571162786 
kormanyzas 	 29070.889857424037 0.30358906571162786 
felidejeben 	 37836.42910278511 0.30358906571162786 
nagyon 	 3838.9908274968857 0.8343891356490636 
idoszeru 	 33453.65948010457 0.30358906571162786 
lenne 	 1813.9555393028356 1.1775223453331392 
valodi 	 19560.608477607657 0.30358906571162786 
atfogo 	 26507.133978856113 0.30358906571162786 
megallapodast 	 23277.183559783756 0.30358906571162786 
tolgyessy 	 11151.219826701523 0.6986612737793231 
peter 	 6550.353819731468 0.5271583725248196 
kilepeset 	 37836.42910278511 0.30358906571162786 
bol 	 19560.608477607657 0.30358906571162786 
ertekeli 	 26507.133978856113 0.30358906571162786 
hasznos 	 13829.976591232145 0.5271583725248196 
karos 	 24688.120234743503 0.30358906571162786 
igy 	 7101.572053189684 0.5271583725248196 
tisztultak 	 37836.42910278511 0.30358906571162786 
kulonbozo 	 19560.608477607657 0.30358906571162786 
kepviseloje 	 19560.608477607657 0.30358906571162786 
hangzatos 	 37836.42910278511 0.30358906571162786 
megallapitasnak 	 37836.42910278511 0.30358906571162786 
azon 	 16330.658058535295 0.30358906571162786 
rendszervalto 	 33453.65948010457 0.30358906571162786 
elitek 	 37836.42910278511 0.30358906571162786 
ellen 	 3627.9110786056713 0.8343891356490636 
politizalnak 	 30889.903601536647 0.30358906571162786 
szabadkomuvesek 	 30889.903601536647 0.30358906571162786 
szallascsinaloja 	 37836.42910278511 0.30358906571162786 
fogadja 	 22674.53729288101 0.30358906571162786 
sullyedo 	 30889.903601536647 0.30358906571162786 
hajorol 	 30889.903601536647 0.30358906571162786 
menekulo 	 37836.42910278511 0.30358906571162786 
koverebb 	 37836.42910278511 0.30358906571162786 
patkanyokat 	 37836.42910278511 0.30358906571162786 
orban 	 10152.675306031484 0.5271583725248196 
viktor 	 5913.864911165015 0.6986612737793231 
fidesz 	 15922.580989382433 0.30358906571162786 
napkelte 	 33453.65948010457 0.30358906571162786 
tevemusorban 	 30889.903601536647 0.30358906571162786 
nyilatkozott 	 23943.37810028819 0.30358906571162786 
szivesen 	 22674.53729288101 0.30358906571162786 
latna 	 33453.65948010457 0.30358906571162786 
petert 	 27659.95318246429 0.30358906571162786 
tegnapi 	 9145.883835100238 0.5271583725248196 
sajtotajekoztatojan 	 9292.95686452995 0.5271583725248196 
szajer 	 23943.37810028819 0.30358906571162786 
megerositette 	 23277.183559783756 0.30358906571162786 
elmondottakat 	 33453.65948010457 0.30358906571162786 
felhivta 	 23277.183559783756 0.30358906571162786 
azonban 	 3667.9322035768378 0.8343891356490636 
tolgyessynek 	 37836.42910278511 0.30358906571162786 
hazszabaly 	 25532.43923030836 0.30358906571162786 
ertelmeben 	 10574.834803813912 0.5271583725248196 
evig 	 19922.02112831765 0.30358906571162786 
fuggetlen 	 9005.349587732546 0.5271583725248196 
kepviselokent 	 33453.65948010457 0.30358906571162786 
vennie 	 33453.65948010457 0.30358906571162786 
munkajaban 	 33453.65948010457 0.30358906571162786 
fideszbe 	 37836.42910278511 0.30358906571162786 
belepese 	 37836.42910278511 0.30358906571162786 
egyelore 	 10809.127157777904 0.5271583725248196 
aktualis 	 15444.951800768324 0.5271583725248196 
errol 	 8272.508784890315 0.5271583725248196 
vezetoi 	 9780.304238803828 0.5271583725248196 
hivatalosan 	 21149.669607627824 0.30358906571162786 
tolgyessyvel 	 37836.42910278511 0.30358906571162786 
tajekoztaton 	 24688.120234743503 0.30358906571162786 
illes 	 16726.829740052286 0.5271583725248196 
alelnok 	 22674.53729288101 0.30358906571162786 
kijelentette 	 16996.852599039732 0.30358906571162786 
helyzetebol 	 33453.65948010457 0.30358906571162786 
adodoan 	 33453.65948010457 0.30358906571162786 
folyamatos 	 23943.37810028819 0.30358906571162786 
okologiai 	 33453.65948010457 0.30358906571162786 
agresszionak 	 37836.42910278511 0.30358906571162786 
kiteve 	 30889.903601536647 0.30358906571162786 
mindegy 	 23277.183559783756 0.30358906571162786 
hazank 	 19560.608477607657 0.30358906571162786 
megkotott 	 15444.951800768324 0.5271583725248196 
alapszerzodesek 	 33453.65948010457 0.30358906571162786 
