term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 1295.340383954806 1.078416427708074 
road 	 7692.6738662552725 0.5612123475961115 
depression 	 4751.672758438014 0.8764792159819955 
introduction 	 1984.3909965800901 1.078416427708074 
situation 	 1876.8358074285031 1.078416427708074 
debt 	 1828.0494478332914 1.3221019074725848 
consumerism 	 17359.39915027354 0.5612123475961115 
dependence 	 4445.919736221579 1.078416427708074 
collapse 	 1940.698767411935 1.3221019074725848 
projection 	 11326.939237860335 0.5612123475961115 
worldwide 	 8527.239558437888 0.5612123475961115 
arab 	 3661.750217140389 1.078416427708074 
cartel 	 15348.57917946914 0.5612123475961115 
economically 	 12161.504930042951 0.5612123475961115 
rise 	 2219.3199512963365 1.078416427708074 
independent 	 2740.8527876336125 0.8764792159819955 
subsequent 	 7590.873947482779 0.5612123475961115 
position 	 1403.4426735453146 1.078416427708074 
dictating 	 15348.57917946914 0.5612123475961115 
exploration 	 9140.247239166456 0.5612123475961115 
fluctuating 	 12690.419766302215 0.5612123475961115 
analyzes 	 1561.2103100889035 1.078416427708074 
proposes 	 9140.247239166456 0.5612123475961115 
series 	 6586.326584764343 0.5612123475961115 
recommendations 	 2564.224622085091 1.078416427708074 
implementing 	 4959.2405321388105 0.8764792159819955 
sensible 	 12161.504930042951 0.5612123475961115 
trades 	 15348.57917946914 0.5612123475961115 
speculative 	 13337.759208664736 0.5612123475961115 
actions 	 6252.510459058674 0.5612123475961115 
geopolitical 	 13337.759208664736 0.5612123475961115 
strength 	 9316.119267055934 0.5612123475961115 
values 	 6516.419587633489 0.5612123475961115 
assessing 	 11326.939237860335 0.5612123475961115 
comparative 	 1849.3505675155325 1.2188222478538244 
advantage 	 3746.262773035813 0.8764792159819955 
doing 	 1804.00767861482 1.2188222478538244 
demographic 	 10985.250651421167 0.5612123475961115 
considerations 	 4010.7201911654447 0.8764792159819955 
cultural 	 2893.6782155952897 0.8764792159819955 
climate 	 6884.126285692644 0.5612123475961115 
strategy 	 6731.406814851435 0.5612123475961115 
design 	 5433.754070306763 0.5612123475961115 
bretton 	 15348.57917946914 0.5612123475961115 
woods 	 10403.104963885467 0.5612123475961115 
originally 	 9503.345516876028 0.5612123475961115 
designed 	 2740.8527876336125 0.8764792159819955 
essentially 	 9140.247239166456 0.5612123475961115 
decline 	 2889.593274897804 1.078416427708074 
various 	 1181.444188475083 1.078416427708074 
examples 	 7045.33442389275 0.5612123475961115 
tables 	 9503.345516876028 0.5612123475961115 
canada 	 3795.4369737413895 0.8764792159819955 
expansion 	 3442.063142846322 0.8764792159819955 
sectors 	 5201.552481942734 0.8764792159819955 
expand 	 4851.746918529837 0.8764792159819955 
base 	 7907.661093473221 0.5612123475961115 
servicing 	 14172.324900847354 0.5612123475961115 
difficulties 	 8139.864988434149 0.5612123475961115 
loans 	 3661.750217140389 1.078416427708074 
identity 	 8527.239558437888 0.5612123475961115 
lenders 	 15348.57917946914 0.5612123475961115 
reasons 	 6381.465022276664 0.5612123475961115 
borrowing 	 15348.57917946914 0.5612123475961115 
repayment 	 14172.324900847354 0.5612123475961115 
schedule 	 10679.599795497814 0.5612123475961115 
multinationals 	 7086.162450423677 0.8764792159819955 
dilemma 	 10403.104963885467 0.5612123475961115 
thorough 	 10150.684959238552 0.5612123475961115 
deficit 	 1164.5149083819917 1.5146188934993026 
dilemmas 	 13337.759208664736 0.5612123475961115 
prediction 	 9918.481064277621 0.5612123475961115 
projections 	 9918.481064277621 0.5612123475961115 
proposed 	 7045.33442389275 0.5612123475961115 
solutions 	 8021.440382330889 0.5612123475961115 
mexican 	 1334.9499744372267 1.5146188934993026 
currency 	 2080.6209927770938 1.3221019074725848 
tourist 	 6080.7524650214755 0.8764792159819955 
peso 	 7674.28958973457 0.8764792159819955 
near 	 3522.667211946375 0.8764792159819955 
relative 	 1761.3336059731876 1.2188222478538244 
health 	 2323.5699415423046 0.8764792159819955 
tourism 	 2115.0699610503693 1.4012612692701498 
movements 	 1897.7184868706947 1.2188222478538244 
income 	 1740.902677453091 1.2188222478538244 
factor 	 2131.809889609472 1.2188222478538244 
intensively 	 7674.28958973457 0.8764792159819955 
utilized 	 2669.8999488744535 1.2188222478538244 
serving 	 4658.059633527967 0.8764792159819955 
decrease 	 5201.552481942734 0.8764792159819955 
intensity 	 5857.156903932038 0.8764792159819955 
competing 	 5857.156903932038 0.8764792159819955 
demonstration 	 5492.625325710584 0.8764792159819955 
appreciably 	 8679.69957513677 0.8764792159819955 
raise 	 5075.342479619276 0.8764792159819955 
living 	 3190.732511138332 0.8764792159819955 
inhabitants 	 5857.156903932038 0.8764792159819955 
england 	 2530.291315827593 1.078416427708074 
prior 	 6806.761700907295 0.5612123475961115 
period 	 2790.026988339189 0.8764792159819955 
circumstances 	 6252.510459058674 0.5612123475961115 
factors 	 905.6256783844606 1.4012612692701498 
eurodollar 	 7674.28958973457 0.8764792159819955 
origins 	 3258.2097938167444 0.8764792159819955 
activities 	 5205.210743654879 0.5612123475961115 
affects 	 7692.6738662552725 0.5612123475961115 
lending 	 13337.759208664736 0.5612123475961115 
arrived 	 10679.599795497814 0.5612123475961115 
interdependence 	 15348.57917946914 0.5612123475961115 
formation 	 7798.176401994981 0.5612123475961115 
norway 	 6080.7524650214755 0.8764792159819955 
algeria 	 6668.879604332368 0.8764792159819955 
tariff 	 12161.504930042951 0.5612123475961115 
protectionism 	 13337.759208664736 0.5612123475961115 
traces 	 6657.95985388901 0.5612123475961115 
loosely 	 15348.57917946914 0.5612123475961115 
connected 	 9503.345516876028 0.5612123475961115 
limited 	 6129.045017629748 0.5612123475961115 
centuries 	 9918.481064277621 0.5612123475961115 
foremost 	 14172.324900847354 0.5612123475961115 
parallel 	 11326.939237860335 0.5612123475961115 
sophistication 	 14172.324900847354 0.5612123475961115 
models 	 3652.6496481257664 0.8764792159819955 
hypothetical 	 9316.119267055934 0.5612123475961115 
computer 	 6731.406814851435 0.5612123475961115 
plugged 	 15348.57917946914 0.5612123475961115 
automatically 	 9703.493837059674 0.5612123475961115 
responded 	 10679.599795497814 0.5612123475961115 
model 	 6069.228465454612 0.5612123475961115 
benefit 	 5734.125579914141 0.5612123475961115 
peruvian 	 14172.324900847354 0.5612123475961115 
hampering 	 15348.57917946914 0.5612123475961115 
products 	 2172.1398625444963 1.078416427708074 
taiwan 	 2135.9199590995627 1.3221019074725848 
leading 	 2235.633927597566 0.8764792159819955 
success 	 7129.427268362056 0.5612123475961115 
training 	 6252.510459058674 0.5612123475961115 
skilled 	 10403.104963885467 0.5612123475961115 
workforce 	 11714.313807864077 0.5612123475961115 
assistance 	 7045.33442389275 0.5612123475961115 
hong 	 2831.734809465084 1.2188222478538244 
kong 	 2831.734809465084 1.2188222478538244 
speculates 	 15348.57917946914 0.5612123475961115 
goes 	 7692.6738662552725 0.5612123475961115 
control 	 2044.0813008176128 0.8764792159819955 
chinese 	 8668.77982469341 0.5612123475961115 
student 	 6806.761700907295 0.5612123475961115 
demonstrations 	 13337.759208664736 0.5612123475961115 
tiananmen 	 15348.57917946914 0.5612123475961115 
square 	 9140.247239166456 0.5612123475961115 
singapore 	 3543.0812252118385 1.2188222478538244 
results 	 5034.514453088349 0.5612123475961115 
recovery 	 9503.345516876028 0.5612123475961115 
recession 	 12690.419766302215 0.5612123475961115 
government 	 1140.978033167454 1.078416427708074 
depreciation 	 12690.419766302215 0.5612123475961115 
relating 	 4570.123619583228 0.8764792159819955 
curtail 	 15348.57917946914 0.5612123475961115 
depreciating 	 14172.324900847354 0.5612123475961115 
initiated 	 9703.493837059674 0.5612123475961115 
reagan 	 10150.684959238552 0.5612123475961115 
administration 	 4952.790739007964 0.5612123475961115 
experience 	 5205.210743654879 0.5612123475961115 
exporters 	 13337.759208664736 0.5612123475961115 
lowering 	 15348.57917946914 0.5612123475961115 
margins 	 12690.419766302215 0.5612123475961115 
decreasing 	 13337.759208664736 0.5612123475961115 
globalization 	 15348.57917946914 0.5612123475961115 
securitization 	 15348.57917946914 0.5612123475961115 
linkage 	 12690.419766302215 0.5612123475961115 
advanced 	 7305.299296251533 0.5612123475961115 
allow 	 7045.33442389275 0.5612123475961115 
brokers 	 13337.759208664736 0.5612123475961115 
compare 	 11326.939237860335 0.5612123475961115 
terms 	 1735.0702478849596 1.078416427708074 
roles 	 3481.805354906182 0.8764792159819955 
reserve 	 10985.250651421167 0.5612123475961115 
intervention 	 4069.9324942170747 0.8764792159819955 
imf 	 8974.430680616766 0.5612123475961115 
scene 	 8392.284993081066 0.5612123475961115 
restrictions 	 4751.672758438014 0.8764792159819955 
applying 	 9703.493837059674 0.5612123475961115 
textile 	 6668.879604332368 0.8764792159819955 
acts 	 8263.330429863076 0.5612123475961115 
protect 	 6516.419587633489 0.5612123475961115 
manufacturers 	 5201.552481942734 0.8764792159819955 
limiting 	 10679.599795497814 0.5612123475961115 
flow 	 10679.599795497814 0.5612123475961115 
garments 	 17359.39915027354 0.5612123475961115 
korea 	 1733.8508273142445 1.4012612692701498 
relationship 	 1068.3489304670393 1.2188222478538244 
pressure 	 7305.299296251533 0.5612123475961115 
value 	 2740.8527876336125 0.8764792159819955 
added 	 7129.427268362056 0.5612123475961115 
taxation 	 10403.104963885467 0.5612123475961115 
harmonization 	 15348.57917946914 0.5612123475961115 
taxes 	 8668.77982469341 0.5612123475961115 
closer 	 12161.504930042951 0.5612123475961115 
complicated 	 10679.599795497814 0.5612123475961115 
reunification 	 4230.139922100739 1.078416427708074 
implication 	 12161.504930042951 0.5612123475961115 
background 	 2043.0150058765828 1.078416427708074 
america's 	 2797.4283310270216 1.078416427708074 
response 	 3158.135633724921 0.8764792159819955 
indonesia 	 1673.4734011234395 1.4638665253670187 
survey 	 7045.33442389275 0.5612123475961115 
indonesian 	 13337.759208664736 0.5612123475961115 
perspective 	 6381.465022276664 0.5612123475961115 
literacy 	 6080.7524650214755 0.8764792159819955 
performance 	 1629.1048969083722 1.2188222478538244 
opportunity 	 6731.406814851435 0.5612123475961115 
taiwan's 	 8679.69957513677 0.8764792159819955 
conclusion 	 6884.126285692644 0.5612123475961115 
create 	 6190.120957712659 0.5612123475961115 
beneficial 	 12161.504930042951 0.5612123475961115 
considering 	 4334.389912346705 0.8764792159819955 
primary 	 7129.427268362056 0.5612123475961115 
target 	 10985.250651421167 0.5612123475961115 
mutual 	 4334.389912346705 0.8764792159819955 
argentine 	 15348.57917946914 0.5612123475961115 
offers 	 6010.620411526487 0.5612123475961115 
peron 	 15348.57917946914 0.5612123475961115 
alfonsin 	 17359.39915027354 0.5612123475961115 
regime 	 9703.493837059674 0.5612123475961115 
austal 	 17359.39915027354 0.5612123475961115 
focus 	 2321.2035699374546 1.078416427708074 
directed 	 8668.77982469341 0.5612123475961115 
assisting 	 5663.469618930168 0.8764792159819955 
remain 	 7305.299296251533 0.5612123475961115 
internationally 	 12690.419766302215 0.5612123475961115 
competitive 	 4334.389912346705 0.8764792159819955 
asean 	 3543.0812252118385 1.2188222478538244 
association 	 2815.2537111427546 0.8764792159819955 
southeast 	 10403.104963885467 0.5612123475961115 
indonesia's 	 6668.879604332368 0.8764792159819955 
figures 	 3795.4369737413895 0.8764792159819955 
nationalism 	 9503.345516876028 0.5612123475961115 
alliance 	 7045.33442389275 0.5612123475961115 
mexico 	 2065.832607465769 1.2188222478538244 
participation 	 7907.661093473221 0.5612123475961115 
canadian 	 2842.4131861459628 1.078416427708074 
joining 	 10403.104963885467 0.5612123475961115 
independence 	 8021.440382330889 0.5612123475961115 
gradual 	 13337.759208664736 0.5612123475961115 
complete 	 6448.157614646515 0.5612123475961115 
israeli 	 5857.156903932038 0.8764792159819955 
looking 	 6516.419587633489 0.5612123475961115 
ideals 	 9316.119267055934 0.5612123475961115 
socialist 	 9316.119267055934 0.5612123475961115 
zionism 	 14172.324900847354 0.5612123475961115 
examined 	 7305.299296251533 0.5612123475961115 
regulatory 	 9316.119267055934 0.5612123475961115 
fast 	 9703.493837059674 0.5612123475961115 
growing 	 3034.614232727306 0.8764792159819955 
noted 	 6586.326584764343 0.5612123475961115 
solved 	 12161.504930042951 0.5612123475961115 
possibilities 	 9918.481064277621 0.5612123475961115 
reduce 	 7305.299296251533 0.5612123475961115 
individual's 	 10150.684959238552 0.5612123475961115 
habits 	 9703.493837059674 0.5612123475961115 
lack 	 6316.271267449842 0.5612123475961115 
progressive 	 9918.481064277621 0.5612123475961115 
pollution 	 10150.684959238552 0.5612123475961115 
ecological 	 10985.250651421167 0.5612123475961115 
concerns 	 8139.864988434149 0.5612123475961115 
regarding 	 5530.463025503048 0.5612123475961115 
increasing 	 6884.126285692644 0.5612123475961115 
relutance 	 17359.39915027354 0.5612123475961115 
aid 	 6516.419587633489 0.5612123475961115 
favor 	 8527.239558437888 0.5612123475961115 
desparate 	 17359.39915027354 0.5612123475961115 
obtain 	 7798.176401994981 0.5612123475961115 
hard 	 7907.661093473221 0.5612123475961115 
dire 	 14172.324900847354 0.5612123475961115 
straits 	 17359.39915027354 0.5612123475961115 
confronting 	 10679.599795497814 0.5612123475961115 
fastest 	 12161.504930042951 0.5612123475961115 
rim 	 14172.324900847354 0.5612123475961115 
thailand 	 4445.919736221579 1.078416427708074 
argues 	 8668.77982469341 0.5612123475961115 
neighboring 	 11326.939237860335 0.5612123475961115 
targeting 	 12690.419766302215 0.5612123475961115 
korean 	 10985.250651421167 0.5612123475961115 
enjoy 	 9703.493837059674 0.5612123475961115 
commercial 	 2219.3199512963365 1.078416427708074 
deregulation 	 11326.939237860335 0.5612123475961115 
attitude 	 7045.33442389275 0.5612123475961115 
reforms 	 4196.142496540533 0.8764792159819955 
reforming 	 14172.324900847354 0.5612123475961115 
quotas 	 15348.57917946914 0.5612123475961115 
tighter 	 15348.57917946914 0.5612123475961115 
goernmental 	 17359.39915027354 0.5612123475961115 
severe 	 8974.430680616766 0.5612123475961115 
external 	 2991.476893538922 1.078416427708074 
havinvg 	 17359.39915027354 0.5612123475961115 
gas 	 8974.430680616766 0.5612123475961115 
decentralization 	 13337.759208664736 0.5612123475961115 
membership 	 7045.33442389275 0.5612123475961115 
trend 	 4334.389912346705 0.8764792159819955 
telecommunications 	 9316.119267055934 0.5612123475961115 
wood 	 10403.104963885467 0.5612123475961115 
complex 	 3293.1632923821717 0.8764792159819955 
master 	 9918.481064277621 0.5612123475961115 
focusing 	 2948.4205613344097 0.8764792159819955 
centralized 	 10679.599795497814 0.5612123475961115 
institution 	 8139.864988434149 0.5612123475961115 
successful 	 7907.661093473221 0.5612123475961115 
single 	 2084.1701530195583 1.078416427708074 
study 	 3519.6430546986458 0.5612123475961115 
saharan 	 17359.39915027354 0.5612123475961115 
adjustment 	 10679.599795497814 0.5612123475961115 
revitalization 	 17359.39915027354 0.5612123475961115 
objective 	 8974.430680616766 0.5612123475961115 
investigate 	 8974.430680616766 0.5612123475961115 
society 	 2201.8998490282956 0.8764792159819955 
payment 	 9503.345516876028 0.5612123475961115 
cartels 	 7674.28958973457 0.8764792159819955 
arrangements 	 10403.104963885467 0.5612123475961115 
exercise 	 8817.581671711696 0.5612123475961115 
degreee 	 17359.39915027354 0.5612123475961115 
commonly 	 10679.599795497814 0.5612123475961115 
referred 	 9918.481064277621 0.5612123475961115 
definitions 	 8817.581671711696 0.5612123475961115 
central 	 5076.25618043689 0.5612123475961115 
inception 	 11326.939237860335 0.5612123475961115 
late 	 6731.406814851435 0.5612123475961115 
facilitate 	 10403.104963885467 0.5612123475961115 
accelerated 	 14172.324900847354 0.5612123475961115 
rapid 	 9703.493837059674 0.5612123475961115 
mobilization 	 13337.759208664736 0.5612123475961115 
inputs 	 15348.57917946914 0.5612123475961115 
transformation 	 4196.142496540533 0.8764792159819955 
selected 	 7590.873947482779 0.5612123475961115 
cis 	 11714.313807864077 0.5612123475961115 
abmv 	 17359.39915027354 0.5612123475961115 
explores 	 6963.610709812364 0.5612123475961115 
phenomenon 	 4570.123619583228 0.8764792159819955 
management 	 4834.366132904703 0.5612123475961115 
environment 	 5294.4793254471315 0.5612123475961115 
newly 	 8668.77982469341 0.5612123475961115 
sovereign 	 6668.879604332368 0.8764792159819955 
ukrainian 	 9703.493837059674 0.5612123475961115 
federative 	 17359.39915027354 0.5612123475961115 
ec92 	 17359.39915027354 0.5612123475961115 
set 	 2152.7256483227206 0.8764792159819955 
standards 	 6252.510459058674 0.5612123475961115 
criteria 	 5075.342479619276 0.8764792159819955 
breakdown 	 10150.684959238552 0.5612123475961115 
australia 	 11714.313807864077 0.5612123475961115 
australian 	 14172.324900847354 0.5612123475961115 
flux 	 13337.759208664736 0.5612123475961115 
gnp 	 14172.324900847354 0.5612123475961115 
agriculture 	 9140.247239166456 0.5612123475961115 
mining 	 11714.313807864077 0.5612123475961115 
manufacturing 	 8817.581671711696 0.5612123475961115 
definition 	 6129.045017629748 0.5612123475961115 
defining 	 9703.493837059674 0.5612123475961115 
theories 	 2976.586494870135 0.8764792159819955 
constitute 	 11326.939237860335 0.5612123475961115 
underdevlopment 	 17359.39915027354 0.5612123475961115 
origin 	 8527.239558437888 0.5612123475961115 
pemex 	 17359.39915027354 0.5612123475961115 
twentieth 	 9140.247239166456 0.5612123475961115 
century 	 5787.356431190579 0.5612123475961115 
north 	 5118.6072975576535 0.5612123475961115 
exportation 	 15348.57917946914 0.5612123475961115 
sociopolitical 	 10985.250651421167 0.5612123475961115 
difficult 	 7216.03071445928 0.5612123475961115 
appropriate 	 6963.610709812364 0.5612123475961115 
responses 	 9918.481064277621 0.5612123475961115 
commonwealth 	 12161.504930042951 0.5612123475961115 
entities 	 10150.684959238552 0.5612123475961115 
leadership 	 7907.661093473221 0.5612123475961115 
nation 	 7798.176401994981 0.5612123475961115 
considers 	 7907.661093473221 0.5612123475961115 
created 	 5386.582299257729 0.5612123475961115 
tariffs 	 11714.313807864077 0.5612123475961115 
difficultitiesin 	 17359.39915027354 0.5612123475961115 
monopoly 	 11326.939237860335 0.5612123475961115 
robert 	 3095.0604788563296 0.8764792159819955 
reich 	 12690.419766302215 0.5612123475961115 
address's 	 15348.57917946914 0.5612123475961115 
variety 	 3034.614232727306 0.8764792159819955 
issues 	 4028.956465033094 0.5612123475961115 
relate 	 10679.599795497814 0.5612123475961115 
report 	 4575.506613959941 0.5612123475961115 
kazakhstan 	 6345.2098831511075 0.8764792159819955 
situated 	 12161.504930042951 0.5612123475961115 
generating 	 12690.419766302215 0.5612123475961115 
jobs 	 9316.119267055934 0.5612123475961115 
earning 	 13337.759208664736 0.5612123475961115 
fostering 	 12690.419766302215 0.5612123475961115 
privatization 	 3559.8665984992713 1.078416427708074 
republics 	 11714.313807864077 0.5612123475961115 
flows' 	 17359.39915027354 0.5612123475961115 
flows 	 11326.939237860335 0.5612123475961115 
legs 	 12161.504930042951 0.5612123475961115 
triad 	 15348.57917946914 0.5612123475961115 
analyzing 	 8974.430680616766 0.5612123475961115 
nafta 	 15348.57917946914 0.5612123475961115 
alliances 	 13337.759208664736 0.5612123475961115 
processe 	 17359.39915027354 0.5612123475961115 
dominican 	 14172.324900847354 0.5612123475961115 
ldns 	 17359.39915027354 0.5612123475961115 
degree 	 3846.3369331276363 0.8764792159819955 
parity 	 15348.57917946914 0.5612123475961115 
currencies 	 13337.759208664736 0.5612123475961115 
mark 	 9703.493837059674 0.5612123475961115 
pound 	 13337.759208664736 0.5612123475961115 
explains 	 8668.77982469341 0.5612123475961115 
caused 	 8021.440382330889 0.5612123475961115 
application 	 4993.364826976684 0.5612123475961115 
compares 	 3158.135633724921 0.8764792159819955 
contrasts 	 3746.262773035813 0.8764792159819955 
reference 	 6963.610709812364 0.5612123475961115 
heads 	 10403.104963885467 0.5612123475961115 
maastricht 	 15348.57917946914 0.5612123475961115 
function 	 6190.120957712659 0.5612123475961115 
intricate 	 15348.57917946914 0.5612123475961115 
multi 	 8668.77982469341 0.5612123475961115 
principles 	 8021.440382330889 0.5612123475961115 
codes 	 10403.104963885467 0.5612123475961115 
cross 	 7907.661093473221 0.5612123475961115 
border 	 9316.119267055934 0.5612123475961115 
mergers 	 13337.759208664736 0.5612123475961115 
facilitation 	 14172.324900847354 0.5612123475961115 
europe's 	 11326.939237860335 0.5612123475961115 
multicausal 	 17359.39915027354 0.5612123475961115 
occuring 	 12690.419766302215 0.5612123475961115 
cumulative 	 12161.504930042951 0.5612123475961115 
appeared 	 9316.119267055934 0.5612123475961115 
middle 	 6806.761700907295 0.5612123475961115 
ages 	 8817.581671711696 0.5612123475961115 
enormous 	 10403.104963885467 0.5612123475961115 
reaching 	 9140.247239166456 0.5612123475961115 
proportions 	 12161.504930042951 0.5612123475961115 
unity 	 10403.104963885467 0.5612123475961115 
comprehensive 	 6516.419587633489 0.5612123475961115 
unification 	 13337.759208664736 0.5612123475961115 
completion 	 10985.250651421167 0.5612123475961115 
implementation 	 7216.03071445928 0.5612123475961115 
charter 	 11714.313807864077 0.5612123475961115 
sovereignty 	 10150.684959238552 0.5612123475961115 
national 	 1102.1374708190554 1.078416427708074 
governments 	 7305.299296251533 0.5612123475961115 
council 	 6731.406814851435 0.5612123475961115 
ministers 	 10679.599795497814 0.5612123475961115 
relaxation 	 13337.759208664736 0.5612123475961115 
controls 	 8974.430680616766 0.5612123475961115 
encouragement 	 14172.324900847354 0.5612123475961115 
sector 	 8974.430680616766 0.5612123475961115 
minimal 	 10679.599795497814 0.5612123475961115 
reich's 	 7086.162450423677 0.8764792159819955 
internationalist 	 15348.57917946914 0.5612123475961115 
premise 	 12161.504930042951 0.5612123475961115 
forms 	 5249.501680306296 0.5612123475961115 
structures 	 7305.299296251533 0.5612123475961115 
corporate 	 7216.03071445928 0.5612123475961115 
fit 	 8974.430680616766 0.5612123475961115 
boundaries 	 13337.759208664736 0.5612123475961115 
barriers 	 10985.250651421167 0.5612123475961115 
top 	 2709.7668732426323 0.5612123475961115 
experienced 	 3519.6430546986458 0.5612123475961115 
microsoft 	 1874.899471963397 0.8764792159819955 
internet 	 3003.046708286473 0.5612123475961115 
explorer 	 3886.0211518644173 0.5612123475961115 
msie30 	 3886.0211518644173 0.5612123475961115 
http 	 1272.8393838383288 0.5612123475961115 
www 	 1261.529427992507 0.5612123475961115 
com 	 466.74969382776203 1.078416427708074 
htm 	 1903.2303846149648 0.5612123475961115 
start 	 3129.1970180236553 0.5612123475961115 
send 	 3065.4362096324885 0.5612123475961115 
comments 	 1094.5531182142433 1.078416427708074 
mailto 	 2107.405076020945 0.5612123475961115 
updated 	 3107.7873267532523 0.5612123475961115 
copyright 	 2262.575751063756 0.5612123475961115 
asm 	 3886.0211518644173 0.5612123475961115 
communications 	 3107.7873267532523 0.5612123475961115 
rights 	 2672.810959462309 0.5612123475961115 
reserved 	 3216.451715666999 0.5612123475961115 
