term 	 tf-idf weight 	 BM25 ranking 
 termpaper 	 721.121930398832 1.355248900743899 
position 	 2343.908911867304 0.8239841890708326 
controversy 	 4672.023531136133 0.8239841890708326 
providing 	 3314.1586964600265 0.8239841890708326 
adjunct 	 9664.057093309813 0.8239841890708326 
purpose 	 3051.69062532112 0.8239841890708326 
investigate 	 4996.106704307506 0.8239841890708326 
address 	 3446.068716548068 0.8239841890708326 
cushla 	 9664.057093309813 0.8239841890708326 
dorothy 	 9664.057093309813 0.8239841890708326 
butler 	 6521.412202585482 0.8239841890708326 
book 	 1303.6994057877864 1.1671229495685609 
objective 	 4996.106704307506 0.8239841890708326 
congenitally 	 9664.057093309813 0.8239841890708326 
negative 	 4282.546809376859 0.8239841890708326 
prognosis 	 8544.624396705502 0.8239841890708326 
overcome 	 6305.759003496878 0.8239841890708326 
parent's 	 7425.19170010119 0.8239841890708326 
diligent 	 7889.798247110815 0.8239841890708326 
therapeutic 	 6115.539400911818 0.8239841890708326 
tool 	 4341.280554712821 0.8239841890708326 
visually 	 3944.8991235554076 1.1671229495685609 
sighted 	 7064.814864728741 0.8239841890708326 
attention 	 3446.068716548068 0.8239841890708326 
deficit 	 5186.326306892566 0.8239841890708326 
hyperactivity 	 8544.624396705502 0.8239841890708326 
disability 	 5290.556018529743 0.8239841890708326 
journals 	 5945.382168124429 0.8239841890708326 
evaluating 	 6305.759003496878 0.8239841890708326 
drawn 	 5401.97950598117 0.8239841890708326 
public 	 871.0191630658744 1.1671229495685609 
schools 	 1447.093518237607 1.355248900743899 
lack 	 3516.297172330746 0.8239841890708326 
funding 	 4672.023531136133 0.8239841890708326 
poorer 	 7889.798247110815 0.8239841890708326 
standardized 	 6770.3655505065035 0.8239841890708326 
testing 	 4672.023531136133 0.8239841890708326 
expenditures 	 4825.949471520117 0.8239841890708326 
technology 	 3024.995802669915 0.8239841890708326 
extra 	 5401.97950598117 0.8239841890708326 
curricular 	 9664.057093309813 0.8239841890708326 
benn 	 7889.798247110815 0.8239841890708326 
perpetuating 	 8544.624396705502 0.8239841890708326 
exhiiting 	 9664.057093309813 0.8239841890708326 
seat 	 2354.9382882429136 1.355248900743899 
designed 	 3051.69062532112 0.8239841890708326 
curb 	 6770.3655505065035 0.8239841890708326 
exhibited 	 7889.798247110815 0.8239841890708326 
blacks 	 2412.9747357600586 1.1671229495685609 
hispanics 	 3944.8991235554076 1.1671229495685609 
poorly 	 7425.19170010119 0.8239841890708326 
sat 	 3532.4074323643704 1.1671229495685609 
expresses 	 6770.3655505065035 0.8239841890708326 
attitude 	 3922.1699740044096 0.8239841890708326 
fare 	 7889.798247110815 0.8239841890708326 
whites 	 6305.759003496878 0.8239841890708326 
format 	 5650.932853902193 0.8239841890708326 
backgrounds 	 6521.412202585482 0.8239841890708326 
offer 	 3922.1699740044096 0.8239841890708326 
thoroughly 	 7425.19170010119 0.8239841890708326 
challenge 	 4672.023531136133 0.8239841890708326 
prepare 	 5791.456227740445 0.8239841890708326 
compared 	 3412.067460693569 0.8239841890708326 
white 	 3412.067460693569 0.8239841890708326 
counterpa 	 9664.057093309813 0.8239841890708326 
exhibiting 	 8544.624396705502 0.8239841890708326 
exhibit 	 7889.798247110815 0.8239841890708326 
recreational 	 3057.769700455909 1.1671229495685609 
eating 	 3152.879501748439 1.1671229495685609 
disorder 	 7889.798247110815 0.8239841890708326 
unit 	 4225.874327881657 0.8239841890708326 
etiology 	 6770.3655505065035 0.8239841890708326 
staff 	 3282.7984878008074 0.8239841890708326 
clinical 	 5186.326306892566 0.8239841890708326 
psychologists 	 7064.814864728741 0.8239841890708326 
patients 	 4996.106704307506 0.8239841890708326 
meaningful 	 6521.412202585482 0.8239841890708326 
leisure 	 6770.3655505065035 0.8239841890708326 
graders 	 7064.814864728741 0.8239841890708326 
integration 	 4465.572636147668 0.8239841890708326 
classrooms 	 6770.3655505065035 0.8239841890708326 
resulted 	 4908.788141956012 0.8239841890708326 
isolation 	 5290.556018529743 0.8239841890708326 
sucess 	 7889.798247110815 0.8239841890708326 
requirements 	 1776.2954172659104 1.1671229495685609 
believed 	 4825.949471520117 0.8239841890708326 
certification 	 7064.814864728741 0.8239841890708326 
frank 	 6115.539400911818 0.8239841890708326 
alabiso 	 9664.057093309813 0.8239841890708326 
james 	 4066.893610288254 0.8239841890708326 
hansen 	 7064.814864728741 0.8239841890708326 
significant 	 3446.068716548068 0.8239841890708326 
arising 	 5650.932853902193 0.8239841890708326 
characteristics 	 3876.674007703195 0.8239841890708326 
articles 	 1916.212332194695 1.1671229495685609 
concernig 	 9664.057093309813 0.8239841890708326 
encountered 	 5401.97950598117 0.8239841890708326 
frameworks 	 9664.057093309813 0.8239841890708326 
savage 	 8544.624396705502 0.8239841890708326 
inequalities 	 8544.624396705502 0.8239841890708326 
american 	 895.3067081699764 1.1671229495685609 
byjonathan 	 9664.057093309813 0.8239841890708326 
kozol 	 6521.412202585482 0.8239841890708326 
kozol's 	 9664.057093309813 0.8239841890708326 
extent 	 3789.3554453516995 0.8239841890708326 
succeeded 	 7064.814864728741 0.8239841890708326 
addressing 	 5401.97950598117 0.8239841890708326 
population 	 3346.139939543357 0.8239841890708326 
minority 	 4171.123321925431 0.8239841890708326 
top 	 1508.5396416018102 0.8239841890708326 
experienced 	 1959.4014247977639 0.8239841890708326 
microsoft 	 1043.7651317548728 1.1671229495685609 
internet 	 1671.8098703490707 0.8239841890708326 
explorer 	 2163.3657911964956 0.8239841890708326 
msie30 	 2163.3657911964956 0.8239841890708326 
http 	 708.5955204753192 0.8239841890708326 
www 	 702.2992162040326 0.8239841890708326 
com 	 259.84169442669275 1.355248900743899 
htm 	 1059.5370807146392 0.8239841890708326 
send 	 1706.542391780927 0.8239841890708326 
comments 	 609.3427390265437 1.355248900743899 
mailto 	 1173.2020674849455 0.8239841890708326 
updated 	 1730.1194528460885 0.8239841890708326 
copyright 	 1259.5862936807878 0.8239841890708326 
asm 	 2163.3657911964956 0.8239841890708326 
communications 	 1730.1194528460885 0.8239841890708326 
rights 	 1487.966114971261 0.8239841890708326 
reserved 	 1790.613416339953 0.8239841890708326 
